-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  42.3547   Longitude -71.8908 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 205.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2003,98.79,99.03,99.07,99.3,99.14,98.88,98.99,99.16,99.55,99.02,99.22,98.96,99.09
PS,2004,98.74,99.4,99.52,98.92,99.2,99.11,99.01,99.16,99.59,99.22,99.46,99.17,99.21
PS,2005,99.69,99.38,98.44,98.91,99.0,99.07,99.13,99.19,99.36,99.09,99.15,98.87,99.1
PS,2006,98.92,98.8,98.84,98.94,98.76,98.93,99.05,99.1,99.16,98.88,99.45,99.47,99.03
PS,2007,99.06,98.58,99.42,98.68,99.43,98.95,98.98,99.07,99.46,99.34,99.21,99.38,99.13
PS,2008,99.3,98.99,99.16,99.42,98.6,98.87,98.98,98.92,99.5,99.4,99.15,99.28,99.13
PS,2009,98.93,99.02,99.54,98.96,99.24,98.72,98.93,99.14,99.43,99.18,99.42,99.08,99.13
PS,2010,98.74,98.16,98.76,98.78,99.06,98.76,98.93,99.09,98.96,98.62,99.29,98.39,98.8
PS,2011,98.8,98.94,99.42,98.87,99.13,98.86,98.82,98.71,99.28,99.02,99.37,99.49,99.06
PS,2012,99.01,99.07,99.37,98.66,99.22,98.92,98.9,99.09,99.23,98.99,99.51,99.06,99.09
PS,2013,99.32,98.92,98.72,99.5,99.32,98.88,99.24,99.16,99.14,99.32,99.47,99.34,99.2
PS,2014,99.01,99.11,99.07,99.22,99.14,99.15,99.0,99.21,99.47,98.87,99.06,99.41,99.14
PS,2015,99.25,99.14,99.27,99.01,99.5,99.09,98.85,99.07,99.41,99.39,99.68,99.41,99.25
PS,2016,98.93,99.02,99.16,99.18,99.04,98.85,98.95,99.25,99.5,99.41,99.11,99.26,99.14
PS,2017,99.03,98.77,99.35,99.19,98.81,98.88,99.05,99.23,99.2,99.42,99.39,99.15,99.13
PS,2018,99.51,99.72,98.72,99.04,99.25,98.95,99.42,99.2,99.74,99.15,99.17,99.33,99.26
PS,2019,99.1,99.41,99.35,99.07,99.02,98.85,98.98,99.04,99.44,99.34,99.18,99.19,99.16
PS,2020,99.31,99.06,99.48,98.62,99.18,99.08,98.94,98.96,99.43,99.43,99.53,99.06,99.17
PS,2021,98.95,99.27,99.43,98.66,99.29,99.11,99.06,99.29,99.12,99.06,99.25,99.11,99.13
PS,2022,99.18,99.59,98.97,99.02,99.32,98.98,98.92,99.12,99.12,99.37,99.44,99.45,99.2
TS,1981,-11.31,-1.21,0.24,7.37,13.41,18.65,21.69,20.3,15.44,7.33,2.91,-4.98,7.52
TS,1982,-12.2,-6.64,-1.23,4.45,13.58,15.69,20.32,18.36,16.06,8.98,5.01,-0.35,6.9
TS,1983,-5.52,-4.93,0.8,6.2,11.77,18.33,20.93,20.83,17.75,9.42,3.37,-4.83,7.91
TS,1984,-8.86,-1.38,-4.72,6.15,11.83,18.58,19.95,20.64,14.65,10.69,3.4,-0.96,7.51
TS,1985,-8.24,-4.44,0.73,6.84,13.15,16.08,21.06,19.62,16.13,9.77,3.33,-5.44,7.44
TS,1986,-5.42,-7.73,-0.27,7.25,13.62,16.24,19.76,18.64,14.94,9.12,1.02,-2.92,7.11
TS,1987,-7.88,-8.61,0.33,6.75,12.48,18.15,21.46,19.37,15.42,7.87,2.69,-2.18,7.24
TS,1988,-8.21,-5.0,0.24,5.84,12.94,17.16,22.17,21.63,14.88,7.29,3.95,-3.65,7.48
TS,1989,-3.67,-5.31,-1.05,4.87,13.33,18.19,20.26,19.22,15.78,9.4,2.67,-10.69,6.98
TS,1990,-2.02,-3.99,1.22,6.53,10.71,17.9,20.58,20.29,15.29,11.58,4.13,-0.07,8.59
TS,1991,-6.13,-2.66,1.46,7.82,15.44,18.58,21.34,20.65,14.69,10.23,3.05,-2.22,8.58
TS,1992,-5.26,-4.1,-1.15,4.42,11.8,17.29,19.09,19.11,15.75,7.98,2.22,-2.77,7.06
TS,1993,-4.85,-9.11,-2.63,6.57,13.58,17.89,21.98,21.58,16.17,8.19,3.39,-2.56,7.62
TS,1994,-11.13,-7.89,-1.1,7.11,11.74,19.6,22.94,19.77,15.38,9.23,5.39,-1.31,7.55
TS,1995,-2.45,-6.23,0.87,5.24,11.94,18.76,23.13,21.26,15.56,11.49,1.98,-6.18,8.04
TS,1996,-7.31,-5.02,-2.15,5.45,11.73,18.16,19.74,20.46,16.41,8.68,0.84,-0.14,7.27
TS,1997,-5.48,-2.44,-1.03,5.19,10.65,18.01,20.9,19.88,16.08,9.13,1.33,-2.67,7.51
TS,1998,-3.34,-1.89,1.62,7.33,14.61,17.58,20.78,21.12,17.74,10.04,3.49,0.51,9.19
TS,1999,-4.63,-2.57,0.41,7.08,14.22,20.74,23.82,21.11,17.8,8.73,5.76,-1.13,9.33
TS,2000,-6.77,-3.9,2.35,5.94,12.9,17.94,18.93,19.23,15.87,9.43,3.29,-4.86,7.55
TS,2001,-6.48,-3.96,-1.7,6.23,13.8,19.94,19.88,22.97,17.17,10.91,6.32,1.06,8.91
TS,2002,-1.7,-1.22,1.87,8.57,12.12,17.9,22.83,23.17,18.71,8.86,2.51,-3.59,9.23
TS,2003,-10.36,-8.02,-0.19,4.42,11.65,17.59,21.73,22.0,17.04,8.84,4.62,-1.99,7.36
TS,2004,-9.9,-5.29,1.15,6.98,14.22,17.49,20.73,20.69,17.02,9.57,3.91,-2.21,7.9
TS,2005,-7.27,-4.05,-1.78,7.7,10.2,19.92,21.61,22.64,19.08,10.4,4.69,-4.13,8.3
TS,2006,-1.62,-3.5,0.2,7.55,12.41,18.37,22.3,19.83,15.68,9.5,6.28,1.47,9.11
TS,2007,-3.69,-7.87,-1.18,4.9,13.9,18.26,20.91,21.69,18.05,13.2,2.78,-3.92,8.19
TS,2008,-4.06,-4.08,-0.31,7.78,11.8,19.39,22.09,19.08,16.59,9.01,3.18,-2.23,8.22
TS,2009,-9.27,-4.13,0.37,7.7,13.53,16.86,19.15,21.04,15.26,8.4,5.89,-3.49,7.66
TS,2010,-6.2,-3.6,3.36,9.02,15.23,19.44,23.64,21.82,18.67,9.94,3.44,-3.73,9.32
TS,2011,-7.83,-6.52,-0.05,7.58,14.0,18.04,22.36,20.81,17.68,10.07,5.9,0.07,8.59
TS,2012,-2.99,-1.28,4.85,8.36,15.51,17.85,23.19,22.11,16.62,11.61,2.12,-0.08,9.87
TS,2013,-4.72,-4.07,-0.31,6.62,13.63,18.73,23.14,19.84,15.8,10.56,2.24,-3.42,8.24
TS,2014,-6.74,-7.15,-3.35,6.09,13.41,18.76,21.37,19.8,17.03,11.3,1.89,-0.78,7.73
TS,2015,-7.79,-12.84,-3.11,6.37,16.12,17.55,21.87,22.4,19.49,9.51,5.94,3.97,8.42
TS,2016,-4.12,-2.56,2.92,5.94,13.2,19.05,23.69,23.4,18.57,10.71,4.59,-2.42,9.45
TS,2017,-2.35,-2.22,-2.2,8.62,12.36,18.2,20.58,20.05,18.39,14.15,3.26,-5.09,8.69
TS,2018,-6.28,-1.13,-0.57,4.27,15.37,18.14,22.89,22.51,18.17,9.34,1.47,-1.95,8.58
TS,2019,-5.83,-4.31,-0.81,7.46,12.26,18.34,22.98,21.33,17.3,11.15,1.12,-2.52,8.28
TS,2020,-2.35,-3.1,2.45,4.98,12.39,19.7,24.07,22.77,17.67,10.62,5.99,-0.99,9.56
TS,2021,-4.48,-5.17,1.67,7.62,13.51,20.53,20.24,21.86,17.76,12.59,3.58,-0.19,9.21
TS,2022,-7.2,-3.54,1.38,6.78,14.6,18.48,23.95,24.12,17.09,10.78,5.92,-0.87,9.37
QV2M,1981,1.53,3.54,3.3,5.19,7.45,9.95,11.35,9.58,8.06,5.19,3.97,2.62,5.98
QV2M,1982,1.65,2.26,3.17,4.52,7.63,9.28,11.78,9.95,8.3,5.43,5.0,3.6,6.1
QV2M,1983,2.44,2.62,3.66,5.31,7.39,10.62,11.9,10.93,8.18,5.92,4.39,2.69,6.35
QV2M,1984,2.01,3.54,2.62,5.13,7.32,11.29,12.27,11.96,7.2,6.35,4.15,3.3,6.41
QV2M,1985,1.83,2.62,3.11,4.88,7.2,8.48,10.5,10.19,8.91,5.92,4.58,2.38,5.92
QV2M,1986,2.56,2.08,3.6,5.31,8.06,9.22,11.47,10.5,7.75,5.68,3.72,2.81,6.1
QV2M,1987,2.26,2.08,3.72,5.43,7.45,10.44,12.08,9.4,8.73,5.43,4.27,2.99,6.23
QV2M,1988,2.14,2.5,3.3,4.76,7.81,9.03,12.63,11.9,7.69,5.07,4.52,2.56,6.16
QV2M,1989,2.56,2.32,3.23,4.27,8.0,10.93,12.15,11.35,9.16,6.29,4.33,1.46,6.35
QV2M,1990,3.11,2.87,3.85,5.25,6.47,10.56,12.02,11.9,8.48,7.14,4.52,3.54,6.65
QV2M,1991,2.26,2.99,3.78,5.55,8.73,10.01,10.62,11.41,8.3,6.77,4.33,3.11,6.53
QV2M,1992,2.44,2.62,3.11,4.33,6.47,9.58,10.5,10.56,8.48,5.13,4.03,2.93,5.86
QV2M,1993,2.5,1.89,3.17,5.31,7.45,9.64,11.05,10.56,9.03,5.43,4.27,2.93,6.1
QV2M,1994,1.71,2.08,3.36,5.37,6.9,11.35,13.0,10.74,8.36,5.43,4.58,3.23,6.35
QV2M,1995,3.23,2.32,3.72,4.27,6.71,9.77,11.96,9.7,7.14,7.08,4.09,2.26,6.04
QV2M,1996,2.32,2.62,2.87,5.0,7.02,10.62,11.72,11.05,9.28,5.74,3.66,3.72,6.29
QV2M,1997,2.44,3.11,3.23,4.52,6.23,9.77,10.56,10.31,8.24,5.25,4.03,2.87,5.86
QV2M,1998,3.05,3.11,4.27,5.19,8.48,10.74,12.27,11.41,8.73,5.92,3.97,3.48,6.71
QV2M,1999,2.62,2.75,3.42,4.52,7.26,9.58,11.47,9.83,9.89,5.68,5.07,3.05,6.29
QV2M,2000,2.32,2.93,3.91,4.94,7.51,10.62,10.62,11.05,8.42,5.62,4.09,2.2,6.23
QV2M,2001,2.38,2.5,3.05,4.64,7.2,11.05,9.52,11.35,8.3,5.68,4.82,3.66,6.23
QV2M,2002,3.05,2.93,3.54,5.43,6.47,9.77,11.17,10.01,9.03,5.68,4.21,2.75,6.23
QV2M,2003,1.83,2.2,3.72,4.46,6.96,10.44,12.27,13.06,9.52,5.8,4.7,3.05,6.53
QV2M,2004,1.71,2.32,3.6,5.13,8.3,9.52,11.6,11.84,9.46,6.23,4.27,3.05,6.41
QV2M,2005,2.32,2.69,3.05,5.25,6.41,12.08,12.82,12.21,9.4,6.96,5.07,2.75,6.77
QV2M,2006,3.42,2.75,3.3,5.0,7.45,11.6,13.98,11.6,8.97,6.1,5.68,3.91,7.02
QV2M,2007,2.99,1.95,3.3,4.7,7.69,10.44,11.84,10.74,8.79,7.69,3.91,2.69,6.41
QV2M,2008,2.81,2.81,3.23,5.25,6.53,11.54,13.0,11.05,9.77,5.8,4.52,3.23,6.65
QV2M,2009,1.89,2.69,3.42,5.37,7.57,10.07,11.6,12.94,8.42,5.8,5.19,2.87,6.53
QV2M,2010,2.38,2.62,4.27,5.86,8.36,11.23,12.45,10.86,9.34,6.35,4.09,2.56,6.71
QV2M,2011,2.14,2.32,3.36,5.62,8.48,10.62,12.88,12.08,10.99,6.84,5.49,3.72,7.08
QV2M,2012,2.87,3.05,4.88,5.0,9.09,10.01,11.84,11.66,8.85,7.32,3.66,3.54,6.84
QV2M,2013,2.69,2.5,3.17,4.58,7.75,11.17,14.71,10.93,8.79,6.53,3.6,2.99,6.65
QV2M,2014,2.32,2.26,2.62,4.88,7.63,10.38,12.39,10.5,8.91,7.02,3.85,3.42,6.35
QV2M,2015,1.95,1.46,2.69,4.82,8.36,9.83,12.02,11.29,9.77,5.74,5.0,4.7,6.47
QV2M,2016,2.56,3.11,4.09,4.52,7.57,9.09,11.29,11.78,9.09,6.47,4.46,2.87,6.41
QV2M,2017,3.11,3.23,2.81,5.98,7.39,10.62,11.96,10.8,9.95,7.87,4.15,2.5,6.71
QV2M,2018,2.5,3.42,3.3,4.33,8.67,10.01,13.0,13.92,10.74,6.77,4.21,3.11,7.02
QV2M,2019,2.38,2.62,3.23,5.62,7.26,10.44,13.31,11.29,8.54,6.71,3.6,3.11,6.53
QV2M,2020,3.11,2.99,3.85,4.39,6.96,10.62,13.0,10.93,8.42,6.41,5.13,3.42,6.59
QV2M,2021,2.56,2.56,3.66,5.25,7.2,11.47,12.82,13.49,10.5,7.81,4.15,3.48,7.14
QV2M,2022,2.14,2.93,3.85,4.82,8.12,9.46,11.29,11.72,9.34,6.53,5.19,3.3,6.59
RH2M,1981,86.38,86.25,81.0,77.0,75.44,74.19,71.44,66.0,72.94,78.0,79.88,96.56,78.75
RH2M,1982,96.19,93.5,86.12,81.06,78.75,82.19,78.56,75.0,73.75,74.0,80.88,82.69,81.81
RH2M,1983,87.19,91.25,85.56,86.12,82.62,79.19,76.88,72.0,64.56,74.62,85.31,87.81,81.06
RH2M,1984,95.12,91.81,92.0,83.81,81.75,82.0,83.62,78.62,68.69,76.88,78.06,87.0,83.31
RH2M,1985,84.12,87.88,73.25,74.88,74.5,75.06,68.88,72.81,76.0,73.81,87.62,88.0,78.0
RH2M,1986,88.56,95.25,87.0,80.56,77.94,78.06,79.38,77.19,72.12,74.62,83.44,87.75,81.75
RH2M,1987,98.56,98.69,87.56,85.88,79.56,79.38,75.44,68.81,78.88,79.38,84.06,87.56,83.56
RH2M,1988,92.38,88.75,80.5,80.56,81.5,72.19,76.19,72.88,71.94,75.0,83.25,81.0,79.69
RH2M,1989,83.44,83.19,81.06,77.75,81.81,83.0,81.38,79.81,77.75,81.81,81.69,84.12,81.38
RH2M,1990,90.56,91.25,82.69,82.56,79.62,81.06,78.88,80.38,75.38,77.94,80.12,85.38,82.06
RH2M,1991,88.31,87.19,84.31,79.5,77.44,75.06,68.56,76.5,76.19,81.25,84.38,87.88,80.5
RH2M,1992,85.44,85.0,81.75,80.31,74.75,77.81,76.62,77.0,74.0,74.31,84.0,88.19,79.88
RH2M,1993,86.56,91.06,93.44,83.62,76.75,74.75,68.19,67.94,76.38,77.5,81.81,85.19,80.19
RH2M,1994,96.31,91.12,91.06,81.75,78.88,78.06,75.31,74.88,76.5,74.12,74.12,85.62,81.44
RH2M,1995,89.62,89.38,86.5,73.81,76.38,72.69,69.06,62.81,65.75,79.62,85.69,93.0,78.62
RH2M,1996,94.31,87.56,85.19,83.06,78.81,81.19,80.94,74.69,78.62,79.31,82.19,92.62,83.19
RH2M,1997,86.12,89.06,86.12,79.62,76.81,74.56,69.75,72.88,71.25,70.25,88.44,86.94,79.25
RH2M,1998,92.56,88.0,87.5,78.88,80.12,82.0,79.56,73.06,69.25,75.69,79.88,80.94,80.56
RH2M,1999,84.94,82.56,83.0,72.5,72.0,63.75,64.12,64.75,77.19,78.19,79.44,80.12,75.19
RH2M,2000,84.25,92.0,82.69,81.5,78.88,81.0,78.38,79.62,72.56,75.06,79.12,78.0,80.19
RH2M,2001,93.81,83.25,88.38,76.75,73.25,75.75,67.44,67.31,68.94,67.38,77.06,81.75,76.75
RH2M,2002,87.0,78.75,77.12,73.25,71.88,75.81,65.62,59.62,68.69,75.31,84.88,87.0,75.38
RH2M,2003,99.31,94.69,86.56,81.94,80.94,81.19,76.56,78.31,78.88,78.69,80.94,86.38,83.62
RH2M,2004,83.56,87.38,82.12,78.94,79.75,75.5,76.38,77.44,78.12,81.12,80.69,85.81,80.56
RH2M,2005,91.44,88.06,86.88,77.81,80.44,81.12,79.38,72.31,69.25,84.25,86.5,90.25,82.31
RH2M,2006,93.62,84.75,80.0,76.38,80.94,85.69,82.75,79.31,79.12,78.19,88.31,86.25,82.94
RH2M,2007,87.31,88.88,86.12,83.56,75.62,78.25,76.69,67.12,68.69,77.75,79.19,90.31,79.94
RH2M,2008,89.31,91.69,84.0,78.38,75.06,80.94,79.06,79.75,80.88,77.88,82.44,89.88,82.38
RH2M,2009,96.0,89.69,82.31,78.06,77.62,82.62,82.62,82.19,77.38,80.44,85.88,86.88,83.44
RH2M,2010,90.0,86.62,85.88,80.12,74.75,78.62,69.25,68.69,70.19,78.69,80.38,83.0,78.81
RH2M,2011,93.88,94.25,84.31,82.06,82.75,80.44,76.62,79.06,84.69,84.19,87.5,89.19,84.88
RH2M,2012,87.12,84.88,82.88,71.12,80.75,77.56,68.12,71.31,74.75,81.5,79.38,86.81,78.88
RH2M,2013,86.19,84.25,83.94,73.38,76.75,81.12,82.5,75.94,75.06,78.12,71.12,89.75,79.88
RH2M,2014,84.94,94.5,81.0,80.19,78.38,77.0,77.31,73.88,72.62,81.06,81.31,89.81,80.94
RH2M,2015,88.44,98.94,85.19,78.62,71.75,78.0,73.94,68.88,69.88,74.38,80.5,87.12,79.5
RH2M,2016,84.88,85.12,80.62,73.88,77.12,67.38,63.75,67.12,68.25,77.19,80.06,84.62,75.81
RH2M,2017,88.25,90.75,78.69,82.81,79.81,79.69,79.0,74.0,74.81,75.31,78.0,85.44,80.5
RH2M,2018,88.5,89.81,87.31,79.75,78.62,76.56,74.94,81.69,80.62,83.5,88.06,88.12,83.06
RH2M,2019,88.56,87.75,85.31,81.12,79.88,78.0,76.0,72.12,70.0,78.88,80.38,90.25,80.69
RH2M,2020,88.12,89.81,81.0,79.0,73.81,73.62,70.94,64.88,65.88,77.38,80.81,86.88,77.62
RH2M,2021,88.25,93.31,76.75,77.0,73.81,75.38,85.44,81.75,81.69,83.25,79.0,85.94,81.75
RH2M,2022,85.12,88.0,83.06,76.62,74.62,71.94,62.88,64.62,76.0,78.38,79.25,84.5,77.0
WD2M,1981,299.31,247.81,299.69,259.38,270.0,268.62,294.94,294.19,312.94,339.81,344.62,288.62,289.75
WD2M,1982,282.94,306.38,283.56,279.12,326.06,320.69,291.19,286.31,288.44,297.56,295.25,274.88,290.56
WD2M,1983,307.62,334.75,348.0,354.12,233.69,300.62,272.62,298.69,317.44,77.31,323.56,265.62,322.94
WD2M,1984,294.19,305.31,326.5,311.81,297.0,272.06,259.31,291.81,312.94,307.25,254.88,243.0,304.19
WD2M,1985,288.94,280.38,290.81,268.38,260.81,277.44,253.25,320.44,296.81,228.12,326.0,258.06,282.81
WD2M,1986,268.75,318.19,273.81,2.5,245.25,248.38,290.69,241.38,323.62,299.38,293.06,309.62,290.12
WD2M,1987,317.31,312.06,343.62,35.5,210.06,285.0,291.06,284.06,327.12,240.69,348.31,295.81,318.75
WD2M,1988,278.0,276.88,289.38,352.06,249.44,291.44,282.06,284.81,247.75,254.69,276.56,275.12,280.88
WD2M,1989,271.94,292.81,316.12,300.06,197.56,175.5,268.25,255.44,276.56,267.94,261.62,307.81,286.94
WD2M,1990,268.38,277.25,271.69,245.75,277.31,226.0,354.38,303.38,248.62,254.69,294.62,246.12,270.25
WD2M,1991,281.38,281.56,315.25,287.75,291.88,305.12,311.75,294.0,317.94,262.31,328.12,295.12,293.62
WD2M,1992,281.19,302.0,281.12,310.19,101.31,266.56,311.44,271.62,203.94,294.06,330.0,307.38,291.44
WD2M,1993,286.0,320.06,327.0,23.25,309.44,282.81,284.62,225.75,266.5,233.75,315.0,276.5,308.12
WD2M,1994,293.44,298.69,299.81,250.0,267.12,234.25,242.56,265.12,341.25,279.12,352.12,334.0,292.94
WD2M,1995,290.12,279.75,322.62,294.0,286.12,244.44,259.06,315.94,149.44,244.75,277.75,307.81,287.81
WD2M,1996,284.69,290.0,292.38,333.88,277.44,195.69,251.12,283.38,295.31,281.25,284.06,264.56,289.06
WD2M,1997,271.06,271.5,282.88,317.31,270.5,267.38,294.12,329.12,284.62,325.0,278.0,279.5,281.38
WD2M,1998,349.88,350.88,281.69,337.94,327.31,234.44,273.5,297.94,254.31,307.5,336.75,279.88,323.56
WD2M,1999,274.06,328.94,309.12,309.56,329.06,269.0,266.94,305.38,202.88,271.62,261.5,274.81,302.69
WD2M,2000,301.25,281.5,319.81,261.81,309.62,282.12,283.81,314.44,293.19,260.56,334.0,289.0,294.56
WD2M,2001,290.06,284.69,338.88,331.19,274.88,257.88,293.56,283.5,304.75,272.5,254.38,280.75,297.25
WD2M,2002,264.81,272.81,259.12,267.06,260.62,308.44,291.31,296.06,279.0,315.0,276.94,287.25,271.81
