-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  40.242   Longitude -82.5915 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 289.86 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2003,98.37,98.17,98.02,98.1,97.9,98.01,98.13,98.29,98.34,98.17,98.38,98.36,98.19
PS,2004,98.36,98.7,98.54,98.11,98.18,98.27,98.04,98.26,98.55,98.17,98.6,98.35,98.34
PS,2005,98.75,98.52,97.77,97.9,98.17,98.12,98.21,98.2,98.47,98.31,98.21,98.22,98.24
PS,2006,98.02,98.21,98.35,98.02,97.82,98.21,98.28,98.21,98.14,98.1,98.47,98.73,98.21
PS,2007,98.41,98.26,98.55,97.95,98.57,98.16,98.15,98.15,98.53,98.35,98.41,98.43,98.33
PS,2008,98.53,98.09,98.31,98.22,97.77,98.05,98.13,98.11,98.47,98.71,98.31,98.41,98.26
PS,2009,98.26,98.44,98.57,98.0,98.22,97.79,98.02,98.27,98.4,98.17,98.49,98.33,98.25
PS,2010,98.35,97.93,97.92,98.04,98.14,98.01,98.22,98.12,98.13,98.1,98.41,98.26,98.14
PS,2011,98.2,98.23,98.45,97.72,97.94,98.03,98.08,97.89,98.13,98.16,98.35,98.64,98.15
PS,2012,98.18,98.42,98.39,98.13,98.15,98.07,98.11,98.14,98.26,98.04,98.75,98.13,98.23
PS,2013,98.6,98.14,98.14,98.32,98.27,97.96,98.33,98.33,98.27,98.34,98.78,98.47,98.33
PS,2014,98.22,98.34,98.27,98.04,98.24,98.11,98.17,98.2,98.46,97.97,98.37,98.67,98.25
PS,2015,98.62,98.52,98.62,98.09,98.57,98.05,97.99,98.19,98.39,98.43,98.67,98.31,98.37
PS,2016,98.28,98.15,98.15,98.22,98.15,98.08,98.16,98.31,98.39,98.54,98.56,98.61,98.3
PS,2017,98.13,98.08,98.61,98.1,97.72,98.03,98.17,98.28,98.34,98.37,98.49,98.44,98.23
PS,2018,98.89,98.71,98.22,98.17,98.16,98.0,98.32,98.27,98.48,98.36,98.36,98.39,98.36
PS,2019,98.43,98.47,98.55,98.01,98.01,98.01,98.18,98.11,98.4,98.22,98.44,98.29,98.26
PS,2020,98.53,98.28,98.43,97.85,98.24,98.19,98.1,98.1,98.39,98.4,98.66,98.29,98.29
PS,2021,98.3,98.44,98.61,98.03,98.53,98.17,98.23,98.31,98.18,98.04,98.56,98.16,98.3
PS,2022,98.44,98.62,98.14,98.18,98.1,98.16,98.11,98.25,98.31,98.33,98.57,98.49,98.31
TS,1981,-6.7,-1.38,2.27,11.5,13.92,20.51,22.31,21.91,17.44,10.65,4.37,-2.17,9.6
TS,1982,-6.71,-2.58,3.43,6.86,18.44,19.1,23.85,21.63,17.78,12.56,6.3,3.01,10.39
TS,1983,-2.42,-0.31,4.94,8.24,13.26,20.09,23.48,24.87,19.36,11.81,4.98,-5.4,10.3
TS,1984,-7.14,0.97,-0.52,8.58,13.67,21.36,21.37,22.73,17.44,14.62,2.76,2.34,9.87
TS,1985,-6.31,-5.02,4.65,12.06,16.11,19.08,22.55,21.95,19.14,13.29,7.59,-4.59,10.12
TS,1986,-3.77,-1.17,3.42,10.7,16.38,20.57,23.54,21.76,19.88,11.8,3.28,-1.78,10.44
TS,1987,-3.25,-0.85,4.55,9.51,17.69,21.58,24.32,23.65,18.97,8.28,6.62,0.27,11.01
TS,1988,-4.82,-3.57,2.44,9.23,16.23,21.76,26.11,24.79,17.76,7.45,4.65,-1.82,10.05
TS,1989,-0.45,-3.4,3.19,7.88,12.86,19.55,22.1,20.98,17.53,10.54,3.17,-7.51,8.94
TS,1990,0.31,1.03,5.48,9.22,13.83,19.38,21.41,20.76,17.81,11.07,5.64,0.49,10.58
TS,1991,-3.36,-0.06,4.42,11.17,19.51,22.34,24.64,23.65,18.5,12.4,3.58,0.1,11.48
TS,1992,-2.02,0.44,3.25,9.68,14.53,19.26,22.42,19.68,17.5,10.24,4.76,-0.57,9.95
TS,1993,-0.6,-3.08,2.01,9.0,15.83,20.48,24.34,24.6,18.05,10.68,4.3,-1.31,10.44
TS,1994,-6.67,-2.81,2.28,10.34,13.51,22.42,23.73,21.71,17.46,11.51,7.22,1.04,10.2
TS,1995,-2.51,-3.63,4.23,9.06,14.7,21.26,23.87,25.1,17.41,11.72,1.53,-4.11,9.97
TS,1996,-5.58,-2.2,0.08,8.19,14.76,20.77,20.77,21.94,17.82,11.19,0.76,0.83,9.14
TS,1997,-3.6,0.6,4.22,7.53,12.55,19.85,22.89,20.59,17.33,11.26,2.64,-0.49,9.66
TS,1998,1.11,2.04,5.05,10.26,17.99,20.49,22.05,23.97,20.81,11.77,5.37,1.48,11.92
TS,1999,-3.02,0.71,0.9,11.35,17.05,23.4,26.69,22.85,18.94,11.26,6.79,-0.05,11.45
TS,2000,-3.18,1.2,5.91,9.56,17.28,21.27,22.41,22.37,17.62,12.44,3.46,-6.06,10.38
TS,2001,-3.32,0.43,1.72,11.85,16.54,20.33,23.37,23.79,17.47,11.72,7.62,2.25,11.2
TS,2002,0.1,0.61,3.37,11.24,14.04,21.98,25.11,24.58,20.98,11.03,3.74,-1.52,11.33
TS,2003,-5.85,-4.06,4.5,11.22,15.55,19.04,22.47,23.33,17.24,10.12,7.05,-0.8,10.06
TS,2004,-5.24,-2.37,4.95,10.03,18.3,19.75,21.71,20.73,18.51,11.72,6.44,-1.39,10.3
TS,2005,-1.53,-0.03,1.47,10.22,13.71,22.27,24.83,24.67,20.12,12.09,5.47,-3.38,10.87
TS,2006,2.23,-0.77,3.48,11.8,14.78,19.78,23.69,23.94,16.96,9.8,5.37,2.05,11.16
TS,2007,0.09,-7.15,5.72,8.49,17.22,21.5,22.35,24.64,20.0,15.07,4.86,-0.42,11.15
TS,2008,-1.98,-2.01,1.73,11.15,13.82,20.9,22.04,21.96,20.01,10.87,3.49,-1.2,10.08
TS,2009,-6.45,-1.13,5.12,10.23,16.12,20.86,21.51,22.64,18.52,9.87,6.95,-1.93,10.24
TS,2010,-4.1,-4.55,4.98,12.38,17.8,22.55,24.83,24.91,19.62,12.51,4.67,-5.27,10.94
TS,2011,-5.08,-1.53,3.55,11.3,16.22,20.91,24.76,22.68,17.92,10.89,7.11,1.39,10.9
TS,2012,-1.09,0.67,10.08,9.63,18.86,21.78,26.57,23.37,17.65,10.81,2.81,2.33,12.01
TS,2013,-1.75,-2.02,0.82,10.24,16.98,21.42,22.37,22.15,18.9,12.3,3.2,-0.98,10.37
TS,2014,-6.35,-5.43,0.86,10.58,16.19,21.36,21.65,22.9,18.91,12.0,2.28,0.95,9.74
TS,2015,-4.45,-7.29,1.73,10.27,18.39,21.38,22.78,22.83,20.97,12.51,7.65,5.86,11.16
TS,2016,-3.06,0.25,7.65,9.88,15.43,22.33,25.08,25.79,21.66,14.33,6.84,-1.85,12.06
TS,2017,1.01,3.81,4.4,13.34,16.03,21.19,23.0,21.76,19.61,13.84,4.44,-2.04,11.73
TS,2018,-4.56,1.73,1.62,6.99,19.9,21.81,23.86,23.81,21.08,12.39,2.12,0.57,10.99
TS,2019,-3.2,-0.12,1.91,11.08,17.54,20.18,23.99,22.79,22.15,14.03,2.14,1.05,11.19
TS,2020,0.79,-0.29,6.59,8.51,14.38,20.82,25.55,23.68,18.83,12.18,6.94,-0.28,11.51
TS,2021,-1.67,-5.07,6.37,10.32,15.13,22.37,23.6,24.53,19.76,15.72,3.69,3.77,11.65
TS,2022,-4.31,-1.85,5.51,8.97,17.55,21.14,23.65,23.25,18.92,10.8,5.98,-0.09,10.87
QV2M,1981,2.2,3.48,3.6,6.9,7.87,12.7,12.94,10.56,9.03,5.43,4.27,2.87,6.84
QV2M,1982,2.26,2.93,4.33,4.94,10.25,10.31,12.33,10.01,8.91,6.77,5.25,4.88,6.96
QV2M,1983,2.87,3.36,4.64,5.86,7.81,11.84,13.85,11.84,8.18,6.59,5.0,2.69,7.08
QV2M,1984,2.26,3.97,3.42,6.1,8.18,12.51,11.17,11.84,7.93,8.06,4.09,4.58,7.02
QV2M,1985,2.26,2.81,4.58,7.32,9.16,10.01,11.96,10.8,8.42,6.9,6.29,2.62,6.96
QV2M,1986,2.75,3.54,4.58,6.71,9.46,11.47,13.61,10.07,10.68,7.57,4.58,3.17,7.39
QV2M,1987,2.87,2.99,4.27,6.16,10.13,12.15,13.67,11.35,9.16,4.39,4.76,3.42,7.14
QV2M,1988,2.44,2.75,4.09,5.55,8.0,8.0,11.17,11.72,9.09,4.7,4.64,2.87,6.29
QV2M,1989,3.48,2.62,4.58,5.49,8.18,12.21,14.1,12.45,9.89,6.71,4.27,2.01,7.2
QV2M,1990,3.66,3.97,5.25,6.16,8.18,11.9,13.43,12.33,10.13,6.84,5.13,3.85,7.57
QV2M,1991,2.87,3.6,5.0,7.63,11.9,12.08,12.33,10.93,8.73,6.41,4.15,3.54,7.45
QV2M,1992,3.11,3.6,4.33,6.41,7.87,9.83,13.79,11.41,9.7,5.62,4.88,3.36,7.02
QV2M,1993,3.23,2.69,4.15,5.98,8.54,11.35,13.73,11.6,8.73,5.74,4.58,3.23,7.02
QV2M,1994,2.38,2.81,3.85,6.77,7.26,11.84,12.82,10.8,8.12,5.55,4.94,3.85,6.77
QV2M,1995,3.17,2.69,4.15,5.62,8.36,12.7,13.24,14.1,7.93,6.47,3.72,2.56,7.08
QV2M,1996,2.5,3.23,3.42,5.98,9.28,13.06,12.15,11.41,9.4,6.65,3.54,4.03,7.08
QV2M,1997,3.11,3.72,4.64,5.0,7.08,11.9,12.57,11.72,9.03,5.98,4.21,3.36,6.9
QV2M,1998,4.09,4.03,5.13,6.23,10.44,13.06,12.88,11.6,9.16,6.29,4.39,4.09,7.63
QV2M,1999,3.23,3.54,3.3,6.59,8.18,10.07,12.63,9.77,7.81,5.62,5.07,3.3,6.59
QV2M,2000,2.81,3.91,4.7,6.04,9.7,11.66,10.93,11.29,9.09,6.96,4.21,2.14,6.96
QV2M,2001,2.75,3.42,3.42,7.14,9.09,11.17,11.23,11.9,8.12,6.23,5.31,4.21,7.02
QV2M,2002,3.72,3.3,4.27,7.32,8.36,12.57,12.76,11.35,9.22,6.71,4.46,3.11,7.26
QV2M,2003,2.14,2.62,4.88,6.71,9.28,11.05,13.12,13.06,9.7,6.16,5.86,3.23,7.32
QV2M,2004,2.56,2.93,5.07,6.65,11.6,12.08,13.43,11.84,10.44,7.14,5.49,3.48,7.75
QV2M,2005,3.6,3.54,3.91,6.47,7.75,12.94,13.49,12.39,10.13,7.08,4.94,2.81,7.45
QV2M,2006,4.21,3.11,4.27,6.77,8.42,10.8,13.92,12.33,9.28,6.65,5.31,4.15,7.45
QV2M,2007,3.72,2.14,5.68,6.04,9.52,10.93,10.74,13.37,9.4,7.93,4.64,3.54,7.32
QV2M,2008,3.17,3.23,4.09,7.08,8.0,13.24,13.24,10.68,9.4,5.49,4.09,3.11,7.08
QV2M,2009,2.2,3.36,4.76,6.53,9.09,11.78,10.8,12.27,9.34,6.23,5.43,2.93,7.08
QV2M,2010,2.69,2.62,4.7,6.9,10.25,14.1,13.61,12.27,8.54,5.74,4.15,2.38,7.39
QV2M,2011,2.32,3.23,4.33,7.57,10.5,12.94,15.62,12.21,10.19,6.53,5.62,4.09,7.93
QV2M,2012,3.36,3.72,7.32,5.86,10.93,10.5,13.24,10.38,9.58,6.41,3.91,4.52,7.51
QV2M,2013,3.48,2.87,3.42,6.71,9.83,12.15,14.16,11.84,9.58,7.39,4.03,3.54,7.45
QV2M,2014,2.26,2.44,3.36,6.47,9.58,12.88,11.6,11.66,9.09,6.84,3.66,3.66,6.96
QV2M,2015,2.5,1.89,3.78,6.47,10.56,13.06,13.31,10.74,10.13,6.29,5.25,5.62,7.51
QV2M,2016,2.75,3.54,5.74,6.1,8.97,11.66,13.55,13.85,10.44,7.45,5.0,3.05,7.69
QV2M,2017,4.09,4.76,4.82,7.93,9.22,11.41,13.98,11.23,9.28,7.51,4.64,2.93,7.69
QV2M,2018,2.81,4.46,3.6,5.31,12.39,13.79,13.12,13.55,12.7,8.12,4.15,3.85,8.18
QV2M,2019,2.99,3.66,4.03,7.32,10.93,12.57,15.26,12.21,10.8,7.2,3.66,4.09,7.93
QV2M,2020,3.78,3.48,5.62,5.86,9.09,12.33,13.49,12.08,9.64,6.84,5.25,3.42,7.57
QV2M,2021,2.99,2.69,5.0,6.47,8.36,12.45,12.7,13.24,10.07,8.97,4.09,4.7,7.69
QV2M,2022,2.5,3.23,5.07,6.04,10.31,11.72,13.37,12.63,9.89,5.13,4.64,3.48,7.39
RH2M,1981,87.44,84.06,76.75,75.5,75.25,80.56,75.38,64.69,70.31,67.12,76.75,84.12,76.44
RH2M,1982,83.12,86.0,81.5,74.06,75.31,73.06,67.94,63.25,69.75,69.31,78.69,86.31,75.62
RH2M,1983,86.31,83.44,78.44,80.25,78.5,77.75,75.44,62.38,57.94,75.31,84.38,88.25,77.31
RH2M,1984,91.44,86.81,85.75,82.19,79.31,76.81,70.44,69.06,64.25,76.38,80.25,87.62,79.19
RH2M,1985,87.75,91.62,78.69,75.88,77.06,72.75,70.69,67.19,58.94,69.12,88.19,87.69,77.06
RH2M,1986,87.62,89.31,82.56,77.5,77.5,73.75,74.56,62.88,71.44,80.69,85.75,88.0,79.25
RH2M,1987,89.06,80.62,77.06,78.5,75.56,74.0,72.5,63.69,67.81,65.5,72.06,82.94,74.94
RH2M,1988,79.69,83.62,80.56,73.69,70.0,51.69,55.0,61.0,70.69,69.62,81.56,81.31,71.5
RH2M,1989,86.38,82.38,84.0,77.12,82.5,82.44,81.69,77.06,76.19,77.44,79.31,85.5,81.0
RH2M,1990,86.44,85.5,80.5,77.06,79.69,80.94,82.12,77.88,76.5,77.94,81.38,87.31,81.06
RH2M,1991,89.5,88.0,85.06,83.88,80.5,71.81,64.69,62.31,64.0,67.0,73.94,83.94,76.19
RH2M,1992,87.31,85.0,80.44,78.5,74.12,70.0,80.44,78.44,74.31,70.69,83.5,85.25,79.0
RH2M,1993,84.12,84.38,86.19,79.19,74.69,74.62,72.19,62.25,67.12,69.31,81.12,85.69,76.69
RH2M,1994,89.12,83.5,81.44,79.06,72.25,68.88,70.19,67.81,66.5,66.12,72.25,85.44,75.19
RH2M,1995,86.94,82.19,76.31,73.25,77.06,78.56,71.56,71.06,63.75,72.06,79.81,84.44,76.38
RH2M,1996,91.12,83.75,79.44,79.31,82.25,82.38,77.25,69.62,73.25,76.88,81.81,88.38,80.44
RH2M,1997,86.0,86.56,82.94,72.38,74.81,78.81,71.81,76.31,71.88,69.25,84.38,87.12,78.5
RH2M,1998,88.44,87.44,81.38,76.75,79.12,81.62,75.94,64.5,60.62,71.69,75.19,79.56,76.81
RH2M,1999,90.19,82.69,79.06,75.75,68.31,58.12,60.06,59.56,58.62,66.94,76.0,79.25,71.19
RH2M,2000,83.12,85.31,76.62,77.44,75.44,72.62,66.06,68.19,69.94,73.5,78.25,84.38,75.88
RH2M,2001,88.31,80.62,77.44,75.12,75.19,73.44,63.88,66.81,65.56,68.06,77.56,84.25,74.69
RH2M,2002,87.81,77.81,79.62,79.06,77.19,75.5,65.06,60.44,61.12,76.31,83.06,85.75,75.75
RH2M,2003,84.0,86.31,80.75,76.38,81.25,77.69,76.0,73.31,76.94,75.62,83.06,86.19,79.75
RH2M,2004,86.62,87.06,83.62,80.06,82.94,80.75,80.44,75.56,76.56,79.75,84.25,87.5,82.06
RH2M,2005,89.75,88.38,84.19,79.75,75.81,75.81,69.81,66.38,68.0,77.12,77.62,87.81,78.31
RH2M,2006,86.69,81.0,79.44,75.25,76.69,74.25,74.94,67.19,76.44,79.44,86.12,84.12,78.44
RH2M,2007,87.0,87.88,84.88,79.69,74.69,68.12,64.31,69.75,65.19,71.06,79.69,89.31,76.75
RH2M,2008,84.81,87.25,87.88,80.75,78.31,81.69,78.06,66.62,65.69,66.25,76.69,80.06,77.81
RH2M,2009,88.19,84.88,77.31,77.12,76.31,75.06,69.12,71.81,70.88,78.06,82.62,84.25,77.94
RH2M,2010,87.81,92.06,80.75,72.94,77.38,79.88,69.12,63.94,62.06,63.75,73.88,87.94,75.88
RH2M,2011,86.06,85.81,81.75,82.5,85.31,80.81,78.19,69.75,78.06,77.25,83.5,89.69,81.5
RH2M,2012,88.0,86.56,83.88,75.31,76.44,65.0,63.0,60.38,73.0,76.31,79.19,89.69,76.38
RH2M,2013,86.5,83.38,81.06,77.69,76.88,75.5,81.75,71.81,69.69,76.38,77.19,86.94,78.75
RH2M,2014,83.06,85.88,77.19,75.88,78.25,79.06,71.62,67.5,66.69,75.0,74.25,84.25,76.5
RH2M,2015,81.88,79.62,81.12,76.94,76.75,80.5,76.12,64.56,66.12,68.5,73.75,85.88,75.94
RH2M,2016,81.88,82.0,80.88,75.5,78.5,69.81,69.75,68.44,65.88,72.38,75.25,82.44,75.19
RH2M,2017,84.38,81.81,79.5,78.75,77.25,71.81,78.38,69.94,65.38,71.81,81.5,79.88,76.69
RH2M,2018,86.56,87.06,80.19,78.56,82.06,82.06,71.0,74.44,80.31,79.5,86.25,90.31,81.5
RH2M,2019,87.25,88.12,82.38,81.69,82.81,82.12,79.81,70.88,66.19,69.25,78.0,86.81,79.56
RH2M,2020,85.06,86.5,84.12,79.12,81.0,77.69,66.94,67.56,69.75,75.06,77.88,86.88,78.12
RH2M,2021,86.56,92.31,76.56,76.19,73.38,72.31,70.62,69.12,70.0,77.75,77.19,84.62,77.12
RH2M,2022,83.56,86.62,79.88,79.12,80.12,72.06,72.75,71.38,71.75,63.25,71.12,81.0,76.0
WD2M,1981,276.44,230.81,291.44,247.94,3.44,243.12,266.94,246.12,265.0,257.25,272.31,261.25,261.44
WD2M,1982,247.75,302.44,258.75,271.0,244.94,283.31,259.69,288.94,240.25,235.12,218.5,212.75,249.62
WD2M,1983,258.19,228.25,317.62,255.44,220.31,206.56,271.62,302.31,250.31,164.38,234.0,244.88,247.69
WD2M,1984,253.69,246.56,317.12,228.38,265.81,247.25,276.75,277.44,247.31,154.94,225.81,230.19,252.31
WD2M,1985,263.94,252.06,251.94,241.75,253.38,274.38,249.38,251.44,230.0,203.5,233.88,250.62,250.69
WD2M,1986,256.12,290.19,240.44,288.81,243.69,258.44,274.81,312.12,231.0,238.62,243.0,246.19,257.31
WD2M,1987,270.06,16.44,17.56,354.88,268.75,261.75,261.31,266.5,248.56,253.75,231.69,245.62,270.88
WD2M,1988,232.44,259.12,251.5,290.25,324.0,324.75,246.56,265.0,199.69,258.56,214.12,245.94,252.81
WD2M,1989,236.94,299.06,32.38,268.81,286.88,245.75,114.88,273.06,47.19,222.06,240.69,269.75,260.25
WD2M,1990,236.38,241.0,234.56,255.19,255.25,244.44,253.81,338.88,266.75,242.44,235.31,233.44,243.5
WD2M,1991,251.62,261.75,257.31,228.0,222.0,346.44,272.5,286.31,274.5,218.69,226.75,250.88,248.94
WD2M,1992,258.94,277.56,278.88,266.25,45.75,351.19,248.88,293.94,206.06,255.69,206.06,242.62,255.75
WD2M,1993,261.94,296.81,320.44,229.44,262.94,242.19,265.06,272.69,247.44,238.0,218.06,265.5,258.38
WD2M,1994,260.19,262.44,297.69,237.12,304.38,250.56,232.69,260.31,262.62,197.62,223.69,337.5,259.44
WD2M,1995,252.0,275.81,323.12,268.06,261.75,172.5,257.44,331.12,294.94,226.38,247.62,276.25,261.0
WD2M,1996,226.81,265.56,292.88,256.06,266.44,224.94,265.62,346.88,287.56,235.81,253.56,226.81,252.94
WD2M,1997,242.44,237.44,269.25,286.0,260.5,150.5,305.38,272.38,275.56,251.0,252.38,258.56,255.38
WD2M,1998,226.31,58.0,243.44,304.25,257.44,261.06,301.38,287.38,280.0,283.12,237.81,245.88,257.25
WD2M,1999,222.81,244.5,331.31,243.56,214.44,200.56,273.62,345.12,284.12,249.25,259.56,231.25,258.69
WD2M,2000,255.94,236.75,275.75,308.56,237.69,254.19,287.25,287.88,260.56,279.19,237.25,256.81,255.94
WD2M,2001,256.25,252.5,309.94,247.06,211.31,245.44,275.5,249.38,297.88,229.44,214.88,240.0,250.38
WD2M,2002,239.62,245.25,241.75,243.62,251.62,246.12,293.62,262.5,105.44,353.19,252.25,245.38,248.06
WD2M,2003,281.94,268.94,227.81,234.0,256.19,258.69,246.0,309.56,237.19,246.06,231.0,239.62,253.81
