-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  41.7018   Longitude -99.9059 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 837.64 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2007,92.11,91.77,91.89,91.82,91.84,91.78,92.0,91.84,91.96,91.85,92.15,91.87,91.91
PS,2008,91.81,91.7,91.87,91.68,91.45,91.67,91.81,91.95,92.19,92.2,91.96,91.76,91.84
PS,2009,92.0,91.96,91.7,91.74,91.88,91.68,92.04,92.02,92.2,91.75,92.04,91.85,91.9
PS,2010,92.01,91.99,91.75,91.42,91.7,91.74,91.86,91.81,91.88,92.0,91.82,91.9,91.82
PS,2011,91.91,91.9,91.92,91.33,91.46,91.55,91.8,91.84,92.21,91.93,91.8,92.19,91.82
PS,2012,91.89,91.99,91.5,91.69,91.69,91.54,91.91,91.97,92.13,91.86,92.14,91.68,91.83
PS,2013,92.03,91.79,91.99,91.73,91.75,91.72,92.02,92.03,91.79,91.82,92.2,92.06,91.91
PS,2014,91.92,91.92,91.81,91.49,91.77,91.57,92.1,91.92,92.08,91.93,91.95,92.12,91.88
PS,2015,92.36,92.25,92.2,91.73,91.89,91.85,91.83,91.95,91.84,92.12,91.82,91.6,91.95
PS,2016,91.86,91.98,91.53,91.74,91.87,91.92,91.87,92.04,92.04,91.95,92.03,92.05,91.91
PS,2017,91.78,91.68,92.03,91.69,91.65,91.67,92.03,92.09,91.95,91.96,92.01,92.23,91.9
PS,2018,92.25,92.08,91.85,91.95,91.75,91.58,92.3,91.96,92.01,92.14,92.0,91.96,91.99
PS,2019,92.02,91.89,92.19,91.59,91.56,91.78,91.96,91.97,91.81,91.92,92.03,91.81,91.88
PS,2020,91.97,92.04,91.9,91.77,92.02,91.59,91.93,91.9,92.15,92.11,92.04,92.0,91.95
PS,2021,91.98,92.08,91.91,91.79,92.01,91.8,92.11,91.84,91.9,91.8,92.14,91.42,91.9
PS,2022,92.17,92.26,91.83,91.48,91.53,91.81,91.95,92.01,92.08,92.01,92.0,91.76,91.91
TS,1981,-1.65,-1.82,5.02,14.1,14.4,23.22,24.7,22.37,19.38,10.03,4.13,-4.01,10.88
TS,1982,-8.39,-2.16,2.52,8.08,15.48,18.82,26.22,23.71,17.82,9.65,-0.18,-3.36,9.08
TS,1983,-3.1,0.48,2.58,5.98,13.08,19.33,25.11,26.98,19.19,10.94,1.88,-13.77,9.1
TS,1984,-4.64,-0.33,0.97,6.02,14.51,21.21,24.62,25.43,16.97,8.91,2.07,-4.06,9.33
TS,1985,-6.88,-4.1,4.53,12.12,17.87,21.01,25.31,21.72,15.83,9.28,-3.65,-6.55,8.95
TS,1986,-0.51,-1.45,5.9,10.33,16.12,23.41,26.0,22.72,18.04,9.81,1.04,-2.24,10.83
TS,1987,-2.45,1.37,2.62,11.49,18.65,22.63,25.2,22.19,17.55,8.55,3.28,-2.67,10.74
TS,1988,-7.85,-2.33,3.57,9.73,17.66,26.48,24.92,24.74,18.46,9.27,2.96,-1.5,10.54
TS,1989,-1.63,-6.8,2.37,12.03,16.65,20.55,25.97,23.72,17.11,11.09,2.71,-5.32,9.98
TS,1990,-0.92,-0.89,3.8,10.39,14.89,23.86,25.52,24.55,21.5,10.0,3.56,-5.7,10.94
TS,1991,-5.57,1.44,4.46,10.9,17.43,23.83,26.55,24.82,18.65,9.94,-0.89,-1.87,10.86
TS,1992,-1.86,1.77,5.09,11.24,17.87,19.96,21.94,20.83,18.27,10.64,0.05,-4.35,10.15
TS,1993,-6.92,-5.94,3.3,8.09,16.0,19.72,22.32,21.99,14.82,9.42,-0.28,-1.75,8.49
TS,1994,-5.35,-5.13,4.64,9.1,18.69,23.5,22.77,24.58,19.4,11.41,2.45,-1.99,10.43
TS,1995,-3.14,0.57,4.15,6.96,12.41,19.62,24.55,26.69,17.83,9.06,2.34,-2.55,9.94
TS,1996,-7.1,-1.49,-0.04,9.41,15.44,21.72,24.22,22.07,16.06,10.13,-1.1,-4.02,8.8
TS,1997,-4.95,-0.74,4.75,7.09,14.83,22.73,25.92,23.56,19.27,11.05,1.14,-1.93,10.29
TS,1998,-2.87,1.42,1.04,9.13,18.24,19.53,25.61,24.46,22.12,11.05,3.4,-1.4,11.03
TS,1999,-3.05,2.56,4.51,8.92,16.23,20.37,26.55,23.65,17.29,11.02,6.58,-0.3,11.25
TS,2000,-1.67,1.53,6.17,11.12,18.12,22.14,26.4,27.77,19.91,12.08,-2.6,-6.25,11.26
TS,2001,-2.49,-4.01,2.89,10.68,16.45,22.78,27.51,25.08,18.62,10.57,5.63,-1.88,11.07
TS,2002,-1.71,-0.05,-0.35,11.57,15.53,26.38,30.19,25.2,19.24,6.9,2.77,-0.62,11.3
TS,2003,-2.41,-2.48,4.32,10.87,15.94,20.5,27.94,27.28,18.31,13.26,1.44,-0.86,11.27
TS,2004,-3.5,-2.56,5.83,11.67,17.9,20.55,24.4,22.2,20.26,11.67,3.3,-0.74,10.95
TS,2005,-4.38,0.78,4.41,10.82,16.27,21.9,27.14,24.33,21.4,11.51,4.7,-4.65,11.23
TS,2006,2.3,-1.37,2.8,13.36,19.54,25.44,28.29,24.73,16.28,9.15,3.26,-2.1,11.88
TS,2007,-5.02,-3.64,7.76,8.4,17.6,20.94,25.31,24.64,19.32,11.97,3.8,-4.02,10.68
TS,2008,-4.45,-1.65,3.26,7.3,14.55,20.37,24.44,22.81,17.37,9.12,2.44,-5.74,9.19
TS,2009,-3.37,-0.56,2.9,8.4,15.94,20.07,22.53,21.43,17.26,4.74,3.86,-6.81,8.9
TS,2010,-4.91,-4.04,4.15,10.82,14.48,21.51,23.9,23.4,18.3,11.8,2.0,-3.35,9.91
TS,2011,-5.86,-3.23,2.91,8.4,14.4,21.49,26.65,25.19,17.78,11.23,2.89,-2.17,10.05
TS,2012,-0.87,-1.2,10.65,13.01,18.86,26.37,30.89,26.08,20.49,9.85,4.27,-1.75,13.1
TS,2013,-2.97,-1.15,2.61,6.7,16.26,22.66,26.43,24.98,21.76,9.33,1.65,-4.63,10.37
TS,2014,-3.63,-4.6,2.05,9.86,16.35,20.81,24.57,23.82,18.51,11.93,0.4,-2.68,9.87
TS,2015,-3.41,-2.56,6.51,11.73,14.33,22.26,25.57,23.86,21.76,12.52,3.31,-1.7,11.26
TS,2016,-2.94,1.15,6.95,10.47,14.69,24.18,24.4,23.57,19.33,13.05,6.02,-3.96,11.43
TS,2017,-4.09,1.3,5.58,11.01,15.12,24.34,27.44,21.66,19.25,9.62,3.69,-2.84,11.05
TS,2018,-4.95,-4.81,3.49,5.5,17.76,23.03,23.3,22.83,18.94,7.55,0.32,-4.42,9.12
TS,2019,-3.78,-6.96,0.07,9.3,13.16,20.34,23.98,21.94,20.62,6.29,0.9,-2.88,8.66
TS,2020,-3.18,-1.6,4.38,8.63,14.43,23.86,25.16,25.28,18.28,8.39,5.16,-0.45,10.73
TS,2021,-1.72,-7.17,4.33,9.08,16.05,24.58,25.65,25.84,21.12,12.12,5.23,0.73,11.44
TS,2022,-3.08,-2.09,3.34,9.83,16.48,24.74,27.5,27.58,22.0,12.08,1.81,-4.49,11.38
QV2M,1981,2.26,2.44,3.11,4.88,6.1,8.97,12.33,11.29,7.39,5.19,3.78,2.62,5.86
QV2M,1982,1.71,2.32,2.99,3.66,7.57,9.09,11.84,12.33,7.69,5.31,2.99,2.5,5.86
QV2M,1983,2.69,3.17,3.6,4.03,6.23,10.44,12.57,12.7,7.57,5.62,3.85,1.53,6.16
QV2M,1984,2.56,2.81,2.93,4.27,7.02,11.11,11.35,10.56,6.23,5.62,3.36,2.32,5.86
QV2M,1985,1.95,2.08,3.11,4.94,7.45,7.87,10.19,10.68,8.36,4.94,2.38,2.14,5.55
QV2M,1986,2.56,2.93,3.66,4.82,6.96,11.29,11.41,10.68,9.03,5.74,3.17,2.56,6.23
QV2M,1987,2.44,3.17,3.54,4.64,8.97,10.31,12.63,10.31,7.63,3.66,4.15,2.5,6.16
QV2M,1988,2.14,2.14,2.69,3.97,7.81,9.89,11.41,10.68,7.14,4.27,3.17,2.44,5.68
QV2M,1989,2.32,1.65,2.99,4.09,6.16,8.67,11.47,10.99,7.45,4.33,2.93,2.08,5.43
QV2M,1990,2.5,2.08,3.36,4.58,6.71,9.83,9.77,10.99,7.14,4.21,3.36,1.89,5.55
QV2M,1991,1.95,2.75,3.05,4.52,8.97,11.54,9.95,9.95,7.75,4.33,3.05,2.75,5.86
QV2M,1992,2.75,3.23,3.78,4.58,6.1,9.58,11.23,10.13,7.51,4.7,3.05,2.2,5.74
QV2M,1993,2.01,2.32,3.66,4.39,7.45,10.07,13.0,12.51,6.84,5.13,2.75,2.75,6.1
QV2M,1994,2.2,2.14,3.17,4.52,7.45,11.41,12.08,10.8,7.87,5.49,3.3,2.99,6.16
QV2M,1995,2.62,2.62,3.54,4.15,6.77,10.25,11.35,11.96,7.75,4.7,3.3,2.5,5.98
QV2M,1996,1.95,2.5,2.5,3.78,7.63,10.8,10.99,11.54,8.18,5.13,2.87,2.38,5.86
QV2M,1997,2.26,2.87,2.93,4.27,5.8,10.38,11.29,11.35,8.73,6.16,2.99,2.69,5.98
QV2M,1998,2.62,3.36,3.23,4.15,7.57,8.85,12.82,11.17,7.75,5.8,3.85,2.62,6.16
QV2M,1999,2.56,2.99,3.23,4.88,6.9,10.62,12.27,10.74,6.9,4.27,3.6,2.69,5.98
QV2M,2000,2.26,2.99,3.6,4.21,7.14,8.3,11.9,9.89,6.04,5.62,2.75,1.89,5.55
QV2M,2001,2.62,2.26,3.11,5.13,6.84,9.16,13.24,10.38,8.12,4.76,4.21,2.44,6.04
QV2M,2002,2.26,2.32,2.32,4.27,5.62,9.52,9.77,10.31,7.2,4.33,3.17,2.56,5.31
QV2M,2003,2.44,2.26,3.42,5.0,6.96,9.83,10.44,9.77,6.29,5.19,2.87,2.56,5.62
QV2M,2004,2.2,2.5,3.72,4.39,7.14,8.91,11.9,9.4,8.48,5.92,3.6,2.87,5.92
QV2M,2005,2.38,2.75,3.11,5.13,6.71,11.84,10.74,11.78,8.91,5.43,3.42,2.56,6.23
QV2M,2006,2.99,2.08,3.17,5.13,5.86,9.16,10.38,10.99,7.39,4.82,3.17,2.62,5.68
QV2M,2007,2.2,2.38,4.7,5.0,8.42,11.17,13.06,14.34,8.79,6.23,3.11,2.44,6.84
QV2M,2008,2.01,2.38,2.69,4.15,6.84,10.13,13.31,11.35,8.12,5.55,3.72,2.2,6.04
QV2M,2009,2.38,2.75,3.36,4.76,7.14,11.11,11.54,11.05,8.73,4.46,4.03,2.01,6.1
QV2M,2010,2.5,2.38,3.78,5.43,7.08,12.27,13.79,12.45,8.48,5.43,3.23,2.44,6.65
QV2M,2011,2.26,2.08,3.36,4.46,6.29,10.62,14.59,12.39,6.65,5.25,2.81,2.56,6.16
QV2M,2012,2.32,2.56,4.46,5.62,6.71,9.77,9.95,8.97,5.25,4.09,3.48,2.38,5.43
QV2M,2013,2.32,2.44,2.75,3.6,7.32,10.01,10.56,12.33,8.91,5.07,3.11,2.14,5.92
QV2M,2014,2.08,1.89,2.69,4.03,7.02,10.86,10.19,12.02,8.48,5.19,2.69,2.75,5.86
QV2M,2015,2.38,2.44,3.05,4.94,7.14,11.35,11.72,11.11,9.34,5.68,3.91,2.81,6.35
QV2M,2016,2.62,2.87,3.6,5.0,7.26,11.41,12.45,11.35,8.97,6.04,4.09,1.89,6.47
QV2M,2017,2.38,2.99,3.6,5.0,6.53,9.4,11.72,11.05,8.12,5.19,3.6,2.26,5.98
QV2M,2018,2.38,2.01,3.23,3.66,9.22,12.27,13.0,11.66,10.31,4.94,3.11,2.69,6.59
QV2M,2019,2.44,1.77,3.42,5.19,7.02,10.8,14.53,13.92,10.86,4.21,3.36,2.99,6.71
QV2M,2020,2.69,2.44,3.91,4.21,7.32,11.23,13.37,10.68,6.65,4.15,3.48,2.62,6.1
QV2M,2021,2.62,1.83,3.54,4.27,7.69,10.86,12.82,11.41,8.97,5.74,3.6,2.62,6.35
QV2M,2022,2.14,1.95,2.81,3.72,6.77,9.28,11.96,10.01,7.32,4.52,2.75,2.26,5.49
RH2M,1981,63.06,61.5,55.38,49.81,58.62,50.5,64.0,64.94,51.94,62.44,66.75,80.0,60.81
RH2M,1982,72.25,62.31,62.75,54.5,67.5,65.0,56.94,67.0,58.75,65.62,70.56,74.75,64.88
RH2M,1983,80.19,73.12,72.81,67.81,64.38,69.88,60.62,56.62,50.75,65.62,74.94,89.56,68.88
RH2M,1984,78.31,67.44,70.88,70.44,65.81,67.81,59.12,51.44,50.0,69.44,68.44,72.81,66.0
RH2M,1985,74.19,66.5,57.06,55.81,58.5,52.06,52.81,63.94,67.25,63.88,75.06,78.0,63.75
RH2M,1986,62.5,73.19,62.0,60.69,60.81,62.5,54.56,61.44,66.94,70.31,68.0,70.62,64.38
RH2M,1987,68.88,71.19,71.38,53.5,66.56,59.25,62.0,61.44,58.19,51.19,74.38,71.69,64.12
RH2M,1988,82.62,61.94,52.81,53.19,60.12,47.75,57.25,52.62,54.25,55.69,61.75,64.19,58.69
RH2M,1989,60.75,65.81,61.19,46.75,52.0,56.69,56.88,59.38,58.25,48.81,55.81,66.44,57.38
RH2M,1990,62.31,55.88,64.19,54.56,63.0,52.56,50.25,57.81,45.69,52.31,60.38,62.81,56.88
RH2M,1991,71.0,58.19,57.19,57.06,68.31,62.44,47.62,52.19,53.0,53.31,75.19,72.12,60.62
RH2M,1992,71.62,69.5,65.0,55.75,49.44,65.94,67.12,65.0,54.38,57.69,73.44,71.31,63.81
RH2M,1993,81.12,84.38,70.75,65.94,64.5,66.75,73.5,71.56,62.44,61.62,67.0,73.06,70.12
RH2M,1994,76.69,72.94,58.25,59.12,56.62,62.69,67.69,56.94,54.0,60.19,64.25,78.56,63.94
RH2M,1995,73.94,60.62,64.44,66.19,73.25,69.19,58.56,54.62,58.06,61.12,65.12,70.56,64.69
RH2M,1996,73.62,60.88,60.06,53.75,69.75,64.12,58.38,68.44,67.62,60.19,75.56,70.0,65.25
RH2M,1997,68.19,74.25,54.69,64.25,55.88,60.5,54.56,63.19,60.0,65.88,66.94,74.31,63.5
RH2M,1998,75.25,74.31,72.88,58.38,58.12,61.0,64.25,58.69,47.94,66.0,71.69,62.56,64.25
RH2M,1999,73.81,61.75,62.12,66.75,58.56,70.19,56.06,58.81,53.62,50.19,55.94,63.44,60.94
RH2M,2000,62.12,63.31,59.5,51.88,54.69,50.75,57.31,45.06,42.69,59.12,74.62,71.5,57.75
RH2M,2001,74.19,74.94,67.06,62.19,58.06,54.12,58.88,52.31,59.44,56.12,66.06,65.5,62.31
RH2M,2002,61.19,56.0,60.12,51.06,52.44,46.12,40.19,51.94,50.81,66.62,62.88,61.94,55.12
RH2M,2003,68.75,65.56,59.56,62.06,61.69,63.5,46.5,45.06,47.06,52.06,62.75,66.5,58.38
RH2M,2004,66.56,73.25,61.56,53.06,55.62,59.25,62.75,56.31,56.94,64.19,67.69,68.69,62.12
RH2M,2005,76.69,64.75,58.75,61.88,55.88,69.31,49.38,62.94,54.75,59.69,58.5,76.56,62.44
RH2M,2006,60.31,56.94,66.38,54.19,44.38,48.19,45.81,57.88,62.44,59.62,59.25,72.31,57.31
RH2M,2007,73.19,72.5,65.88,66.62,65.25,68.81,64.31,71.06,59.06,65.06,56.19,76.38,67.06
RH2M,2008,66.44,65.69,55.75,63.75,63.94,64.75,66.31,64.62,62.12,69.69,70.44,74.56,65.69
RH2M,2009,68.88,67.0,65.31,66.06,62.38,71.69,65.5,66.0,67.5,76.5,70.5,78.56,68.81
RH2M,2010,80.88,77.94,72.75,63.94,64.12,72.12,70.94,64.69,61.62,57.81,65.56,75.56,68.94
RH2M,2011,79.0,63.69,69.88,65.44,59.5,64.69,66.25,62.81,51.81,58.06,55.38,70.12,63.94
RH2M,2012,58.75,66.5,51.88,59.19,50.38,46.88,38.19,44.94,36.56,52.44,61.06,63.81,52.5
RH2M,2013,67.12,65.69,57.44,60.12,60.56,58.06,51.44,63.5,54.69,64.5,65.25,68.44,61.38
RH2M,2014,61.25,65.88,58.25,53.44,59.19,68.0,53.75,64.81,61.81,56.19,59.06,76.0,61.44
RH2M,2015,69.0,64.88,49.88,57.25,68.19,67.12,57.88,59.0,57.5,58.81,69.44,74.06,62.75
RH2M,2016,76.56,64.56,54.94,63.25,66.62,58.31,63.5,61.25,61.12,60.56,62.38,60.56,62.81
RH2M,2017,74.62,62.88,61.75,61.62,60.62,49.88,53.19,66.06,57.25,60.62,66.38,64.62,61.62
RH2M,2018,75.44,69.81,65.31,63.31,69.81,66.94,70.06,64.81,70.44,70.81,70.19,82.44,69.94
RH2M,2019,73.88,74.38,77.69,67.94,71.38,68.38,74.0,79.31,66.81,63.19,73.19,82.88,72.75
RH2M,2020,79.0,66.38,70.44,57.69,69.06,58.5,65.88,53.44,51.25,57.06,56.0,64.94,62.5
RH2M,2021,72.38,71.19,66.62,57.94,65.62,56.62,62.88,55.81,55.69,60.5,57.0,57.44,61.62
RH2M,2022,61.81,54.44,55.62,46.5,58.06,49.5,54.5,46.25,45.62,49.94,54.19,70.19,53.94
WD2M,1981,318.31,315.56,4.0,341.31,121.81,157.5,148.56,156.56,150.0,201.0,310.5,298.81,301.88
WD2M,1982,324.38,299.81,254.94,310.19,242.5,120.94,160.88,140.69,125.06,283.75,302.06,304.81,279.38
WD2M,1983,266.75,295.81,11.81,18.94,28.25,143.25,161.94,154.94,195.69,329.5,342.0,315.38,328.44
WD2M,1984,301.75,327.69,353.31,358.19,181.81,163.31,143.06,161.81,160.5,207.62,268.44,294.81,288.06
WD2M,1985,322.62,299.19,279.06,306.19,230.38,28.19,138.94,155.75,149.88,258.81,18.38,308.75,304.31
WD2M,1986,293.25,321.81,324.25,327.75,114.12,153.25,170.69,152.81,123.12,337.88,299.12,306.69,290.38
WD2M,1987,308.56,85.88,346.94,355.69,159.56,149.0,169.94,111.0,324.62,330.38,327.0,307.12,315.25
WD2M,1988,295.88,312.38,316.31,356.44,173.62,158.44,156.25,180.31,231.19,301.88,310.0,291.19,277.44
WD2M,1989,292.69,332.06,340.0,320.19,176.19,187.0,154.69,166.88,159.88,307.31,302.38,315.38,288.12
WD2M,1990,294.81,321.5,343.56,269.12,97.0,149.5,128.56,153.5,213.0,296.38,286.88,308.94,291.06
WD2M,1991,305.0,308.62,318.38,249.62,142.62,159.69,154.06,155.62,215.44,327.75,328.81,266.38,272.69
WD2M,1992,309.0,321.25,356.25,328.44,161.56,146.0,104.12,173.94,197.88,301.44,332.25,299.69,300.44
WD2M,1993,261.06,347.5,321.62,340.75,26.44,167.88,152.81,145.94,316.5,304.5,307.75,303.75,308.31
WD2M,1994,328.19,295.69,320.12,333.12,169.06,143.5,160.38,144.0,207.56,222.94,262.81,268.44,246.5
WD2M,1995,302.12,316.44,279.44,353.38,68.44,157.69,198.62,164.75,164.19,306.56,301.75,276.44,287.81
WD2M,1996,322.44,307.56,342.0,326.19,73.25,179.69,121.88,163.81,167.31,276.06,309.38,304.31,308.31
WD2M,1997,313.81,286.56,301.06,346.69,335.69,168.44,160.12,145.56,183.25,234.12,309.19,318.0,291.81
WD2M,1998,290.5,257.5,5.31,356.44,129.25,337.25,138.31,188.38,175.31,186.44,289.69,293.5,292.19
WD2M,1999,307.0,284.88,166.0,10.5,225.06,165.31,166.81,166.69,261.0,311.0,273.44,308.62,259.81
WD2M,2000,281.69,299.69,267.81,317.5,302.94,210.75,147.19,133.62,205.5,171.0,304.5,315.44,270.94
WD2M,2001,299.31,321.31,310.19,347.62,330.75,159.12,146.81,155.88,161.5,280.19,283.06,296.88,272.62
WD2M,2002,305.69,310.94,348.0,270.25,135.75,165.69,182.56,160.94,198.5,347.62,304.44,290.81,277.12
WD2M,2003,313.81,309.94,323.38,95.94,200.19,191.0,144.06,154.0,253.75,293.56,291.75,292.5,281.5
