-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  34.9537   Longitude -92.4352 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 140.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2013,100.52,100.08,100.18,99.91,99.86,99.72,99.94,99.99,99.84,100.08,100.68,100.47,100.11
PS,2014,100.44,100.26,100.12,99.76,99.9,99.74,100.05,99.86,100.09,99.86,100.44,100.53,100.09
PS,2015,100.75,100.58,100.4,99.78,100.11,99.85,99.77,99.86,99.95,100.09,100.31,99.97,100.12
PS,2016,100.3,100.22,99.88,99.93,99.92,99.88,99.86,99.9,100.05,100.21,100.35,100.56,100.09
PS,2017,100.09,99.96,100.35,99.71,99.6,99.74,99.93,99.87,99.95,100.08,100.24,100.53,100.0
PS,2018,100.9,100.47,100.02,100.0,99.8,99.72,99.94,99.96,99.96,100.14,100.21,100.17,100.1
PS,2019,100.41,100.19,100.45,99.74,99.66,99.73,99.9,99.77,100.0,99.95,100.34,100.24,100.03
PS,2020,100.41,100.25,100.19,99.81,99.87,99.85,99.79,99.76,100.01,100.13,100.51,100.29,100.07
PS,2021,100.23,100.4,100.2,99.92,100.11,99.79,99.94,99.9,99.89,99.77,100.52,99.92,100.05
PS,2022,100.48,100.56,99.98,99.87,99.62,99.86,99.78,99.89,100.0,100.07,100.39,100.37,100.07
TS,1981,1.6,5.47,9.65,18.42,19.04,25.12,28.95,27.8,23.68,15.55,9.9,3.08,15.73
TS,1982,0.09,2.75,12.03,13.26,21.23,23.83,28.73,29.12,23.9,16.9,9.66,6.48,15.75
TS,1983,1.8,5.74,9.03,12.39,18.62,22.91,28.1,31.15,25.33,18.3,9.84,-2.59,15.1
TS,1984,-0.36,5.8,8.76,14.08,19.05,26.19,28.34,26.58,22.55,17.58,7.95,8.66,15.46
TS,1985,-1.0,2.03,11.73,16.15,20.06,25.15,29.01,28.73,23.13,18.12,12.13,1.43,15.62
TS,1986,2.93,7.44,10.96,16.07,20.65,25.7,31.99,27.18,25.65,16.83,8.28,3.53,16.48
TS,1987,2.26,6.6,9.89,14.8,22.95,25.87,28.9,31.16,24.64,14.68,10.23,4.7,16.44
TS,1988,-0.34,4.4,9.43,14.9,20.7,27.81,28.71,29.53,24.95,14.98,10.09,4.08,15.8
TS,1989,5.13,0.8,9.3,15.01,19.4,23.26,25.58,27.35,21.91,17.03,10.42,-0.1,14.67
TS,1990,5.29,8.14,11.49,14.71,19.22,25.58,28.83,29.1,25.77,14.36,11.22,3.8,16.5
TS,1991,1.81,6.75,10.97,17.33,21.98,25.14,28.57,27.73,22.28,17.94,6.84,5.83,16.15
TS,1992,3.09,7.37,10.46,15.48,19.84,24.29,28.24,25.69,23.28,17.37,8.73,4.5,15.72
TS,1993,3.05,4.08,8.93,13.49,19.55,25.55,31.87,30.44,23.75,15.37,6.98,4.42,15.7
TS,1994,1.07,4.67,10.08,16.57,19.37,26.83,26.76,26.87,22.62,17.23,11.46,5.7,15.82
TS,1995,3.82,5.38,11.19,15.37,20.58,25.9,29.49,32.73,23.85,17.2,8.48,3.76,16.55
TS,1996,2.34,5.77,7.51,14.12,23.23,26.54,28.9,27.7,22.89,16.55,7.49,4.99,15.7
TS,1997,1.89,6.56,12.2,12.77,18.44,24.22,29.93,28.15,25.1,16.55,7.74,3.13,15.61
TS,1998,5.97,6.9,9.19,14.79,23.42,28.98,32.94,29.8,27.24,17.29,11.6,5.51,17.86
TS,1999,4.32,8.7,8.88,16.81,20.06,26.19,30.55,31.3,24.8,17.58,12.3,4.9,17.24
TS,2000,4.19,8.33,12.02,15.16,22.41,25.02,29.87,33.94,26.03,18.37,7.43,-1.58,16.8
TS,2001,0.65,6.69,7.95,18.05,21.44,25.84,30.8,29.15,23.48,15.36,12.3,5.92,16.51
TS,2002,4.48,4.19,8.8,17.1,19.51,25.54,28.95,28.54,25.57,16.23,8.19,3.18,15.91
TS,2003,1.44,4.13,10.04,15.75,21.34,22.9,28.37,29.42,22.46,17.92,12.26,4.29,15.93
TS,2004,4.45,3.64,12.53,15.59,21.6,25.03,27.22,26.48,24.94,18.9,11.29,3.29,16.28
TS,2005,5.77,7.47,9.27,15.44,20.33,27.8,29.15,30.78,27.18,17.33,11.48,3.26,17.15
TS,2006,7.0,4.06,11.28,18.76,21.41,27.19,30.61,30.1,22.7,16.02,10.01,5.46,17.13
TS,2007,2.58,3.81,14.28,13.82,21.23,25.99,26.32,31.81,23.49,17.37,10.33,6.29,16.52
TS,2008,2.75,5.78,10.35,14.15,20.0,25.45,28.94,26.76,21.37,14.99,8.33,4.1,15.28
TS,2009,1.62,7.19,10.3,14.36,19.7,25.65,26.16,25.24,21.62,13.54,10.4,2.02,14.84
TS,2010,0.99,0.61,9.18,16.57,21.64,28.53,30.11,31.0,25.41,18.78,10.65,3.15,16.48
TS,2011,1.65,5.86,10.82,16.93,19.33,27.99,31.68,30.56,22.77,16.63,11.34,4.62,16.74
TS,2012,5.15,7.24,15.39,17.5,23.48,28.6,32.58,29.54,22.73,15.42,9.28,6.62,17.83
TS,2013,4.53,4.91,7.68,14.4,19.66,26.39,28.62,28.36,26.3,17.58,8.33,2.96,15.87
TS,2014,0.22,2.36,7.2,15.05,19.48,24.71,25.24,28.68,24.94,18.19,6.75,5.61,14.94
TS,2015,2.54,1.35,9.64,16.43,20.71,25.25,28.47,27.93,25.35,18.93,11.42,8.53,16.47
TS,2016,2.82,6.59,12.15,16.37,19.44,26.77,29.29,27.3,25.24,20.33,12.64,4.78,17.0
TS,2017,6.58,10.66,12.96,18.04,19.94,24.55,28.58,26.0,24.4,18.19,11.94,5.09,17.27
TS,2018,1.19,7.37,11.12,12.34,23.44,28.32,29.96,27.01,24.41,16.47,6.91,5.11,16.19
TS,2019,3.27,6.83,9.13,15.6,21.58,24.14,26.52,28.7,28.02,16.87,7.32,6.03,16.22
TS,2020,5.04,6.19,12.93,14.66,19.33,24.42,27.91,27.18,21.53,15.56,11.36,4.23,15.89
TS,2021,3.3,1.28,12.19,14.48,19.35,24.86,27.7,29.11,25.74,19.61,9.33,11.07,16.6
TS,2022,2.4,4.0,10.19,15.16,21.17,25.62,32.11,28.79,25.17,17.51,9.16,5.3,16.46
QV2M,1981,3.54,5.07,5.86,10.13,10.56,16.17,16.3,13.55,10.25,8.12,6.16,3.85,9.16
QV2M,1982,3.6,4.33,7.63,7.75,12.88,13.43,15.44,14.95,10.62,7.75,6.47,6.16,9.28
QV2M,1983,3.91,5.25,6.35,7.75,11.11,13.98,15.56,13.73,10.01,8.06,6.16,3.23,8.79
QV2M,1984,3.48,5.07,6.16,8.36,11.29,14.34,13.67,14.4,11.05,10.99,6.23,7.26,9.4
QV2M,1985,3.17,4.39,7.75,9.64,11.96,13.24,13.73,13.79,11.23,9.4,8.0,3.72,9.22
QV2M,1986,4.09,6.04,6.41,9.16,11.78,15.56,13.67,12.76,13.12,8.91,6.16,4.33,9.34
QV2M,1987,4.03,5.49,6.35,8.24,13.43,14.28,14.71,14.22,10.5,6.1,6.35,4.94,9.09
QV2M,1988,3.72,4.76,6.29,8.24,9.64,10.5,14.95,14.47,11.84,6.77,6.41,4.64,8.54
QV2M,1989,5.19,3.97,7.14,8.91,11.96,14.77,16.42,14.77,11.72,8.12,5.68,2.81,9.34
QV2M,1990,4.88,6.16,7.63,8.85,11.84,16.11,14.28,13.55,12.39,8.24,7.63,4.88,9.7
QV2M,1991,3.97,5.49,7.02,10.56,14.47,16.11,15.08,13.55,12.63,8.85,5.92,5.49,9.95
QV2M,1992,4.46,5.8,6.84,9.09,10.99,14.16,15.81,13.0,11.41,7.26,5.8,4.88,9.16
QV2M,1993,4.15,4.46,6.16,8.06,11.54,15.2,15.14,15.2,10.74,7.93,5.49,4.88,9.09
QV2M,1994,4.03,5.0,6.71,9.89,11.17,16.11,15.75,13.49,10.13,8.73,7.57,5.25,9.52
QV2M,1995,4.88,4.82,7.2,8.67,12.33,13.31,15.32,13.67,9.52,7.02,5.31,4.52,8.91
QV2M,1996,4.15,5.37,5.13,7.51,12.57,14.04,14.4,13.73,10.86,8.97,5.74,5.49,9.03
QV2M,1997,4.46,5.62,7.63,7.57,10.68,14.53,15.44,13.12,10.44,8.24,5.62,4.27,8.97
QV2M,1998,5.49,5.43,6.77,8.24,12.51,14.28,15.44,13.98,12.15,9.52,7.08,5.31,9.7
QV2M,1999,5.37,6.35,5.74,10.07,11.54,14.4,14.95,10.56,8.54,7.02,6.16,4.7,8.79
QV2M,2000,4.58,5.74,6.84,7.87,12.76,14.34,13.55,10.99,9.7,8.12,5.49,2.99,8.61
QV2M,2001,3.72,5.68,5.37,10.62,11.78,12.7,14.95,14.22,10.56,7.87,6.77,5.55,9.16
QV2M,2002,5.19,4.33,6.59,10.62,11.9,14.04,15.87,14.71,11.41,8.54,5.49,4.88,9.52
QV2M,2003,3.66,4.76,6.53,8.85,12.82,13.98,15.32,15.08,10.8,8.54,7.2,4.46,9.34
QV2M,2004,4.88,4.21,7.45,8.97,13.37,15.08,15.75,13.12,9.83,10.5,7.63,4.82,9.64
QV2M,2005,5.86,5.8,6.1,8.85,10.56,13.18,14.71,14.59,12.33,8.06,6.16,3.78,9.22
QV2M,2006,5.0,4.27,6.77,10.19,12.08,12.45,13.18,15.2,10.38,8.3,6.9,5.37,9.22
QV2M,2007,4.33,4.46,9.09,7.81,12.39,14.34,15.56,14.4,13.12,10.01,6.59,5.68,9.89
QV2M,2008,4.27,5.19,7.2,8.85,12.45,15.56,15.14,14.89,13.24,8.73,5.62,4.58,9.64
QV2M,2009,3.85,5.68,6.9,8.67,12.45,16.48,15.2,15.38,13.24,8.73,7.2,4.09,9.83
QV2M,2010,4.03,3.6,6.16,9.46,13.31,16.78,16.48,15.99,11.78,6.41,5.86,3.97,9.52
QV2M,2011,3.6,5.68,6.84,9.95,11.96,16.11,16.11,15.87,9.52,6.9,7.08,4.94,9.58
QV2M,2012,5.13,5.74,9.83,10.38,12.39,11.72,13.98,12.7,12.94,8.18,5.43,5.8,9.52
QV2M,2013,5.0,4.58,5.49,8.67,11.84,14.47,13.67,15.01,11.54,9.03,5.37,4.7,9.16
QV2M,2014,3.3,4.15,5.62,8.79,11.9,16.24,13.98,14.53,12.27,9.58,4.7,5.07,9.22
QV2M,2015,3.85,3.42,6.9,9.95,13.06,16.48,18.01,13.61,11.6,7.81,7.26,6.84,9.95
QV2M,2016,4.27,5.37,7.75,9.64,11.54,16.11,17.15,17.4,13.79,9.7,6.35,4.58,10.31
QV2M,2017,5.55,6.96,7.39,10.38,11.78,14.71,16.24,15.32,11.47,8.36,6.65,4.15,9.95
QV2M,2018,3.66,6.04,7.14,7.39,14.59,15.38,15.87,15.62,14.59,10.31,5.62,5.13,10.13
QV2M,2019,4.46,6.1,6.23,9.58,13.85,15.87,17.09,16.6,14.59,8.42,5.62,5.43,10.38
QV2M,2020,5.13,5.31,8.42,8.79,11.9,15.62,17.88,14.89,13.61,8.79,7.02,4.7,10.19
QV2M,2021,4.39,4.03,7.57,8.54,11.72,16.36,16.36,15.62,12.15,9.89,5.43,7.69,10.01
QV2M,2022,3.91,4.58,6.47,8.85,13.18,15.26,15.32,15.2,11.11,6.84,6.16,5.37,9.4
RH2M,1981,79.44,79.06,75.88,75.19,76.38,81.5,69.75,63.31,59.94,72.31,76.62,76.5,73.81
RH2M,1982,79.94,85.69,80.25,77.62,80.12,74.75,67.31,65.56,61.25,63.31,78.12,89.0,75.19
RH2M,1983,88.56,86.69,83.12,82.19,81.81,79.5,70.19,54.94,52.88,63.5,75.38,87.44,75.44
RH2M,1984,87.31,81.62,83.19,80.81,80.06,71.38,62.25,70.56,66.06,84.25,84.19,91.62,78.62
RH2M,1985,86.12,87.62,84.94,80.94,80.62,68.56,61.62,62.56,65.12,71.44,84.38,81.31,76.19
RH2M,1986,80.25,83.75,75.88,78.25,77.5,77.5,53.31,60.88,67.5,73.88,84.62,84.19,74.69
RH2M,1987,86.56,86.44,79.38,74.69,78.12,70.81,64.38,55.81,58.75,60.81,77.31,87.31,73.31
RH2M,1988,88.38,84.44,80.88,77.0,67.44,50.75,65.69,60.88,63.81,66.12,76.88,84.38,72.19
RH2M,1989,86.88,88.69,87.25,78.56,81.94,82.75,81.19,68.94,72.19,67.5,66.19,67.25,77.38
RH2M,1990,80.0,84.38,83.88,80.31,83.25,79.12,62.81,59.56,63.75,76.06,83.5,86.06,76.81
RH2M,1991,89.0,82.19,80.0,83.44,85.94,81.19,66.94,64.0,73.19,68.25,82.06,87.75,78.62
RH2M,1992,88.69,85.94,81.5,80.0,76.25,77.0,70.62,67.69,66.69,61.62,78.19,86.31,76.69
RH2M,1993,84.25,82.75,82.06,81.0,81.31,76.56,57.81,61.94,62.5,71.25,80.19,86.56,75.62
RH2M,1994,87.31,84.88,82.69,80.0,78.5,75.0,74.56,66.38,63.94,70.69,84.19,86.0,77.81
RH2M,1995,87.62,80.44,81.0,77.75,80.56,68.06,64.69,50.56,56.06,58.44,72.12,79.94,71.38
RH2M,1996,81.44,76.75,73.25,72.38,73.0,68.81,63.56,64.12,66.0,75.12,84.56,88.5,73.94
RH2M,1997,84.94,87.0,82.75,79.62,79.0,78.0,64.19,60.88,57.38,69.75,81.94,85.94,75.88
RH2M,1998,88.94,85.0,84.25,77.69,72.06,61.62,56.56,60.31,59.5,74.31,79.44,82.19,73.44
RH2M,1999,88.69,82.06,79.62,81.44,78.62,71.0,60.94,42.31,46.69,57.19,68.12,80.38,69.69
RH2M,2000,81.12,78.62,77.62,72.5,76.5,74.94,57.94,38.81,49.81,60.56,80.06,83.38,69.25
RH2M,2001,86.94,84.56,79.44,79.25,75.31,65.75,60.31,62.06,60.81,70.12,73.69,85.38,73.56
RH2M,2002,85.5,81.44,85.0,82.0,82.38,71.94,69.06,65.75,60.75,74.25,77.75,90.06,77.19
RH2M,2003,81.0,85.5,82.44,76.69,80.12,80.0,68.25,64.5,66.62,68.5,74.88,81.5,75.75
RH2M,2004,82.06,82.38,79.31,78.94,82.19,78.12,73.69,65.81,54.62,75.81,87.44,87.19,77.31
RH2M,2005,88.69,85.56,81.25,78.88,71.06,63.0,64.19,59.0,59.62,64.25,66.0,75.25,71.31
RH2M,2006,76.0,77.44,76.56,75.5,76.38,61.0,54.25,63.06,64.19,72.12,82.0,85.31,71.94
RH2M,2007,87.56,82.75,83.12,75.75,78.94,71.38,76.25,55.0,73.69,77.81,76.81,85.25,77.0
RH2M,2008,82.0,84.0,84.69,83.75,82.69,77.56,65.56,72.19,82.38,78.81,77.81,79.56,79.19
RH2M,2009,82.06,80.94,82.06,80.62,85.44,79.56,74.38,78.12,82.38,87.19,87.12,87.0,82.25
RH2M,2010,88.38,87.38,82.94,78.0,81.19,71.81,66.94,62.19,62.12,50.06,70.81,76.12,73.06
RH2M,2011,80.0,84.0,81.31,78.38,82.62,69.44,61.44,63.5,59.06,60.81,78.81,87.56,73.88
RH2M,2012,86.0,85.06,85.19,80.75,71.06,54.5,53.25,55.0,75.06,72.31,72.62,81.44,72.62
RH2M,2013,84.62,80.94,79.25,80.31,80.69,71.12,62.12,68.0,59.19,72.19,73.44,87.69,74.94
RH2M,2014,77.94,83.25,82.69,78.94,81.69,83.5,72.62,65.06,66.06,73.19,72.31,85.5,76.88
RH2M,2015,80.19,77.06,85.88,82.19,84.25,82.06,76.44,63.19,61.62,60.62,80.81,87.69,76.81
RH2M,2016,86.31,81.38,83.5,81.12,80.56,75.56,71.38,79.88,70.56,67.5,68.81,75.75,76.88
RH2M,2017,81.94,78.62,75.19,79.31,78.88,77.25,71.0,75.69,63.44,63.0,70.25,70.88,73.75
RH2M,2018,77.0,84.62,82.81,79.06,80.88,67.88,65.94,74.0,78.81,81.88,83.25,86.94,78.56
RH2M,2019,87.31,88.5,81.44,82.81,85.0,82.94,80.12,72.12,66.62,70.0,81.5,83.31,80.12
RH2M,2020,87.38,84.81,86.25,81.81,83.12,80.38,78.19,70.69,83.12,77.69,79.19,85.38,81.5
RH2M,2021,86.75,86.81,81.12,80.0,81.31,82.56,73.75,67.56,63.62,70.44,71.88,82.31,77.31
RH2M,2022,78.94,80.56,78.62,78.5,82.69,74.94,58.5,67.62,59.25,56.62,77.38,82.94,73.0
WD2M,1981,322.5,247.56,255.12,207.69,169.94,189.19,201.44,113.81,136.69,134.06,185.31,92.19,193.69
WD2M,1982,291.06,30.5,191.25,113.25,181.19,156.88,206.88,151.31,107.5,154.56,192.75,179.81,169.12
WD2M,1983,15.06,79.06,240.88,241.06,213.25,139.5,166.0,116.81,157.75,181.31,209.81,349.88,175.31
WD2M,1984,323.81,258.38,288.88,235.5,162.31,176.75,120.88,153.62,130.12,169.5,191.69,186.31,182.44
WD2M,1985,325.44,61.19,170.44,199.06,225.88,249.25,143.88,111.5,138.5,89.44,192.44,295.19,191.69
WD2M,1986,293.81,283.44,211.88,213.0,192.25,184.5,225.69,32.19,184.56,245.62,42.38,15.69,219.06
WD2M,1987,317.75,53.0,222.88,292.06,152.81,185.0,186.5,152.0,349.0,276.69,227.88,294.12,218.62
WD2M,1988,251.06,314.06,223.56,308.0,200.0,98.19,167.12,120.5,117.62,11.38,223.88,265.69,192.5
WD2M,1989,221.88,5.5,95.44,224.06,166.62,154.81,117.69,152.5,50.62,188.69,240.94,337.0,165.19
WD2M,1990,231.25,205.38,166.38,220.75,175.56,209.75,197.25,128.06,39.88,250.88,216.0,280.88,206.69
WD2M,1991,2.38,279.5,234.38,177.0,150.94,143.19,220.75,98.62,90.5,175.81,237.62,12.44,189.06
WD2M,1992,293.5,343.94,230.5,215.81,69.25,21.62,226.94,72.12,110.12,147.81,210.25,159.62,214.19
WD2M,1993,27.31,358.81,308.19,217.44,183.44,189.81,212.0,170.06,41.44,345.0,241.75,263.25,226.19
WD2M,1994,301.94,259.19,329.06,204.56,66.88,206.0,228.06,122.88,69.06,95.75,189.44,30.94,169.19
WD2M,1995,276.44,317.44,75.19,204.62,194.25,217.31,175.69,97.5,63.56,254.31,239.5,30.0,190.88
WD2M,1996,273.69,284.69,306.62,227.38,193.62,190.56,230.06,123.81,53.81,189.62,69.62,245.25,220.31
WD2M,1997,292.38,92.25,242.62,68.81,236.69,216.12,131.62,197.19,60.62,141.38,289.5,295.94,243.12
WD2M,1998,97.56,306.19,219.88,240.5,217.31,209.94,185.75,92.44,105.81,125.25,177.25,9.94,187.0
WD2M,1999,225.94,222.38,55.94,209.44,189.0,163.94,180.25,53.44,60.06,114.38,219.25,226.94,178.94
WD2M,2000,170.06,196.06,85.44,253.62,192.75,198.56,274.75,190.62,96.81,168.81,314.94,351.31,196.12
WD2M,2001,290.19,148.12,3.62,199.56,208.5,140.5,162.5,189.12,75.12,193.25,169.38,261.62,186.94
WD2M,2002,236.94,278.44,181.25,168.38,155.0,151.06,155.06,117.44,79.38,38.44,273.56,254.12,158.44
WD2M,2003,320.19,329.69,188.38,213.12,193.12,88.94,208.31,106.25,78.62,304.38,208.69,232.12,203.25
WD2M,2004,248.44,36.88,214.75,173.69,199.94,161.56,225.69,129.06,75.12,154.94,74.19,254.31,176.19
