-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  46.4342   Longitude -94.2809 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 394.86 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2003,97.28,96.93,96.59,96.84,96.83,96.63,96.74,97.05,96.72,96.61,96.77,96.8,96.82
PS,2004,97.22,97.19,96.92,96.87,96.61,96.8,96.82,96.85,96.84,96.61,97.19,96.83,96.89
PS,2005,97.51,97.09,96.62,96.76,96.66,96.42,96.81,96.85,96.84,97.03,96.43,96.68,96.81
PS,2006,96.46,97.05,97.16,96.63,96.5,96.95,96.69,96.94,96.71,96.61,96.96,96.95,96.8
PS,2007,96.87,96.98,97.02,96.91,96.88,96.6,96.8,96.79,96.72,96.66,96.93,96.91,96.84
PS,2008,96.78,96.85,97.02,96.75,96.51,96.43,96.6,96.83,97.04,97.2,96.81,96.76,96.8
PS,2009,96.9,97.03,96.96,96.89,96.71,96.58,96.78,96.76,97.15,96.73,96.96,96.94,96.86
PS,2010,97.18,97.33,96.89,96.53,96.72,96.6,96.64,96.53,96.72,96.68,96.76,97.12,96.81
PS,2011,96.94,96.82,97.27,96.36,96.61,96.55,96.66,96.62,97.01,96.78,96.6,96.94,96.76
PS,2012,96.59,97.02,96.49,96.87,96.59,96.49,96.8,96.82,96.89,96.58,97.1,96.81,96.75
PS,2013,96.89,96.88,97.21,96.8,96.87,96.68,96.89,96.94,96.73,96.7,97.06,97.08,96.89
PS,2014,96.62,96.88,96.94,96.69,96.75,96.47,96.78,96.87,96.98,96.58,96.75,97.24,96.8
PS,2015,97.15,97.39,97.13,96.77,96.96,96.74,96.59,96.68,96.84,96.99,96.68,96.56,96.87
PS,2016,96.79,96.84,96.63,96.88,96.82,96.71,96.7,96.86,96.95,96.95,96.88,96.8,96.82
PS,2017,96.73,96.54,97.31,96.81,96.51,96.42,96.91,96.98,96.86,96.61,96.9,97.01,96.8
PS,2018,97.27,97.21,97.25,97.21,96.71,96.61,97.09,96.76,97.02,96.95,97.01,96.96,97.0
PS,2019,97.18,97.21,97.19,96.72,96.72,96.64,96.8,96.79,96.71,96.56,96.97,96.7,96.85
PS,2020,97.05,97.01,96.96,96.67,97.05,96.61,96.75,96.72,96.88,96.95,96.79,96.86,96.86
PS,2021,97.0,97.25,97.07,96.68,97.12,96.56,96.99,96.72,96.69,96.75,96.85,96.42,96.84
PS,2022,97.08,97.2,96.84,96.42,96.49,96.6,96.71,96.88,96.99,96.77,96.77,96.81,96.79
TS,1981,-12.87,-8.16,-0.12,7.04,13.12,17.62,21.89,20.08,13.75,4.79,-0.01,-12.55,5.44
TS,1982,-23.78,-14.1,-7.2,3.11,13.59,15.07,21.11,20.76,14.56,6.86,-5.02,-8.56,3.13
TS,1983,-14.31,-8.29,-1.13,4.15,10.54,17.81,22.73,23.4,14.87,6.21,-2.96,-20.55,4.44
TS,1984,-16.06,-6.6,-6.95,6.3,11.23,17.76,21.07,22.98,12.48,7.62,-3.54,-12.69,4.49
TS,1985,-17.24,-14.03,-1.62,6.87,14.37,14.87,19.21,17.37,12.31,5.21,-8.45,-18.95,2.58
TS,1986,-13.8,-12.92,-2.52,7.04,13.35,18.19,21.14,17.74,12.82,6.92,-5.69,-8.74,4.56
TS,1987,-11.33,-4.22,0.92,9.56,15.9,21.64,24.26,20.59,15.42,4.53,0.11,-9.58,7.37
TS,1988,-17.52,-16.84,-3.69,5.97,17.25,23.94,25.73,21.63,14.94,4.49,-4.6,-13.56,4.87
TS,1989,-12.17,-17.61,-7.47,4.47,12.55,17.61,25.21,22.0,14.13,6.98,-4.85,-16.81,3.8
TS,1990,-9.7,-10.38,-1.29,5.79,11.29,18.48,21.03,20.71,15.52,4.99,-1.12,-11.92,5.37
TS,1991,-17.05,-7.62,-2.05,6.86,14.71,19.58,20.64,22.15,13.82,5.22,-7.45,-10.88,4.89
TS,1992,-11.53,-7.2,-0.49,4.37,14.26,17.65,17.71,18.74,13.82,6.18,-3.8,-11.39,4.89
TS,1993,-15.17,-12.18,-2.52,5.31,12.45,16.01,18.87,19.93,11.39,5.14,-5.14,-11.85,3.62
TS,1994,-21.53,-15.28,-1.94,5.05,13.66,19.28,20.21,19.98,16.46,8.61,-0.81,-7.88,4.76
TS,1995,-13.31,-13.74,-2.68,2.42,11.69,20.41,20.82,21.42,13.97,5.82,-6.77,-14.74,3.88
TS,1996,-20.65,-13.85,-8.73,2.35,10.66,18.22,19.77,21.62,15.26,7.15,-7.85,-15.31,2.42
TS,1997,-17.2,-11.26,-5.29,4.37,9.72,19.88,20.21,19.63,16.37,7.6,-5.43,-6.59,4.41
TS,1998,-11.38,-4.11,-2.42,7.83,16.32,16.93,21.43,22.31,18.06,8.39,-1.95,-7.93,7.01
TS,1999,-15.0,-6.75,-0.25,6.4,13.33,17.76,21.66,20.15,13.79,6.05,1.41,-6.82,6.04
TS,2000,-12.91,-7.36,1.83,5.19,14.39,17.12,21.92,21.62,14.44,8.9,-2.31,-16.9,5.53
TS,2001,-11.42,-15.2,-5.03,5.52,12.65,17.91,21.58,22.35,15.09,6.55,3.47,-7.11,5.65
TS,2002,-8.77,-5.2,-7.08,4.83,9.87,20.14,22.29,19.97,16.06,2.65,-3.45,-7.2,5.38
TS,2003,-13.52,-12.46,-3.5,5.79,12.78,18.06,21.0,23.8,15.61,8.2,-3.54,-7.24,5.52
TS,2004,-15.63,-9.14,0.26,6.98,11.49,17.07,21.37,18.63,17.46,7.95,0.01,-9.95,5.57
TS,2005,-15.35,-6.2,-1.7,8.8,12.2,19.96,23.88,21.8,17.75,8.61,-0.83,-8.88,6.73
TS,2006,-6.69,-10.99,-0.51,9.33,14.55,20.65,26.87,23.05,15.02,5.41,-0.93,-5.67,7.62
TS,2007,-10.85,-13.58,0.04,5.58,15.56,21.19,24.76,22.07,16.58,9.15,-2.24,-12.62,6.42
TS,2008,-15.2,-13.76,-4.01,4.03,10.76,17.15,21.86,22.08,15.99,7.27,-1.07,-15.02,4.22
TS,2009,-18.89,-10.89,-3.34,5.0,11.76,17.19,19.23,19.37,18.48,3.48,1.66,-10.74,4.41
TS,2010,-15.71,-12.63,1.83,9.09,13.6,18.62,22.37,22.11,12.8,8.09,-1.63,-13.46,5.52
TS,2011,-16.97,-12.38,-4.13,5.08,11.79,17.1,23.26,21.28,15.48,9.83,-0.1,-6.27,5.43
TS,2012,-8.27,-5.2,5.89,7.83,14.54,18.9,23.54,21.07,15.42,6.15,-1.24,-10.29,7.4
TS,2013,-14.31,-12.02,-7.62,2.12,12.18,17.82,22.31,22.7,17.9,6.29,-3.25,-17.07,4.0
TS,2014,-19.24,-17.23,-7.36,3.55,12.13,17.98,19.49,20.64,14.51,6.92,-6.54,-8.07,3.19
TS,2015,-12.31,-14.86,-0.98,7.34,12.82,18.66,22.76,20.69,18.68,8.56,1.76,-5.37,6.6
TS,2016,-12.21,-9.05,1.99,5.55,13.84,19.76,22.09,21.1,15.83,8.18,2.22,-10.92,6.57
TS,2017,-12.95,-7.15,-2.17,6.55,11.91,18.98,23.32,19.21,16.41,7.24,-3.52,-11.62,5.58
TS,2018,-14.25,-14.39,-3.08,1.24,16.89,19.88,21.56,21.38,15.8,3.65,-6.13,-7.96,4.67
TS,2019,-17.74,-14.9,-5.27,4.79,10.26,17.94,22.19,20.27,16.14,4.75,-4.46,-10.64,3.7
TS,2020,-12.59,-12.27,-0.77,3.75,11.67,20.51,23.3,21.39,14.08,2.96,-0.98,-7.92,5.31
TS,2021,-9.78,-15.83,1.2,5.52,13.41,22.94,24.73,23.12,16.73,10.2,-2.2,-10.08,6.8
TS,2022,-18.64,-16.36,-4.74,1.96,12.36,18.37,21.32,21.31,16.89,7.85,-1.46,-12.09,4.01
QV2M,1981,1.4,2.2,2.87,4.27,5.8,8.91,10.5,10.8,6.41,4.46,3.54,1.53,5.25
QV2M,1982,0.61,1.53,2.32,3.66,7.81,7.63,11.66,9.03,7.51,5.37,2.5,2.01,5.19
QV2M,1983,1.4,2.2,2.99,3.72,5.62,9.95,13.43,11.84,7.63,5.0,3.05,0.79,5.68
QV2M,1984,1.22,2.56,2.14,4.39,5.8,10.62,10.31,10.44,5.68,5.8,2.75,1.46,5.25
QV2M,1985,1.04,1.46,2.93,5.25,7.93,8.24,10.38,9.09,7.75,4.58,1.95,0.92,5.13
QV2M,1986,1.53,1.46,3.11,4.94,7.45,10.38,12.7,9.34,7.81,5.43,2.32,1.95,5.74
QV2M,1987,1.71,2.56,3.3,4.94,7.63,8.67,12.08,9.34,7.57,3.54,3.3,1.89,5.55
QV2M,1988,1.16,1.22,2.44,3.54,7.39,8.42,8.54,10.44,6.96,3.72,2.62,1.53,4.82
QV2M,1989,1.65,0.98,2.38,4.15,6.77,8.67,10.19,9.22,7.26,4.58,2.32,1.1,4.94
QV2M,1990,1.83,1.59,2.81,4.64,5.74,10.44,10.25,10.07,7.69,4.09,2.99,1.59,5.31
QV2M,1991,1.1,2.01,2.81,4.58,8.91,11.05,11.35,9.83,7.26,3.97,2.2,1.77,5.62
QV2M,1992,1.83,2.26,2.81,4.09,6.84,8.12,9.28,8.67,6.84,4.33,2.62,1.65,4.94
QV2M,1993,1.28,1.53,2.87,3.78,6.53,9.03,11.17,11.23,6.23,4.15,2.38,1.83,5.19
QV2M,1994,0.73,1.28,2.75,3.85,7.2,10.38,10.68,9.4,8.61,5.68,3.11,2.14,5.49
QV2M,1995,1.4,1.46,3.17,3.42,6.29,11.05,11.6,11.72,7.26,5.13,2.14,1.28,5.49
QV2M,1996,0.98,1.65,2.01,3.54,6.23,10.38,10.13,9.83,7.45,4.58,2.08,1.22,5.0
QV2M,1997,1.16,1.65,2.56,4.09,5.49,10.44,11.9,9.83,7.87,5.25,2.44,2.26,5.43
QV2M,1998,1.65,2.93,2.75,4.46,7.63,9.77,11.23,10.01,7.39,5.55,3.17,2.2,5.74
QV2M,1999,1.28,2.2,2.81,4.39,7.57,10.31,12.33,10.38,7.2,4.15,3.3,2.14,5.68
QV2M,2000,1.34,2.26,3.36,3.66,6.47,8.36,10.74,9.58,5.98,5.13,3.11,0.98,5.07
QV2M,2001,1.71,1.16,2.38,4.76,7.32,10.74,12.15,10.38,6.96,4.46,4.27,2.2,5.74
QV2M,2002,1.89,2.26,1.77,4.09,5.31,10.25,12.08,10.07,8.18,3.85,2.62,2.14,5.37
QV2M,2003,1.28,1.28,2.62,4.03,6.29,9.52,10.56,9.89,6.59,4.88,2.56,2.08,5.13
QV2M,2004,1.04,1.95,2.99,3.72,5.62,7.69,10.01,8.06,8.91,5.43,3.17,1.77,5.07
QV2M,2005,1.28,2.14,2.5,5.0,6.53,11.29,10.68,9.03,7.93,5.55,3.23,1.95,5.62
QV2M,2006,2.32,1.4,2.93,4.88,7.51,8.42,9.52,9.03,6.65,3.85,2.87,2.32,5.19
QV2M,2007,1.59,1.28,3.3,4.21,7.51,9.52,9.95,8.91,8.12,6.16,2.81,1.46,5.43
QV2M,2008,1.34,1.34,2.26,3.85,5.74,8.91,10.13,8.85,7.81,5.13,3.48,1.16,5.0
QV2M,2009,0.92,1.71,2.75,4.15,5.98,8.91,8.91,9.7,8.79,4.33,4.03,1.53,5.19
QV2M,2010,1.4,1.46,3.78,5.0,7.02,9.7,12.15,12.51,7.14,5.43,3.17,1.34,5.86
QV2M,2011,1.04,1.65,2.44,4.21,6.9,9.77,13.79,11.11,6.84,5.25,2.93,2.01,5.68
QV2M,2012,1.89,2.08,4.7,4.27,7.32,10.5,13.18,9.03,5.37,4.27,2.87,1.77,5.62
QV2M,2013,1.4,1.65,2.14,3.36,6.96,10.01,10.86,9.58,8.61,4.94,2.62,1.16,5.31
QV2M,2014,0.98,1.04,2.08,3.72,7.2,10.56,10.86,11.23,8.18,4.76,2.08,2.14,5.43
QV2M,2015,1.53,0.98,2.62,3.78,6.65,9.77,10.8,9.58,9.4,4.94,3.97,2.62,5.55
QV2M,2016,1.59,1.95,3.72,4.52,6.77,9.77,11.84,11.35,8.67,5.62,4.15,1.65,5.98
QV2M,2017,1.71,2.38,2.69,4.64,6.41,9.16,10.38,9.34,8.97,5.25,2.69,1.65,5.43
QV2M,2018,1.46,1.22,2.44,2.99,8.3,11.11,11.41,10.56,8.61,4.27,2.2,2.08,5.62
QV2M,2019,1.22,1.22,2.44,4.33,5.98,10.07,11.96,9.7,9.64,4.64,2.56,1.95,5.49
QV2M,2020,1.53,1.59,3.05,3.85,6.71,10.74,12.27,11.17,6.77,3.72,3.42,2.14,5.62
QV2M,2021,1.89,1.34,3.11,4.21,6.71,9.64,9.95,10.01,8.3,6.9,3.05,1.95,5.62
QV2M,2022,1.04,1.16,2.5,3.72,7.39,10.62,12.08,10.99,7.87,4.94,2.99,1.65,5.62
RH2M,1981,85.06,85.19,72.69,67.94,62.81,70.56,65.0,74.06,65.44,78.25,84.06,93.94,75.38
RH2M,1982,94.81,95.5,90.81,72.56,77.19,71.25,73.5,59.81,71.56,82.56,85.12,89.5,80.25
RH2M,1983,96.25,94.69,83.06,72.56,69.88,74.56,75.94,67.5,69.56,81.19,89.56,96.56,80.88
RH2M,1984,96.06,94.81,86.12,73.06,68.81,80.88,66.12,61.62,63.19,80.44,85.5,87.0,78.56
RH2M,1985,92.62,91.69,83.38,77.81,76.19,74.94,72.44,72.69,78.56,78.12,85.44,96.25,81.62
RH2M,1986,96.06,95.94,87.5,76.62,74.56,76.75,78.25,72.56,80.56,82.12,83.25,91.12,82.88
RH2M,1987,91.06,86.56,76.56,64.25,67.56,55.88,65.06,62.31,69.69,67.44,78.12,94.81,73.25
RH2M,1988,96.44,94.38,79.31,61.5,59.81,48.62,44.44,64.0,65.25,67.25,88.88,96.12,72.12
RH2M,1989,96.38,93.94,91.94,74.38,71.0,68.31,54.75,58.62,68.75,67.25,79.69,86.62,75.88
RH2M,1990,89.19,80.56,74.75,69.94,68.88,76.06,66.12,67.25,67.31,71.19,75.88,85.75,74.38
RH2M,1991,92.06,83.62,78.0,72.62,78.88,75.88,73.88,61.0,68.62,69.38,90.75,93.06,78.12
RH2M,1992,96.5,92.56,75.62,76.75,66.62,65.88,73.56,64.81,66.25,68.94,87.69,91.44,77.19
RH2M,1993,96.19,94.75,82.06,68.81,71.44,77.0,79.75,76.0,72.38,71.25,86.31,97.12,81.0
RH2M,1994,95.56,94.69,81.88,68.56,70.88,72.94,73.06,66.44,71.88,76.31,79.5,92.69,78.62
RH2M,1995,93.19,93.81,87.56,74.0,73.12,72.44,74.0,73.0,68.88,83.62,86.06,94.56,81.19
RH2M,1996,96.0,95.06,90.69,78.19,74.75,76.19,70.75,62.88,68.56,69.25,88.62,97.0,80.62
RH2M,1997,95.38,95.69,92.88,74.62,72.06,71.38,78.06,70.0,67.0,71.94,88.38,90.75,80.62
RH2M,1998,93.81,93.12,79.5,68.19,66.31,77.06,70.25,62.25,58.12,77.19,88.81,85.5,76.56
RH2M,1999,93.81,88.62,74.69,74.06,76.44,77.56,73.62,70.88,70.88,68.5,73.12,82.31,77.0
RH2M,2000,86.88,87.5,71.69,67.62,64.94,68.5,66.81,61.0,58.94,67.56,87.25,90.56,73.25
RH2M,2001,96.56,95.19,86.38,79.25,76.81,80.06,72.19,62.31,65.5,70.12,80.06,88.25,79.31
RH2M,2002,87.12,80.75,76.44,71.88,68.56,67.56,71.5,69.25,67.25,78.56,82.44,86.81,75.69
RH2M,2003,82.62,80.69,75.75,69.62,69.25,73.0,68.19,56.88,60.44,68.44,79.81,87.0,72.62
RH2M,2004,83.69,90.94,74.06,61.62,65.56,65.5,64.75,62.0,71.25,76.69,77.75,85.19,73.19
RH2M,2005,92.31,83.94,72.25,68.88,71.44,75.81,60.44,58.19,62.62,75.88,81.0,91.69,74.5
RH2M,2006,92.75,81.25,78.31,66.88,69.88,57.75,46.62,55.31,64.19,65.12,73.62,84.81,69.69
RH2M,2007,84.94,81.31,78.25,69.69,67.19,61.75,54.69,56.69,66.38,79.69,79.0,96.5,73.0
RH2M,2008,94.0,91.25,77.31,73.88,70.75,72.69,63.62,56.44,69.38,76.06,84.19,91.12,76.69
RH2M,2009,96.12,92.44,83.81,75.94,69.44,71.25,65.94,69.62,67.06,84.25,85.5,87.44,79.0
RH2M,2010,96.44,94.31,82.12,68.0,69.81,73.19,72.12,73.31,76.81,75.38,83.25,94.31,79.88
RH2M,2011,96.38,94.25,83.06,76.5,75.94,78.5,75.69,70.06,63.69,67.19,72.12,78.5,77.56
RH2M,2012,80.06,76.75,73.25,65.75,69.56,73.19,71.56,59.38,50.75,69.69,77.06,89.06,71.38
RH2M,2013,94.19,95.19,91.56,74.31,74.62,76.69,65.31,57.69,67.69,78.5,78.88,96.25,79.19
RH2M,2014,94.44,94.44,84.44,74.94,77.44,79.81,75.06,74.56,76.12,73.38,78.81,88.38,80.94
RH2M,2015,86.44,80.69,70.5,60.5,71.38,72.62,63.75,63.94,67.5,71.06,80.25,92.25,73.38
RH2M,2016,92.0,87.19,79.19,74.25,67.31,68.38,71.44,71.81,75.31,78.94,84.38,89.44,78.31
RH2M,2017,95.88,89.69,74.75,75.38,73.75,65.94,61.19,69.44,74.19,75.94,84.12,87.44,77.25
RH2M,2018,91.5,88.5,80.94,69.88,67.19,75.25,70.5,68.0,72.5,82.12,84.75,91.38,78.5
RH2M,2019,95.06,95.69,87.44,77.44,75.38,75.62,71.12,66.88,80.75,80.94,86.5,96.56,82.38
RH2M,2020,96.44,94.62,83.31,73.81,74.25,69.75,68.62,69.69,66.75,73.75,82.56,90.06,78.62
RH2M,2021,94.25,87.38,73.56,74.06,67.38,56.12,54.0,59.56,67.94,81.69,83.44,91.94,74.25
RH2M,2022,95.62,93.75,85.06,80.5,77.94,75.31,75.12,70.5,64.38,68.5,79.62,90.94,79.69
WD2M,1981,310.69,313.12,331.38,320.5,120.38,255.56,173.44,146.94,352.19,206.94,253.69,302.0,290.25
WD2M,1982,324.25,257.88,260.75,303.69,127.69,302.5,249.44,299.38,243.81,214.0,270.69,266.62,273.62
WD2M,1983,245.75,151.38,70.06,12.5,41.62,182.44,204.88,194.0,231.69,218.69,354.06,308.44,276.12
WD2M,1984,281.12,334.81,47.75,76.12,272.06,219.62,247.94,215.12,271.81,180.06,227.88,282.44,251.31
WD2M,1985,306.44,287.31,52.81,351.19,204.38,288.0,292.56,212.75,211.38,226.56,336.56,300.0,291.56
WD2M,1986,297.62,317.81,312.94,63.56,147.69,219.12,223.19,258.56,197.94,268.0,267.19,259.62,268.75
WD2M,1987,284.0,208.69,93.69,10.31,149.0,286.5,182.94,272.0,289.69,286.31,317.44,272.5,270.25
WD2M,1988,291.0,293.69,350.44,318.62,164.88,162.5,236.56,239.25,273.0,293.0,325.62,278.38,281.38
WD2M,1989,265.75,295.69,0.62,4.81,196.44,210.81,118.38,213.5,222.12,265.12,291.12,308.81,277.31
WD2M,1990,271.88,286.0,270.94,291.38,72.75,259.5,257.0,181.88,295.81,251.12,254.62,284.19,270.94
WD2M,1991,276.88,301.62,40.69,129.12,143.19,147.06,252.69,171.19,252.75,291.12,302.44,240.81,253.81
WD2M,1992,273.62,306.12,3.81,26.0,213.88,276.56,294.12,249.5,217.19,320.06,339.25,283.5,276.31
WD2M,1993,271.75,296.44,284.44,48.44,357.31,172.12,233.56,248.81,269.81,294.19,288.06,264.62,279.62
WD2M,1994,352.06,270.0,294.31,333.88,238.75,236.44,288.62,275.88,201.0,215.25,220.44,220.81,269.88
WD2M,1995,297.62,307.88,109.31,22.81,348.06,167.44,270.81,164.44,246.19,319.94,291.06,313.19,305.62
WD2M,1996,343.38,308.69,334.31,21.62,96.12,234.69,303.12,215.0,143.25,268.94,307.06,318.19,313.94
WD2M,1997,317.75,277.62,324.0,309.0,345.44,206.0,143.62,181.12,254.62,215.94,306.25,286.75,287.56
WD2M,1998,256.31,124.38,16.81,68.25,163.81,243.62,279.88,187.38,269.19,185.31,312.5,289.38,300.62
WD2M,1999,324.38,229.31,197.12,64.81,107.81,189.38,250.88,242.69,268.88,288.81,260.81,271.38,263.12
WD2M,2000,306.0,282.81,283.38,19.62,311.81,262.44,300.62,212.62,241.56,212.56,280.25,315.25,284.06
WD2M,2001,289.31,308.19,310.88,30.69,327.94,197.81,175.94,251.75,166.06,266.0,320.62,286.25,281.69
