-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  44.2729   Longitude -114.7595 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2228.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1983,-11.04,-10.11,-7.0,-6.62,3.13,7.51,10.8,13.34,6.44,1.64,-7.6,-15.94,-1.23
TS,1984,-13.79,-12.27,-8.6,-5.26,2.06,6.71,13.09,13.5,5.6,-2.52,-8.82,-16.02,-2.16
TS,1985,-16.23,-15.13,-10.7,-1.02,5.05,9.62,16.44,11.07,3.86,-0.52,-12.28,-14.78,-1.97
TS,1986,-9.02,-9.04,-6.39,-1.19,4.43,11.41,10.36,14.5,4.09,1.46,-6.31,-12.64,0.19
TS,1987,-13.34,-10.57,-5.76,2.84,6.45,10.6,12.33,11.58,9.52,3.43,-4.58,-12.67,0.87
TS,1988,-14.05,-11.67,-8.15,0.43,4.23,11.73,14.98,13.26,7.4,5.5,-8.87,-14.47,0.06
TS,1989,-12.97,-15.24,-6.83,-1.39,3.48,9.26,14.87,11.63,7.83,0.45,-5.76,-10.24,-0.31
TS,1990,-10.32,-13.52,-6.42,1.8,2.58,7.98,14.19,13.13,10.89,0.08,-5.49,-16.07,-0.03
TS,1991,-14.67,-7.13,-8.77,-2.89,2.46,6.87,13.97,14.55,8.83,0.43,-9.17,-12.77,-0.66
TS,1992,-12.76,-9.37,-2.83,1.3,7.02,10.89,11.68,13.15,6.54,2.76,-9.86,-13.67,0.44
TS,1993,-15.67,-13.35,-6.71,-3.3,6.15,6.44,7.48,9.76,6.64,1.82,-7.6,-12.16,-1.63
TS,1994,-11.02,-12.27,-5.45,0.89,6.12,9.26,14.9,15.0,9.94,0.17,-11.09,-12.42,0.42
TS,1995,-12.99,-8.06,-7.7,-2.74,3.34,7.25,11.95,11.36,8.3,-0.21,-3.36,-12.61,-0.42
TS,1996,-12.75,-12.02,-7.28,-2.52,2.19,8.59,13.42,12.75,5.95,0.27,-5.98,-9.97,-0.57
TS,1997,-12.65,-13.42,-8.03,-5.2,4.88,8.78,11.59,12.33,8.36,0.34,-5.41,-12.88,-0.87
TS,1998,-10.12,-11.59,-7.83,-1.32,4.1,6.3,15.08,14.32,10.44,1.17,-4.94,-12.64,0.32
TS,1999,-11.92,-10.26,-8.77,-4.33,2.94,7.92,12.31,13.98,7.39,2.2,-2.52,-11.88,-0.19
TS,2000,-11.94,-8.49,-8.47,0.44,4.48,9.66,14.56,14.53,6.98,1.03,-8.85,-10.88,0.29
TS,2001,-13.49,-12.28,-3.5,-2.15,6.3,9.11,14.28,15.61,9.84,1.26,-3.58,-14.54,0.65
TS,2002,-12.58,-12.83,-9.88,-2.35,3.73,9.91,16.49,11.84,8.37,0.2,-5.32,-8.28,0.01
TS,2003,-8.4,-12.95,-6.81,-2.15,4.13,9.74,16.59,15.61,8.73,4.18,-8.46,-10.16,0.94
TS,2004,-12.49,-12.63,-5.08,1.29,3.86,9.57,14.49,13.03,7.01,0.94,-4.94,-9.14,0.54
TS,2005,-11.24,-9.29,-4.5,-0.31,4.73,7.12,14.5,13.93,7.25,2.29,-8.1,-11.99,0.43
TS,2006,-10.52,-13.78,-9.32,-1.92,5.4,10.54,16.01,12.81,7.65,0.95,-5.78,-12.28,0.06
TS,2007,-15.97,-9.35,-4.55,0.16,4.87,9.76,17.94,13.73,7.55,0.3,-4.76,-12.38,0.66
TS,2008,-14.38,-11.05,-10.67,-8.11,3.35,7.65,13.76,13.44,7.62,1.49,-2.7,-11.56,-0.89
TS,2009,-12.95,-12.57,-9.66,-3.92,4.5,7.97,13.34,12.96,10.85,-1.34,-6.49,-14.1,-0.89
TS,2010,-10.29,-12.38,-6.76,-3.12,0.68,7.6,12.58,12.05,8.02,2.82,-7.5,-10.65,-0.5
TS,2011,-12.37,-12.7,-8.04,-6.47,1.33,6.82,13.23,14.48,10.9,2.19,-7.17,-10.75,-0.63
TS,2012,-11.51,-12.17,-5.47,-0.22,4.06,8.29,15.91,14.72,9.59,0.96,-3.8,-11.94,0.74
TS,2013,-14.51,-12.01,-7.62,-1.7,4.93,9.85,16.26,15.29,8.9,-0.0,-5.41,-13.46,0.11
TS,2014,-11.85,-9.78,-7.29,-3.7,4.73,8.09,15.9,13.35,9.11,3.48,-6.29,-9.97,0.55
TS,2015,-10.27,-7.66,-2.99,-0.16,5.23,13.12,13.76,14.4,8.63,5.15,-8.1,-11.65,1.68
TS,2016,-12.15,-8.81,-5.99,1.04,5.06,10.74,13.3,13.54,7.65,1.99,-2.42,-15.57,0.71
TS,2017,-17.05,-8.42,-4.56,-3.61,4.77,9.65,15.83,14.76,8.37,-0.16,-5.98,-10.17,0.34
TS,2018,-9.02,-11.38,-8.63,-0.76,6.58,9.03,14.97,13.93,8.26,1.77,-5.56,-12.65,0.62
TS,2019,-11.9,-11.85,-9.96,-0.23,4.52,8.74,13.98,15.08,8.43,-2.4,-3.42,-10.49,0.11
TS,2020,-9.91,-12.07,-6.66,-1.67,4.79,8.55,13.51,15.4,9.97,2.54,-6.97,-10.8,0.61
TS,2021,-11.91,-11.35,-6.99,0.47,4.81,14.5,19.12,14.07,8.94,2.02,-2.12,-8.91,1.96
TS,2022,-12.94,-12.24,-4.2,-3.1,2.49,8.9,16.94,17.35,11.43,3.3,-11.26,-12.22,0.46
QV2M,1981,2.44,2.56,3.17,3.78,4.82,5.43,5.68,5.19,3.91,3.36,3.23,2.44,3.85
QV2M,1982,1.95,2.32,2.81,2.93,4.39,6.65,7.51,6.96,4.94,3.78,2.38,2.26,4.09
QV2M,1983,2.5,2.75,3.23,3.3,4.52,5.92,6.77,8.06,4.7,4.09,3.05,1.83,4.21
QV2M,1984,2.14,2.26,2.93,3.3,4.58,5.62,7.69,6.9,4.09,3.23,2.81,1.71,3.97
QV2M,1985,1.95,1.83,2.56,3.72,4.88,5.19,6.04,4.39,4.33,3.48,2.2,2.08,3.6
QV2M,1986,2.81,2.93,3.36,3.72,5.07,7.14,5.8,5.86,4.64,3.66,2.87,2.14,4.15
QV2M,1987,2.14,2.56,2.99,3.97,5.07,5.68,5.74,4.52,3.48,2.44,2.93,2.26,3.66
QV2M,1988,2.08,2.32,2.75,3.91,4.46,6.71,5.49,4.09,3.23,3.66,2.69,1.95,3.6
QV2M,1989,2.01,1.95,3.17,3.78,4.46,6.1,6.1,5.37,3.91,3.48,2.99,2.38,3.85
QV2M,1990,2.44,2.14,2.99,4.27,4.33,5.55,6.16,5.74,4.76,3.36,2.69,1.59,3.85
QV2M,1991,1.95,2.93,2.81,3.3,4.27,5.25,6.23,5.31,4.46,2.93,2.75,2.14,3.72
QV2M,1992,2.2,2.87,3.54,4.03,4.76,6.41,5.92,4.76,3.91,3.54,2.5,1.95,3.85
QV2M,1993,1.77,2.2,3.36,3.54,5.43,5.62,5.55,5.98,4.03,3.72,1.89,2.26,3.78
QV2M,1994,2.38,2.14,2.87,3.72,5.0,4.76,5.74,4.7,3.36,3.36,2.26,2.26,3.54
QV2M,1995,2.38,2.99,2.93,3.66,4.7,5.98,7.32,5.62,4.76,3.23,3.42,2.44,4.15
QV2M,1996,2.14,2.56,3.11,3.66,4.46,6.04,7.32,5.74,4.15,3.42,2.93,2.62,4.03
QV2M,1997,2.32,2.2,2.99,3.48,5.31,6.71,7.26,6.84,5.43,3.42,2.93,2.08,4.27
QV2M,1998,2.56,2.44,2.99,3.66,4.94,5.74,8.24,5.86,5.68,3.3,3.17,2.26,4.21
QV2M,1999,2.26,2.5,2.81,3.3,4.39,5.98,5.49,6.1,3.17,2.81,3.05,2.26,3.66
QV2M,2000,2.32,2.87,2.87,3.97,4.88,5.37,5.43,4.33,4.46,3.66,2.14,2.26,3.72
QV2M,2001,2.08,2.2,3.11,3.36,4.15,4.76,6.04,4.82,4.39,3.36,3.3,2.01,3.66
QV2M,2002,2.2,2.26,2.69,3.54,4.46,5.98,6.65,4.64,3.91,2.75,3.05,2.69,3.72
QV2M,2003,3.05,2.32,3.23,3.6,4.94,5.92,6.41,5.68,4.03,3.72,2.38,2.62,4.03
QV2M,2004,2.2,2.32,3.3,3.78,4.58,5.98,6.77,6.04,4.82,3.78,2.87,2.69,4.09
QV2M,2005,2.5,2.5,3.05,3.54,5.0,5.62,6.29,5.13,3.78,3.85,2.81,2.44,3.91
QV2M,2006,2.5,2.14,2.75,4.03,5.0,6.77,7.51,4.94,4.03,3.42,3.17,2.38,4.09
QV2M,2007,1.89,2.75,3.36,3.85,4.58,5.49,6.77,4.39,4.21,3.78,2.87,2.08,3.85
QV2M,2008,1.89,2.44,2.5,2.93,4.76,5.43,6.23,5.31,3.6,3.48,3.48,2.08,3.66
QV2M,2009,2.26,2.32,2.75,3.42,4.82,6.23,6.9,6.35,4.82,3.42,2.75,1.89,4.03
QV2M,2010,2.56,2.44,2.99,3.36,3.91,6.1,6.29,5.49,4.39,4.03,2.87,2.56,3.91
QV2M,2011,2.32,2.2,2.93,3.17,4.39,5.43,6.29,5.68,4.46,4.09,2.44,2.26,3.85
QV2M,2012,2.32,2.38,3.42,3.91,4.33,5.49,7.08,5.13,3.78,3.36,3.54,2.32,3.91
QV2M,2013,1.95,2.2,2.99,3.3,4.64,5.86,6.1,5.19,5.8,3.3,2.93,2.01,3.85
QV2M,2014,2.32,2.69,3.17,3.48,4.88,5.62,7.32,7.2,4.88,4.15,3.11,2.69,4.27
QV2M,2015,2.75,3.11,3.6,3.42,5.13,7.14,6.77,5.55,4.46,4.39,2.62,2.38,4.27
QV2M,2016,2.38,2.93,3.3,4.21,5.0,6.23,5.92,4.88,4.7,4.39,3.42,1.77,4.09
QV2M,2017,1.77,2.93,3.72,3.66,5.25,6.65,8.06,6.29,5.07,3.23,3.23,2.26,4.33
QV2M,2018,2.81,2.38,2.93,3.85,6.16,6.29,6.65,5.43,3.91,3.91,2.75,2.2,4.09
QV2M,2019,2.38,2.32,2.93,4.15,4.94,6.04,6.84,6.16,5.07,2.56,2.69,2.56,4.03
QV2M,2020,2.44,2.32,3.11,3.48,4.64,6.04,6.16,5.92,4.03,3.36,2.56,2.26,3.85
QV2M,2021,2.32,2.2,2.81,3.05,4.09,5.68,6.29,5.68,3.72,3.78,3.48,2.56,3.78
QV2M,2022,2.2,2.2,3.3,2.87,4.39,5.74,6.23,6.47,4.21,3.3,2.32,2.26,3.78
RH2M,1981,89.62,94.75,85.44,78.94,73.94,67.25,49.31,39.25,45.44,69.81,85.56,97.44,72.94
RH2M,1982,99.0,97.44,99.0,92.12,74.19,70.94,67.31,56.12,64.31,76.12,86.0,96.31,81.5
RH2M,1983,94.44,98.0,99.25,93.94,70.56,70.31,63.94,64.31,59.19,70.69,94.94,98.88,81.44
RH2M,1984,95.19,94.06,99.12,92.06,76.94,70.12,61.06,55.56,54.0,73.88,98.31,94.38,80.31
RH2M,1985,92.0,95.69,96.25,76.06,67.06,55.94,41.31,43.69,65.12,70.94,96.12,89.5,73.94
RH2M,1986,95.0,96.44,92.88,79.06,70.62,63.62,56.5,45.19,70.25,63.06,85.62,86.38,75.25
RH2M,1987,95.25,92.69,86.94,62.94,63.88,55.88,51.5,42.06,35.88,36.81,75.31,98.94,66.38
RH2M,1988,97.06,92.75,93.69,73.19,66.69,59.31,41.81,35.38,42.88,48.75,94.06,91.75,69.69
RH2M,1989,97.19,98.81,97.38,80.25,69.75,64.19,45.31,50.44,46.25,66.19,83.44,85.12,73.56
RH2M,1990,96.94,97.19,89.06,72.25,71.94,64.0,48.31,50.19,44.31,67.44,79.62,92.12,72.69
RH2M,1991,96.5,90.38,96.44,79.75,73.38,65.19,48.38,40.31,48.44,57.5,95.38,93.5,73.62
RH2M,1992,95.12,94.0,79.56,71.12,57.5,61.5,54.75,38.0,50.5,57.75,90.38,96.25,70.44
RH2M,1993,95.62,97.0,94.44,87.31,69.56,71.94,65.44,61.5,48.81,63.25,65.88,93.38,76.06
RH2M,1994,95.62,96.31,79.94,69.69,65.75,51.12,43.5,34.06,35.38,65.62,92.44,97.88,68.75
RH2M,1995,91.19,91.25,93.94,85.38,74.06,71.62,63.62,49.25,51.69,65.69,83.88,91.31,76.0
RH2M,1996,96.44,89.81,95.88,83.62,75.0,64.5,57.44,47.88,54.75,64.75,85.62,97.94,76.12
RH2M,1997,98.31,97.56,97.0,93.75,70.62,72.56,64.06,57.81,60.25,66.12,79.75,89.25,78.81
RH2M,1998,99.19,98.94,93.19,78.75,74.06,73.69,59.0,44.5,55.38,60.5,88.88,97.19,76.75
RH2M,1999,97.56,98.75,92.81,83.12,69.88,67.06,47.0,49.19,39.31,47.44,72.38,87.81,70.88
RH2M,2000,98.38,98.69,95.44,75.75,70.62,57.0,41.44,32.56,53.62,67.75,76.62,88.5,71.25
RH2M,2001,91.0,96.31,76.94,74.94,53.19,53.12,47.62,33.88,44.44,63.31,81.75,94.56,67.38
RH2M,2002,98.25,95.19,98.5,79.88,67.31,59.75,45.31,43.81,45.19,53.94,80.12,88.69,71.19
RH2M,2003,94.0,97.25,96.88,81.94,69.31,60.88,41.81,40.56,44.31,54.31,81.88,96.88,71.5
RH2M,2004,97.19,97.0,86.88,69.25,70.19,62.25,51.19,51.94,60.62,70.31,76.69,94.75,73.94
RH2M,2005,96.5,84.12,81.38,74.12,71.75,67.69,47.12,40.44,46.69,65.0,86.38,93.0,71.12
RH2M,2006,98.12,94.5,99.0,88.56,66.75,64.75,50.31,42.56,47.69,62.75,88.62,93.38,74.62
RH2M,2007,93.31,98.12,86.81,73.19,63.62,55.94,42.75,35.31,52.38,74.25,74.38,97.44,70.5
RH2M,2008,98.25,97.5,98.19,93.56,71.81,62.62,48.81,42.94,43.62,61.19,80.75,90.31,74.06
RH2M,2009,87.75,96.94,98.0,84.62,67.19,71.62,54.06,52.88,45.19,73.0,82.25,91.06,75.25
RH2M,2010,96.25,99.0,91.5,81.5,73.69,71.38,53.94,50.0,50.44,63.56,87.94,99.25,76.38
RH2M,2011,98.38,97.94,99.44,95.25,79.12,67.0,50.44,41.81,42.75,68.75,82.25,88.25,75.81
RH2M,2012,93.25,98.62,95.56,76.25,65.06,61.94,50.31,37.88,38.12,62.88,85.88,99.62,72.06
RH2M,2013,91.0,98.62,94.25,74.0,65.38,59.06,41.38,38.5,64.5,64.94,79.06,92.75,71.75
RH2M,2014,86.44,99.19,97.56,85.75,68.25,65.06,51.0,58.94,52.19,64.31,86.19,97.75,75.88
RH2M,2015,91.44,93.25,80.0,69.56,71.56,58.31,54.44,43.06,49.44,60.75,83.44,97.12,70.94
RH2M,2016,98.06,94.88,96.62,74.19,70.12,58.12,49.19,39.88,56.75,76.81,77.0,96.12,73.94
RH2M,2017,90.06,96.56,98.69,91.81,72.81,68.31,52.56,45.94,58.12,65.88,93.25,82.5,76.19
RH2M,2018,95.75,98.06,96.12,80.19,75.75,67.31,48.88,44.25,43.06,68.25,76.19,95.88,74.0
RH2M,2019,92.06,99.12,96.94,82.62,70.75,63.94,52.75,45.56,58.44,59.75,66.88,95.56,73.56
RH2M,2020,99.06,97.25,93.0,73.81,66.31,67.81,50.12,42.56,42.38,56.38,79.06,84.44,70.94
RH2M,2021,97.38,99.62,83.94,60.88,60.75,45.25,36.19,44.38,40.5,68.25,77.75,93.38,67.19
RH2M,2022,90.31,94.88,83.88,72.5,72.94,63.5,41.19,41.62,40.12,51.94,87.06,99.06,69.75
WD2M,1981,161.38,218.69,163.31,236.62,263.75,217.69,154.88,94.44,171.75,278.25,192.94,214.5,191.75
WD2M,1982,233.31,204.44,214.94,207.62,322.75,116.94,155.25,176.25,158.0,185.69,184.19,193.88,198.69
WD2M,1983,193.5,182.25,191.81,175.75,52.88,217.19,133.06,168.81,191.31,199.25,213.31,207.12,189.75
WD2M,1984,216.62,204.88,236.5,201.12,227.81,194.06,164.5,159.0,196.81,213.5,195.81,200.38,204.5
WD2M,1985,190.62,219.56,181.25,228.44,197.62,249.31,57.0,195.88,315.0,218.19,206.5,212.19,208.75
WD2M,1986,194.94,207.94,203.69,239.88,232.19,168.19,198.19,99.62,179.75,160.81,242.56,191.94,200.0
WD2M,1987,210.12,188.88,228.25,208.75,217.75,182.31,158.81,202.88,100.12,196.81,193.88,197.94,198.94
WD2M,1988,209.75,211.5,253.31,205.19,192.75,184.88,17.19,192.62,186.56,197.38,222.94,184.5,207.06
WD2M,1989,233.62,182.88,217.12,212.75,245.25,228.25,155.25,192.5,153.81,213.75,221.38,245.12,212.5
WD2M,1990,219.38,207.44,196.31,267.25,218.12,189.62,102.31,150.69,125.94,219.0,226.38,214.56,204.44
WD2M,1991,216.75,202.88,217.75,296.19,257.81,200.69,162.44,181.56,218.69,228.69,204.88,193.88,208.25
WD2M,1992,196.5,182.75,158.75,232.5,325.25,41.5,261.69,187.38,211.19,208.56,209.69,201.25,201.38
WD2M,1993,180.12,165.56,203.0,237.69,171.25,196.19,239.06,188.56,223.25,209.38,233.12,208.0,199.62
WD2M,1994,220.81,216.94,208.88,221.38,294.19,209.44,39.62,180.56,156.06,203.44,211.19,190.88,206.12
WD2M,1995,165.5,216.25,202.12,275.75,25.25,183.44,201.19,191.38,195.56,223.06,228.81,183.19,198.56
WD2M,1996,221.69,191.06,228.81,240.31,236.06,190.44,122.5,165.81,217.19,210.12,224.38,222.94,215.81
WD2M,1997,213.88,200.69,227.19,230.81,219.12,248.81,165.0,171.0,156.88,211.62,184.94,191.25,202.5
WD2M,1998,215.31,188.25,202.69,232.06,137.44,190.12,124.0,164.88,151.81,159.25,224.06,221.62,199.69
WD2M,1999,228.5,217.0,178.75,218.19,277.94,202.81,329.81,143.25,237.75,212.62,200.62,205.56,208.38
WD2M,2000,213.94,198.25,214.88,228.0,242.94,239.25,114.88,234.81,204.12,187.0,190.88,211.62,212.44
