-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  42.0291   Longitude -93.402 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 301.38 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2003,98.6,98.21,97.77,97.75,97.83,97.79,97.91,98.16,98.08,97.94,98.09,98.12,98.02
PS,2004,98.4,98.45,98.22,97.97,97.68,97.98,97.91,98.04,98.24,97.86,98.45,98.16,98.11
PS,2005,98.72,98.34,97.72,97.79,97.89,97.66,98.01,98.02,98.14,98.27,97.71,98.04,98.03
PS,2006,97.72,98.28,98.16,97.63,97.64,98.03,97.92,98.01,97.87,97.89,98.19,98.32,97.97
PS,2007,98.3,98.18,98.14,97.92,98.12,97.86,97.99,97.88,98.15,97.91,98.3,98.19,98.08
PS,2008,98.16,98.05,98.16,97.81,97.51,97.62,97.84,98.03,98.31,98.43,98.08,98.11,98.01
PS,2009,98.23,98.28,98.16,97.9,97.95,97.61,97.94,97.99,98.33,97.83,98.18,97.98,98.03
PS,2010,98.43,98.3,97.92,97.55,97.87,97.73,97.88,97.85,97.91,98.02,98.01,98.28,97.98
PS,2011,98.21,98.1,98.31,97.38,97.6,97.59,97.82,97.79,98.14,98.05,97.95,98.37,97.94
PS,2012,97.98,98.27,97.79,97.89,97.8,97.72,97.88,97.95,98.1,97.84,98.4,97.95,97.96
PS,2013,98.34,97.99,98.26,97.86,97.83,97.72,98.12,98.14,97.96,97.94,98.47,98.32,98.08
PS,2014,98.06,98.31,98.14,97.63,97.84,97.67,98.05,97.96,98.24,97.82,98.1,98.52,98.03
PS,2015,98.52,98.62,98.48,97.85,98.08,97.8,97.82,97.97,98.07,98.26,98.09,97.76,98.11
PS,2016,98.15,98.08,97.77,97.9,97.98,97.91,97.92,98.04,98.14,98.16,98.17,98.38,98.05
PS,2017,98.01,97.83,98.39,97.78,97.55,97.67,98.01,98.09,98.09,97.91,98.24,98.36,98.0
PS,2018,98.6,98.51,98.23,98.17,97.78,97.65,98.23,97.91,98.21,98.17,98.22,98.15,98.15
PS,2019,98.38,98.33,98.44,97.74,97.67,97.75,97.96,97.96,97.97,97.95,98.22,97.96,98.03
PS,2020,98.32,98.31,98.16,97.8,98.01,97.79,97.91,97.94,98.14,98.23,98.25,98.13,98.08
PS,2021,98.19,98.58,98.26,97.8,98.24,97.76,98.09,97.95,97.91,97.83,98.25,97.71,98.04
PS,2022,98.44,98.45,97.91,97.69,97.63,97.87,97.88,98.0,98.17,98.07,98.18,98.11,98.03
TS,1981,-5.94,-3.33,4.2,12.73,15.81,22.49,24.71,22.23,17.83,9.44,3.59,-5.76,9.9
TS,1982,-15.72,-7.3,0.85,6.68,17.05,17.89,22.79,20.69,16.57,10.15,1.12,-2.7,7.42
TS,1983,-6.27,-2.73,2.46,5.44,12.88,20.3,23.87,24.65,17.0,9.81,2.18,-15.56,7.88
TS,1984,-10.3,-1.46,-0.87,7.85,13.31,20.9,21.24,21.76,15.86,10.47,1.84,-4.52,8.02
TS,1985,-10.47,-7.12,3.69,11.15,17.23,19.5,24.93,21.67,18.11,9.33,-1.36,-13.5,7.84
TS,1986,-6.89,-5.88,3.73,10.62,15.8,21.01,23.26,18.71,17.41,9.75,-0.96,-4.86,8.55
TS,1987,-5.25,0.09,3.86,10.94,18.12,22.24,24.44,21.07,16.18,6.81,3.7,-4.29,9.87
TS,1988,-11.74,-6.93,2.57,8.53,18.46,25.5,27.65,26.86,19.32,7.83,2.3,-4.45,9.7
TS,1989,-3.52,-8.16,1.38,9.71,15.94,21.08,25.57,23.43,15.36,10.24,0.33,-9.37,8.6
TS,1990,-2.78,-2.78,3.62,8.93,13.61,21.04,21.59,21.39,17.53,8.96,3.9,-7.2,9.04
TS,1991,-11.48,-1.43,3.4,10.27,18.04,22.03,22.08,21.69,16.87,9.22,-3.77,-4.49,8.58
TS,1992,-4.02,-0.88,3.19,8.25,15.42,19.65,20.26,18.21,15.68,9.3,-0.13,-6.17,8.25
TS,1993,-10.38,-5.78,0.71,7.03,15.49,19.22,22.08,21.66,13.33,8.05,0.33,-4.05,7.39
TS,1994,-12.0,-8.51,2.13,8.48,15.24,21.42,21.57,20.48,17.71,10.8,3.27,-4.31,8.11
TS,1995,-7.01,-3.46,3.73,7.24,14.07,20.68,22.98,24.57,16.47,10.0,-0.98,-4.88,8.69
TS,1996,-9.07,-5.58,-0.42,8.12,14.19,20.77,21.45,22.44,17.3,10.75,-1.06,-6.87,7.7
TS,1997,-9.52,-4.38,2.83,6.95,12.65,21.57,23.98,23.3,19.2,11.34,0.36,-2.88,8.86
TS,1998,-5.08,1.12,0.81,9.96,18.85,19.7,23.02,22.44,19.89,11.06,3.84,-1.98,10.34
TS,1999,-8.83,0.19,2.17,10.22,16.37,20.61,25.19,21.63,16.85,9.9,5.65,-2.54,9.83
TS,2000,-6.35,-0.23,6.02,10.59,19.03,21.1,23.33,23.74,18.39,12.51,-0.51,-12.02,9.65
TS,2001,-7.6,-9.27,-0.14,11.65,16.17,20.15,24.32,23.42,16.09,9.46,7.79,-1.34,9.33
TS,2002,-2.88,-1.11,0.01,9.85,14.94,23.65,25.84,22.18,18.98,7.34,0.4,-3.67,9.68
TS,2003,-7.03,-6.31,1.58,10.46,15.07,20.08,23.55,25.75,17.79,11.39,1.87,-2.88,9.37
TS,2004,-7.57,-4.88,4.72,10.71,16.97,19.63,21.98,19.98,19.65,11.22,4.26,-3.35,9.48
TS,2005,-7.27,-0.34,2.46,12.35,15.33,23.4,25.33,23.83,21.5,11.81,4.17,-5.94,10.59
TS,2006,-0.49,-3.31,2.85,12.76,16.69,23.26,26.87,23.77,16.07,8.49,3.65,-1.06,10.88
TS,2007,-5.42,-8.15,5.26,7.73,17.93,21.14,23.4,23.99,17.69,12.55,2.09,-7.23,9.36
TS,2008,-7.88,-7.97,0.72,7.83,14.44,20.51,22.38,20.48,16.88,9.68,2.06,-8.32,7.61
TS,2009,-10.45,-3.4,2.57,7.87,15.24,20.68,20.07,20.26,17.29,7.09,5.28,-7.1,7.99
TS,2010,-11.67,-9.07,3.51,13.14,15.62,21.98,23.45,23.32,16.46,10.61,2.15,-7.01,8.63
TS,2011,-8.96,-4.26,2.34,8.55,15.3,21.21,25.16,23.07,16.38,12.08,3.47,-1.77,9.46
TS,2012,-3.43,-1.32,10.59,12.05,18.99,23.83,30.16,24.23,18.34,9.84,3.37,-2.72,12.04
TS,2013,-6.02,-3.77,-0.45,7.31,15.14,20.4,21.78,23.29,20.72,10.34,0.81,-7.44,8.57
TS,2014,-10.06,-9.66,-0.27,8.8,15.93,21.64,20.49,21.92,16.68,10.09,-1.0,-2.74,7.75
TS,2015,-6.04,-9.22,2.93,10.82,16.69,21.38,22.67,20.54,19.93,11.08,4.83,-0.52,9.69
TS,2016,-8.15,-2.06,5.31,10.19,15.58,22.46,23.42,22.75,19.56,12.93,6.27,-5.28,10.26
TS,2017,-4.63,0.63,3.15,11.22,15.4,22.05,25.67,22.18,21.08,11.6,2.2,-4.15,10.58
TS,2018,-7.28,-5.95,1.15,4.67,20.26,23.7,23.76,23.32,18.3,8.57,-1.25,-3.6,8.9
TS,2019,-8.23,-8.5,-1.06,9.29,14.24,20.51,23.75,20.83,20.6,7.75,-0.5,-1.77,8.16
TS,2020,-5.61,-3.45,4.49,8.19,14.84,22.09,24.34,23.68,17.06,8.13,4.48,-3.4,9.61
TS,2021,-4.74,-10.3,5.44,10.44,15.9,24.86,25.49,25.15,20.68,13.43,3.19,-0.28,10.9
TS,2022,-9.49,-5.29,2.55,7.31,16.72,22.47,25.55,25.24,19.76,10.54,2.33,-5.85,9.4
QV2M,1981,1.95,2.62,3.23,6.16,6.59,10.38,13.55,12.08,8.42,5.68,4.39,2.32,6.47
QV2M,1982,1.16,2.32,3.23,4.82,10.01,10.19,15.08,12.88,10.01,6.65,3.85,3.17,6.96
QV2M,1983,2.2,3.11,4.15,4.64,7.51,12.76,15.75,15.01,9.16,6.16,4.52,1.28,7.2
QV2M,1984,1.89,3.42,2.87,5.37,7.51,13.0,13.12,12.82,8.06,6.77,3.85,2.69,6.77
QV2M,1985,1.53,2.14,3.97,6.77,8.61,9.64,10.38,10.25,9.52,6.16,3.05,1.46,6.16
QV2M,1986,2.32,2.38,4.33,6.47,8.67,12.76,15.5,10.93,10.99,6.77,3.3,2.62,7.26
QV2M,1987,2.38,3.17,4.33,6.23,10.07,12.08,15.14,12.39,9.52,4.39,4.52,2.69,7.26
QV2M,1988,1.83,1.83,3.3,4.46,7.57,8.67,9.89,10.62,8.24,4.15,3.66,2.32,5.55
QV2M,1989,2.62,1.53,3.48,5.37,7.26,9.52,11.84,11.17,8.42,5.98,3.11,1.65,6.04
QV2M,1990,2.69,2.38,4.09,5.68,7.32,13.18,13.73,14.04,10.44,5.49,4.46,2.26,7.14
QV2M,1991,1.59,2.87,4.15,6.23,11.66,13.98,13.18,12.02,8.97,5.55,3.05,2.69,7.2
QV2M,1992,2.81,3.23,4.21,5.62,8.0,9.89,12.33,10.44,9.22,5.92,3.42,2.44,6.47
QV2M,1993,1.83,2.32,3.66,5.19,9.22,12.15,15.32,14.83,8.61,6.23,3.66,2.75,7.2
QV2M,1994,1.59,2.14,3.78,5.62,8.36,13.24,13.31,11.96,9.7,6.41,4.03,2.81,6.96
QV2M,1995,2.08,2.38,4.27,4.76,7.81,12.7,14.83,15.5,7.87,5.55,2.87,2.32,6.96
QV2M,1996,1.89,2.56,2.75,4.27,8.12,12.7,11.78,11.96,7.69,5.98,2.93,2.2,6.23
QV2M,1997,1.89,2.62,3.66,4.82,6.47,12.33,13.49,11.17,8.97,6.53,3.36,2.81,6.53
QV2M,1998,2.56,3.72,3.97,5.74,10.5,12.02,14.47,14.04,10.25,6.77,4.46,3.11,7.69
QV2M,1999,2.01,3.17,3.11,5.8,8.85,12.45,15.38,11.54,7.45,4.94,4.15,2.81,6.84
QV2M,2000,2.14,3.42,4.09,4.76,8.24,10.62,13.0,12.39,8.12,6.53,3.23,1.4,6.53
QV2M,2001,2.26,1.95,2.99,6.65,8.85,11.72,14.34,12.27,8.36,5.68,5.74,3.3,7.02
QV2M,2002,2.69,2.87,2.81,5.68,7.26,12.33,13.24,11.84,8.67,5.31,3.36,2.81,6.59
QV2M,2003,1.83,1.95,3.54,5.74,7.51,10.62,12.88,10.62,7.14,5.62,3.6,2.81,6.16
QV2M,2004,1.83,2.5,4.46,5.62,9.52,11.17,13.37,11.23,9.22,6.1,4.27,2.69,6.84
QV2M,2005,2.01,2.99,3.23,6.41,7.63,13.18,12.02,10.68,9.46,6.23,3.97,2.32,6.71
QV2M,2006,3.11,2.01,3.48,6.16,8.48,9.95,12.51,12.39,8.3,5.25,4.21,3.17,6.59
QV2M,2007,2.26,1.89,5.31,5.25,10.01,12.27,12.57,14.95,10.13,8.0,3.6,2.14,7.39
QV2M,2008,2.14,2.01,3.3,5.43,7.93,12.51,14.77,12.57,10.38,6.41,4.27,2.01,7.02
QV2M,2009,1.65,2.62,3.97,5.43,8.24,12.88,11.78,12.21,10.01,5.49,5.0,2.2,6.84
QV2M,2010,1.77,1.89,4.33,7.39,8.73,14.04,15.81,16.11,10.25,6.71,3.97,2.14,7.81
QV2M,2011,1.77,2.69,3.72,5.55,8.85,13.18,17.21,12.76,8.0,5.43,3.78,2.93,7.2
QV2M,2012,2.5,2.75,6.77,6.16,9.34,10.68,11.47,9.09,7.08,5.49,3.97,2.93,6.53
QV2M,2013,2.2,2.38,2.81,4.94,9.22,12.88,13.43,12.15,9.46,5.8,3.3,2.01,6.71
QV2M,2014,1.53,1.59,2.75,5.25,8.97,13.24,12.33,13.79,9.95,6.29,3.05,3.05,6.84
QV2M,2015,2.38,1.59,3.42,5.49,8.97,12.63,14.04,12.33,11.96,6.04,4.82,3.66,7.32
QV2M,2016,2.2,2.93,4.94,6.16,8.42,13.0,14.83,14.47,11.84,7.87,5.19,2.32,7.87
QV2M,2017,2.5,3.54,3.85,6.47,8.18,11.84,13.61,10.25,9.4,6.84,3.72,2.44,6.9
QV2M,2018,2.14,2.2,3.05,3.72,10.99,14.1,13.24,13.0,11.84,6.29,3.11,2.93,7.26
QV2M,2019,2.14,2.01,3.42,6.1,8.67,13.0,15.81,12.82,13.31,5.74,3.36,3.23,7.51
QV2M,2020,2.44,2.5,4.33,5.37,8.42,13.49,15.26,11.6,8.48,4.64,4.58,2.62,7.02
QV2M,2021,2.44,1.77,4.27,5.62,8.3,11.84,12.51,12.88,9.77,7.26,3.85,3.23,7.02
QV2M,2022,1.71,2.08,3.6,4.82,9.34,12.02,13.06,11.78,8.85,5.0,3.85,2.32,6.53
RH2M,1981,72.88,74.81,62.69,65.69,61.69,63.38,71.94,72.31,66.44,72.5,80.25,87.0,70.94
RH2M,1982,92.94,90.31,76.12,72.81,80.5,77.62,83.56,79.88,79.62,78.69,82.19,88.19,81.88
RH2M,1983,89.81,91.25,83.62,79.75,78.25,81.38,81.69,75.44,70.75,78.19,88.75,96.12,82.88
RH2M,1984,96.06,88.0,80.31,78.25,76.12,81.25,80.0,74.75,67.5,77.81,81.06,85.12,80.5
RH2M,1985,83.94,85.12,77.5,75.62,70.25,68.25,56.06,66.12,69.69,80.19,81.31,95.38,75.75
RH2M,1986,88.06,88.56,78.25,75.44,76.0,80.31,83.88,78.38,82.94,85.12,85.06,92.12,82.81
RH2M,1987,86.12,80.75,80.0,72.94,75.12,70.88,77.44,77.19,79.56,69.31,80.88,89.0,78.25
RH2M,1988,92.31,75.38,69.69,64.44,59.56,46.69,46.62,51.19,59.31,60.31,75.56,78.75,65.0
RH2M,1989,83.12,74.0,74.12,65.69,63.75,63.81,61.31,63.38,72.06,70.0,74.0,77.44,70.19
RH2M,1990,79.94,73.38,73.69,70.88,75.0,80.0,82.31,84.06,76.88,70.94,77.12,85.75,77.56
RH2M,1991,92.56,77.75,76.81,76.44,83.94,81.38,77.5,72.81,68.25,70.44,90.25,88.81,79.75
RH2M,1992,89.81,86.12,80.31,78.56,71.56,68.44,80.81,77.19,76.31,75.56,86.88,92.62,80.38
RH2M,1993,95.56,89.56,84.0,78.69,80.5,83.12,88.25,87.12,84.38,83.62,87.69,89.5,86.0
RH2M,1994,92.0,91.0,81.19,75.62,75.25,79.56,80.44,77.56,74.56,74.06,77.94,92.38,80.94
RH2M,1995,86.56,75.81,77.31,73.56,76.75,81.0,80.38,78.19,66.5,69.38,77.19,82.5,77.12
RH2M,1996,84.44,81.19,69.19,64.5,77.81,80.0,72.5,71.06,63.75,68.75,79.06,87.75,75.0
RH2M,1997,85.38,89.12,76.25,73.62,70.0,74.88,71.44,66.06,65.69,71.5,81.75,87.5,76.0
RH2M,1998,88.19,86.38,81.88,74.94,76.44,78.12,79.56,80.56,69.12,78.5,81.25,77.62,79.38
RH2M,1999,91.56,77.62,70.56,74.25,75.12,79.25,74.19,71.44,61.88,63.38,68.62,79.94,74.0
RH2M,2000,82.38,81.0,68.88,62.06,61.75,67.94,72.56,68.62,60.62,67.94,79.88,89.12,71.88
RH2M,2001,95.44,93.75,80.19,73.69,75.38,76.69,74.0,68.44,71.88,71.25,79.0,82.62,78.44
RH2M,2002,82.88,77.5,71.12,70.5,67.75,68.31,64.81,70.75,62.94,78.12,80.25,86.38,73.44
RH2M,2003,76.12,76.62,73.56,70.81,71.44,71.81,70.62,55.44,58.12,64.19,77.0,84.56,70.81
RH2M,2004,77.44,88.81,76.38,67.69,75.19,75.62,78.81,74.12,65.31,70.25,76.38,79.06,75.38
RH2M,2005,84.69,79.19,69.81,68.62,68.88,73.06,61.25,60.31,60.38,67.69,69.5,86.88,70.81
RH2M,2006,81.44,67.38,74.69,66.94,69.81,59.75,59.06,68.62,71.69,69.06,76.38,81.06,70.56
RH2M,2007,83.88,83.25,82.56,71.62,76.31,75.94,69.56,77.69,75.31,80.56,76.31,93.06,78.81
RH2M,2008,87.88,89.31,78.69,77.94,74.56,79.62,83.19,80.25,82.81,78.75,83.88,87.94,82.06
RH2M,2009,88.56,80.25,78.94,76.19,73.88,80.69,77.88,78.38,79.19,82.44,84.62,92.5,81.12
RH2M,2010,95.81,95.5,84.0,74.25,74.94,81.62,84.56,85.44,82.88,77.19,82.12,89.94,83.94
RH2M,2011,88.75,85.81,79.25,77.88,76.0,81.31,82.94,72.25,67.56,60.25,73.31,81.69,77.19
RH2M,2012,77.81,77.0,76.38,68.25,67.94,59.38,47.56,51.44,53.62,65.31,74.5,83.44,66.88
RH2M,2013,78.44,79.25,76.06,74.19,79.69,82.38,79.12,68.56,63.31,68.44,73.62,81.44,75.38
RH2M,2014,75.69,80.56,70.88,70.38,74.25,79.56,78.44,81.25,79.5,76.31,76.25,86.88,77.5
RH2M,2015,85.88,80.19,70.69,66.5,74.69,78.88,78.5,77.81,77.44,70.38,78.94,90.06,77.5
RH2M,2016,92.94,83.75,81.81,75.19,73.25,74.88,80.19,81.19,79.19,79.25,79.69,81.5,80.25
RH2M,2017,84.06,77.38,75.0,75.44,73.88,69.25,68.5,64.44,61.06,73.31,77.0,75.44,72.88
RH2M,2018,82.12,81.56,75.38,69.12,74.25,75.88,71.94,73.06,83.06,82.19,84.5,91.06,78.62
RH2M,2019,88.31,91.69,86.06,79.31,81.94,82.25,82.44,79.69,84.0,78.75,84.44,87.56,83.81
RH2M,2020,90.06,80.81,80.94,74.25,76.94,78.19,78.56,65.38,70.5,66.75,76.69,82.44,76.81
RH2M,2021,87.69,84.75,73.88,68.06,71.31,63.38,64.75,66.12,65.12,72.19,74.5,77.94,72.44
RH2M,2022,81.75,73.38,72.5,70.0,74.06,69.75,66.0,63.19,61.69,58.94,73.19,82.19,70.56
WD2M,1981,320.38,286.69,321.69,248.88,91.38,227.38,131.06,218.19,280.31,206.38,30.5,292.69,283.19
WD2M,1982,322.5,301.56,276.62,252.38,168.25,6.0,203.25,176.44,189.88,211.88,276.38,271.88,243.62
WD2M,1983,314.5,21.69,35.81,8.38,359.81,178.44,210.81,139.0,204.0,57.5,347.69,315.12,310.31
WD2M,1984,285.94,313.94,31.94,49.75,298.19,197.75,201.5,181.56,216.25,185.19,213.88,295.12,246.25
WD2M,1985,310.06,299.0,307.5,237.0,205.75,279.88,300.25,165.94,195.44,183.88,13.0,300.81,287.38
WD2M,1986,286.75,6.38,255.56,228.81,88.69,156.62,193.88,214.44,180.25,290.56,251.25,273.31,250.81
WD2M,1987,295.62,57.38,95.56,12.81,172.88,250.75,204.0,264.0,267.94,285.44,272.62,297.44,255.81
WD2M,1988,267.94,312.44,265.62,332.62,164.56,182.94,191.5,212.19,202.44,292.19,269.44,273.44,254.12
WD2M,1989,251.62,322.0,54.56,290.56,189.62,235.81,114.5,186.44,165.25,251.38,286.12,308.94,274.56
WD2M,1990,260.31,324.25,228.25,266.31,51.12,213.25,133.62,180.38,223.06,241.31,228.69,286.69,240.81
WD2M,1991,301.62,302.38,282.25,149.31,176.62,160.69,233.62,121.5,213.81,272.81,297.19,265.0,233.81
WD2M,1992,274.31,2.06,12.56,318.12,159.94,106.94,6.38,184.0,195.25,295.62,343.31,243.0,282.19
WD2M,1993,312.0,356.44,20.56,38.31,325.94,172.75,174.44,186.88,278.5,279.75,251.44,284.0,293.69
WD2M,1994,349.25,320.88,298.25,277.75,186.94,197.69,248.0,207.88,213.62,184.94,212.69,166.62,248.44
WD2M,1995,316.81,320.31,164.81,40.81,108.62,174.38,220.19,185.69,166.75,282.25,303.44,324.0,278.38
WD2M,1996,346.56,298.75,335.75,316.38,88.94,256.88,285.0,169.0,135.56,229.06,285.06,313.88,310.44
WD2M,1997,296.44,312.06,307.19,298.38,318.06,146.0,214.0,117.69,215.12,193.94,308.56,327.12,287.94
WD2M,1998,325.62,60.38,358.5,76.25,137.25,228.31,115.5,137.75,157.25,181.56,230.88,269.12,217.56
WD2M,1999,352.25,250.88,99.06,67.12,203.44,180.25,215.06,84.75,272.69,272.06,242.19,280.75,236.44
WD2M,2000,301.62,238.38,289.38,3.69,222.88,224.62,102.12,134.62,193.31,185.75,264.5,320.81,250.94
WD2M,2001,273.62,322.56,316.0,198.75,227.56,193.12,152.69,214.62,142.25,241.44,224.19,261.69,245.0
WD2M,2002,279.81,278.06,338.75,227.81,237.56,191.56,194.0,147.62,196.56,314.38,289.75,260.31,256.12
