-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  32.9858   Longitude -86.3708 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 198.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2005,99.97,99.66,99.02,99.2,99.24,99.11,99.27,99.2,99.41,99.31,99.59,99.56,99.38
PS,2006,99.55,99.63,99.59,99.27,99.12,99.22,99.43,99.23,99.21,99.34,99.57,99.98,99.43
PS,2007,99.9,99.55,99.81,99.31,99.53,99.2,99.27,99.21,99.46,99.38,99.77,99.69,99.51
PS,2008,99.97,99.51,99.53,99.39,99.06,99.33,99.31,98.99,99.35,99.73,99.65,99.79,99.47
PS,2009,99.64,99.88,99.63,99.35,99.3,98.97,99.23,99.37,99.3,99.3,99.54,99.54,99.42
PS,2010,99.62,99.29,99.09,99.33,99.27,99.3,99.35,99.08,99.2,99.36,99.59,99.61,99.34
PS,2011,99.51,99.63,99.52,99.24,99.19,99.19,99.17,98.96,99.18,99.41,99.68,99.94,99.38
PS,2012,99.71,99.67,99.64,99.28,99.2,99.1,99.32,99.21,99.36,99.28,99.85,99.52,99.43
PS,2013,99.86,99.43,99.51,99.46,99.43,99.18,99.36,99.4,99.26,99.49,99.91,99.78,99.51
PS,2014,99.78,99.48,99.41,99.28,99.52,99.32,99.34,99.27,99.4,99.28,99.79,99.78,99.47
PS,2015,99.93,99.72,99.7,99.24,99.7,99.34,99.24,99.21,99.27,99.34,99.75,99.58,99.5
PS,2016,99.58,99.59,99.43,99.43,99.33,99.27,99.43,99.34,99.35,99.61,99.72,99.87,99.5
PS,2017,99.51,99.44,99.86,99.32,99.08,99.24,99.37,99.29,99.21,99.5,99.65,99.75,99.44
PS,2018,100.17,99.94,99.41,99.33,99.29,99.22,99.29,99.46,99.35,99.47,99.54,99.53,99.5
PS,2019,99.7,99.64,99.74,99.26,99.25,99.18,99.33,99.15,99.38,99.27,99.62,99.54,99.42
PS,2020,99.82,99.61,99.68,99.16,99.36,99.37,99.25,99.15,99.3,99.42,99.85,99.67,99.47
PS,2021,99.53,99.52,99.68,99.34,99.59,99.33,99.4,99.34,99.31,99.25,99.83,99.53,99.47
PS,2022,99.65,99.88,99.44,99.42,99.22,99.21,99.35,99.36,99.27,99.46,99.69,99.8,99.48
TS,1981,2.58,7.07,9.86,18.34,19.36,27.3,28.64,26.37,22.62,16.47,11.59,4.51,16.26
TS,1982,4.56,7.99,13.36,14.78,21.1,24.01,26.01,25.98,22.81,17.4,11.87,9.67,16.68
TS,1983,4.04,6.53,9.99,13.66,19.61,22.65,26.5,27.55,21.12,17.07,10.42,4.18,15.33
TS,1984,3.14,7.69,11.15,15.48,19.98,24.83,25.88,24.9,22.3,20.3,9.64,11.21,16.4
TS,1985,1.9,5.72,12.94,16.46,20.98,25.92,26.31,25.56,22.99,19.83,15.8,4.01,16.58
TS,1986,4.29,9.33,11.83,17.17,22.27,27.28,29.31,26.55,24.51,18.01,14.22,6.17,17.61
TS,1987,4.41,7.37,11.67,14.65,21.95,24.62,26.96,28.2,23.55,14.45,12.19,8.83,16.62
TS,1988,3.18,5.9,11.12,16.14,20.13,25.96,26.41,27.93,23.01,13.87,12.49,6.01,16.03
TS,1989,8.21,8.05,13.01,15.23,19.71,23.97,24.97,25.4,22.3,15.83,10.58,2.09,15.82
TS,1990,7.73,10.86,13.18,15.44,20.29,25.06,26.64,28.73,25.74,18.51,12.67,9.5,17.9
TS,1991,6.64,8.71,12.69,18.05,22.4,24.14,26.51,25.29,23.62,17.57,9.29,8.26,16.98
TS,1992,5.45,9.38,11.32,15.58,19.55,24.13,26.89,24.43,22.65,16.08,10.41,6.82,16.07
TS,1993,8.08,6.15,9.73,13.9,20.05,25.18,29.07,27.3,23.76,17.01,9.82,5.84,16.39
TS,1994,3.3,8.86,12.17,17.53,19.69,24.94,24.81,24.87,22.07,16.9,13.27,8.49,16.44
TS,1995,6.03,7.36,13.31,16.37,21.83,24.44,28.47,29.18,23.99,16.53,8.51,5.34,16.84
TS,1996,4.98,6.76,9.19,14.37,22.17,24.81,27.0,26.65,22.46,16.73,10.44,7.83,16.15
TS,1997,6.53,9.41,14.74,14.51,19.18,22.83,26.7,25.0,23.95,17.05,8.98,5.69,16.26
TS,1998,7.72,8.12,10.94,16.01,22.64,26.54,27.7,26.77,25.16,18.24,13.54,9.99,17.83
TS,1999,7.97,9.88,10.04,18.36,20.59,24.64,26.88,27.73,23.29,17.09,12.66,7.2,17.23
TS,2000,6.83,9.86,14.05,15.23,23.73,26.35,29.13,28.23,23.58,18.3,10.51,2.62,17.4
TS,2001,3.85,10.08,9.42,17.16,20.44,23.65,26.26,25.8,21.69,15.64,14.51,9.0,16.48
TS,2002,7.19,6.45,11.87,18.58,21.79,25.9,27.89,27.43,25.52,19.55,9.59,6.05,17.38
TS,2003,3.19,7.94,13.73,16.9,21.68,23.72,25.56,26.21,22.12,17.1,14.09,5.03,16.48
TS,2004,5.69,6.72,13.94,16.41,23.26,25.32,27.19,25.35,22.69,19.86,13.53,5.89,17.19
TS,2005,7.99,9.54,10.89,15.52,19.62,24.87,26.74,26.61,25.06,17.8,12.95,5.07,16.92
TS,2006,9.4,6.54,12.1,18.64,21.25,26.3,28.62,28.7,22.52,16.43,10.3,8.34,17.5
TS,2007,7.1,6.01,14.65,15.32,22.88,27.43,26.79,30.05,24.62,19.4,11.6,9.98,18.06
TS,2008,4.84,8.46,11.83,16.46,20.86,26.33,27.42,26.03,22.6,16.23,9.68,8.55,16.63
TS,2009,6.05,7.46,12.87,15.92,20.98,25.87,25.09,25.31,23.08,16.6,10.5,5.7,16.33
TS,2010,2.93,3.68,9.35,17.08,22.47,26.8,28.39,28.5,25.45,17.95,11.88,2.7,16.49
TS,2011,3.46,8.58,13.48,17.8,20.65,28.19,28.08,28.58,22.21,15.79,12.4,8.5,17.35
TS,2012,8.73,10.15,16.83,18.13,22.39,25.8,28.51,25.69,22.87,16.8,10.29,9.45,18.0
TS,2013,9.05,7.91,8.63,15.98,19.51,25.04,25.08,25.33,23.58,17.86,10.62,8.05,16.43
TS,2014,1.61,7.1,10.74,16.29,20.76,24.8,25.12,26.45,24.91,18.4,8.34,9.12,16.19
TS,2015,5.3,3.9,13.71,18.43,21.58,25.89,27.54,26.47,23.56,18.58,14.26,12.94,17.76
TS,2016,4.73,8.33,14.29,16.65,20.58,26.09,28.12,28.17,26.11,20.56,14.67,8.98,18.13
TS,2017,9.82,12.08,13.17,18.87,20.92,23.9,26.83,25.51,22.3,17.82,12.27,7.14,17.58
TS,2018,3.21,13.8,11.95,14.89,23.1,25.91,27.54,26.04,26.38,19.9,9.64,8.2,17.56
TS,2019,6.62,12.44,11.69,17.12,23.04,24.94,27.39,28.31,27.87,20.66,9.69,9.58,18.3
TS,2020,9.06,9.37,16.3,16.03,19.8,24.12,27.41,27.15,23.43,18.91,13.57,6.3,17.65
TS,2021,6.92,7.78,14.44,15.74,20.73,24.9,26.12,26.61,22.99,18.81,10.23,12.51,17.38
TS,2022,5.22,9.02,12.8,16.07,22.48,27.15,28.37,26.52,23.17,16.19,12.48,8.45,17.37
QV2M,1981,3.54,5.55,5.86,10.19,9.7,14.28,14.47,14.28,10.5,7.87,6.16,4.39,8.91
QV2M,1982,5.37,5.92,8.61,8.79,12.21,14.47,16.72,15.32,11.23,9.03,7.69,7.26,10.25
QV2M,1983,4.7,5.37,6.71,8.12,11.54,14.22,15.81,15.32,12.51,9.09,6.41,5.0,9.58
QV2M,1984,4.27,5.86,7.14,9.34,11.78,13.98,15.32,15.56,10.62,11.05,6.1,7.81,9.95
QV2M,1985,3.97,5.13,7.69,9.22,11.35,13.31,15.08,15.08,11.66,11.41,9.89,4.52,9.89
QV2M,1986,4.33,6.59,6.84,7.51,10.44,13.67,14.28,13.92,14.1,9.52,9.22,5.43,9.64
QV2M,1987,4.82,5.74,7.26,8.3,13.49,14.71,14.77,15.14,11.66,5.0,6.29,6.16,9.46
QV2M,1988,4.33,5.0,6.96,9.09,9.09,10.68,14.89,14.95,14.59,8.24,8.12,5.31,9.28
QV2M,1989,6.04,6.23,8.12,8.91,11.41,15.56,16.72,15.87,13.55,9.34,7.2,4.27,10.31
QV2M,1990,6.16,7.51,8.12,8.91,11.96,14.28,14.89,13.49,11.23,8.24,6.59,6.9,9.89
QV2M,1991,5.68,6.23,7.81,11.17,14.65,15.44,17.33,15.87,12.94,8.73,5.8,6.35,10.68
QV2M,1992,5.25,6.47,6.96,9.09,10.68,13.61,16.24,14.4,13.92,8.61,7.32,5.74,9.83
QV2M,1993,6.16,5.13,6.65,7.75,11.78,14.28,15.99,15.5,12.57,8.18,6.77,5.19,9.7
QV2M,1994,4.39,6.47,7.57,10.19,11.23,16.17,16.36,15.01,12.7,10.13,7.87,6.41,10.38
QV2M,1995,5.31,5.74,8.12,9.28,12.82,13.06,14.71,15.32,11.9,10.13,6.35,5.31,9.89
QV2M,1996,5.19,5.98,6.47,8.3,13.24,13.92,15.01,14.28,12.33,8.97,6.59,6.29,9.77
QV2M,1997,5.68,6.9,8.79,8.24,11.29,14.83,17.03,15.01,11.9,8.97,6.35,5.37,10.07
QV2M,1998,6.23,5.92,7.39,9.46,13.37,15.81,16.97,14.1,12.76,9.03,7.63,6.9,10.5
QV2M,1999,6.35,6.71,5.98,10.8,10.93,14.4,16.54,14.16,9.7,8.54,6.65,5.13,9.64
QV2M,2000,5.43,6.29,7.87,8.36,11.05,12.33,12.57,12.63,11.66,7.32,6.9,4.03,8.85
QV2M,2001,4.52,6.96,6.35,10.07,11.78,14.65,15.26,15.08,12.27,7.26,6.9,6.29,9.77
QV2M,2002,5.98,4.76,7.75,10.44,11.11,13.0,15.75,14.22,14.1,12.45,6.65,5.31,10.19
QV2M,2003,4.15,5.92,8.42,9.95,13.79,15.01,16.48,16.97,13.12,8.97,7.69,4.58,10.44
QV2M,2004,5.19,5.25,7.81,8.06,12.33,15.08,15.38,13.37,13.06,11.29,8.36,5.31,10.07
QV2M,2005,6.29,6.59,6.96,8.85,11.11,15.08,17.27,17.09,12.82,8.73,6.9,4.7,10.25
QV2M,2006,6.59,5.13,7.14,10.44,11.6,12.21,14.4,15.81,11.72,8.3,6.77,6.23,9.77
QV2M,2007,5.68,4.88,8.3,7.93,9.03,11.96,14.59,14.95,12.39,9.7,6.04,6.47,9.34
QV2M,2008,4.64,6.04,7.08,9.52,12.02,14.1,14.65,14.95,13.55,8.79,5.86,6.65,9.83
QV2M,2009,5.43,5.62,8.06,9.28,13.37,16.3,15.38,15.93,15.08,10.68,6.96,5.31,10.62
QV2M,2010,4.39,4.15,6.29,9.46,13.67,16.91,16.78,17.21,11.72,7.63,7.02,3.85,9.95
QV2M,2011,4.27,6.29,8.12,10.31,10.93,14.65,17.03,14.77,12.08,7.39,7.08,6.35,9.95
QV2M,2012,6.47,6.9,10.31,10.13,12.57,12.88,15.62,15.2,12.57,8.61,5.68,6.53,10.31
QV2M,2013,6.71,5.74,5.8,9.52,11.47,15.99,16.42,16.3,13.61,9.64,5.74,6.47,10.31
QV2M,2014,3.6,5.8,6.71,9.83,12.57,16.11,15.08,14.89,13.73,9.7,5.13,6.53,10.01
QV2M,2015,4.82,4.21,8.61,11.29,12.63,15.56,16.97,14.83,12.76,9.22,9.28,8.97,10.8
QV2M,2016,4.7,6.1,8.61,9.58,11.9,15.08,16.11,16.48,13.06,8.18,5.62,6.29,10.19
QV2M,2017,7.45,7.81,7.93,10.8,12.02,15.2,16.85,15.62,12.45,10.25,7.51,5.74,10.8
QV2M,2018,4.15,8.97,7.26,8.06,13.12,16.17,16.11,15.87,15.2,10.25,6.65,6.41,10.68
QV2M,2019,5.55,8.36,7.14,9.95,13.55,15.2,15.2,15.14,12.57,10.44,6.04,6.77,10.5
QV2M,2020,6.65,6.84,10.31,8.97,11.66,14.89,16.17,15.62,13.0,10.8,8.0,5.25,10.68
QV2M,2021,5.49,5.8,8.73,8.54,10.86,14.65,16.17,16.17,13.43,10.99,5.49,8.48,10.44
QV2M,2022,4.82,6.23,7.45,9.09,12.63,14.53,16.42,15.69,11.96,6.96,7.02,6.65,9.95
RH2M,1981,73.06,78.06,75.06,76.94,70.31,65.62,62.19,69.44,61.25,68.06,70.0,78.5,70.69
RH2M,1982,83.94,85.0,83.0,80.06,76.0,78.06,80.38,74.81,65.06,70.44,81.44,88.06,78.81
RH2M,1983,87.56,84.69,83.19,80.0,81.12,83.06,74.25,69.38,77.75,73.38,76.69,83.0,79.5
RH2M,1984,84.06,83.12,81.56,82.25,79.69,72.81,75.44,80.56,64.62,72.25,76.06,86.75,78.31
RH2M,1985,81.25,82.44,80.38,77.44,73.25,66.06,72.62,76.19,67.12,78.25,84.88,78.44,76.5
RH2M,1986,77.88,80.81,74.62,63.81,64.12,63.69,59.25,67.12,75.44,73.31,86.44,88.31,72.88
RH2M,1987,86.62,86.62,82.56,77.38,82.12,76.69,68.69,65.88,65.56,50.44,66.81,79.56,74.0
RH2M,1988,83.38,77.06,80.62,77.81,63.88,53.56,71.31,66.19,83.12,81.31,85.62,83.69,75.62
RH2M,1989,82.69,82.0,83.06,78.5,78.69,83.5,85.12,78.12,80.56,79.44,82.38,83.44,81.44
RH2M,1990,87.56,86.81,83.62,79.12,79.75,73.88,71.19,57.62,55.19,61.44,71.19,81.88,74.06
RH2M,1991,87.5,82.31,81.12,84.25,85.94,82.19,80.75,79.75,70.81,67.88,70.19,82.88,79.62
RH2M,1992,87.12,82.25,78.38,78.88,75.25,73.31,75.56,75.19,81.38,74.88,84.81,88.44,79.62
RH2M,1993,87.62,83.25,82.25,78.0,79.88,72.75,66.69,70.44,68.44,67.5,81.0,84.38,76.81
RH2M,1994,80.56,81.5,80.81,79.25,78.12,82.44,84.0,78.06,77.56,82.94,78.88,87.06,80.94
RH2M,1995,83.44,81.25,82.69,77.81,77.81,70.0,64.31,64.19,67.12,82.69,81.81,82.81,76.31
RH2M,1996,85.62,82.88,80.19,77.12,78.56,72.62,70.38,68.38,73.06,73.0,78.38,84.94,77.06
RH2M,1997,81.62,87.19,80.75,77.06,79.69,84.94,78.81,77.25,65.88,72.38,84.44,88.25,79.81
RH2M,1998,88.0,85.06,82.56,81.12,76.94,72.75,75.62,67.0,65.56,66.19,75.19,83.38,76.56
RH2M,1999,83.38,81.69,76.44,79.38,72.5,75.94,76.69,62.81,55.94,67.81,69.0,75.56,73.06
RH2M,2000,78.88,77.06,76.62,76.44,62.44,60.75,53.25,55.81,64.44,55.25,79.62,80.25,68.31
RH2M,2001,84.19,83.31,82.5,79.25,78.44,80.75,73.25,74.19,74.12,61.88,65.75,80.81,76.5
RH2M,2002,85.44,77.5,79.12,77.06,68.0,64.81,70.31,65.56,71.88,85.81,83.0,85.62,76.19
RH2M,2003,80.25,84.25,83.69,80.88,84.94,82.31,81.44,80.94,78.69,73.81,70.69,80.94,80.25
RH2M,2004,80.31,83.0,76.38,69.44,70.88,76.62,71.12,68.19,76.75,77.81,81.38,81.31,76.06
RH2M,2005,84.0,84.12,80.69,79.19,77.31,78.19,79.94,79.5,67.31,66.5,67.94,80.75,77.12
RH2M,2006,82.94,80.31,77.62,76.5,74.44,60.31,62.06,67.56,69.75,69.56,81.06,81.31,73.56
RH2M,2007,82.62,77.56,75.75,70.38,53.94,55.38,68.94,59.69,66.31,68.31,68.19,78.0,68.75
RH2M,2008,78.38,81.19,77.56,79.44,77.81,67.75,66.56,73.31,78.56,72.69,71.88,83.44,75.69
RH2M,2009,81.94,78.88,82.25,80.69,85.81,77.69,78.31,79.81,85.0,85.5,85.44,86.38,82.31
RH2M,2010,81.81,81.75,83.0,77.62,80.38,77.38,71.62,73.19,59.88,59.06,76.5,76.5,74.88
RH2M,2011,80.56,82.31,81.12,78.12,71.5,64.62,73.44,63.0,73.5,66.69,74.06,85.12,74.44
RH2M,2012,82.12,83.81,83.44,77.31,74.94,65.75,67.5,74.69,71.56,70.62,71.25,81.44,75.38
RH2M,2013,86.25,82.75,78.44,82.25,80.44,81.19,83.19,81.38,75.69,73.38,66.88,86.12,79.81
RH2M,2014,76.0,84.44,80.56,82.69,81.44,82.19,76.31,70.56,71.31,72.0,69.94,85.44,77.69
RH2M,2015,82.0,77.88,83.12,83.94,77.75,76.0,75.69,71.38,71.94,69.19,84.5,88.12,78.44
RH2M,2016,82.62,81.75,81.25,79.19,78.75,73.0,70.06,71.75,64.75,54.44,51.44,79.75,72.44
RH2M,2017,85.94,83.69,78.25,77.94,76.75,82.5,78.0,77.38,74.19,77.0,79.62,81.75,79.38
RH2M,2018,74.19,84.94,78.81,75.88,75.25,78.56,72.94,76.88,73.38,69.5,82.88,87.88,77.5
RH2M,2019,83.69,86.12,79.38,79.12,77.38,77.88,68.88,66.44,56.38,69.44,77.56,84.5,75.5
RH2M,2020,84.44,86.06,86.19,77.06,79.25,79.69,73.25,72.12,73.12,77.88,77.88,82.44,79.12
RH2M,2021,82.25,81.12,80.94,73.38,72.62,75.75,78.0,76.06,76.44,79.5,69.38,85.56,77.56
RH2M,2022,79.94,79.81,77.69,77.75,75.25,67.25,71.06,74.88,67.62,60.19,71.81,82.38,73.81
WD2M,1981,315.88,312.75,321.31,203.44,169.12,226.19,287.56,146.38,220.0,90.56,26.19,342.56,248.38
WD2M,1982,264.38,10.06,201.44,189.38,158.88,285.75,225.0,211.19,69.25,75.56,95.0,102.44,137.5
WD2M,1983,354.44,61.25,280.31,208.81,168.12,129.88,296.0,231.19,79.0,109.38,190.81,320.81,141.38
WD2M,1984,341.19,237.94,266.25,229.88,212.38,247.25,208.81,244.56,76.44,136.12,64.25,167.75,211.62
WD2M,1985,304.75,349.5,132.12,191.25,209.81,280.5,230.44,98.5,97.62,86.88,144.25,303.69,165.06
WD2M,1986,341.56,288.31,256.5,264.19,199.44,238.88,249.0,276.69,126.94,79.94,73.94,34.88,274.0
WD2M,1987,310.94,65.44,57.38,316.19,145.38,201.44,1.0,200.0,32.38,57.25,58.62,268.0,52.56
WD2M,1988,343.94,301.38,165.94,285.69,197.44,162.25,220.19,164.69,88.38,51.25,174.88,17.25,204.06
WD2M,1989,74.88,300.5,192.0,238.44,280.31,200.94,215.5,37.31,63.56,87.62,236.75,342.19,267.31
WD2M,1990,213.94,161.06,167.5,194.38,187.31,221.06,287.0,298.69,18.81,41.94,128.81,288.44,196.62
WD2M,1991,24.5,323.25,238.69,144.62,145.06,181.38,268.88,214.38,84.69,58.75,3.19,156.38,152.62
WD2M,1992,321.06,64.0,265.75,231.31,357.5,235.75,239.56,24.25,105.88,101.44,82.38,82.0,238.31
WD2M,1993,33.81,32.25,315.44,227.19,141.38,243.06,264.31,157.56,274.88,53.25,57.75,303.25,315.19
WD2M,1994,354.12,123.19,273.56,185.31,334.94,221.62,245.62,136.38,104.5,69.25,86.0,57.88,114.75
WD2M,1995,303.88,293.25,86.81,197.31,185.0,288.0,247.94,60.94,79.31,69.81,344.56,341.25,50.12
WD2M,1996,234.0,274.81,283.12,246.44,204.75,223.56,243.56,62.31,20.38,134.38,64.0,188.38,234.25
WD2M,1997,282.62,62.81,263.44,341.56,229.12,180.94,332.88,355.38,2.69,46.56,352.56,286.81,329.44
WD2M,1998,47.12,351.75,223.5,236.75,238.75,258.94,281.06,63.25,91.0,39.88,35.56,91.94,302.94
WD2M,1999,174.38,226.69,23.69,229.69,190.88,127.12,253.12,334.88,33.69,47.69,343.44,230.06,262.75
WD2M,2000,350.56,278.06,313.75,263.12,216.38,190.38,316.81,14.62,60.69,58.12,291.62,356.5,324.38
WD2M,2001,298.06,193.44,332.44,227.25,217.0,176.5,196.25,212.56,54.44,61.44,75.31,306.25,357.81
WD2M,2002,228.62,331.75,194.56,185.62,138.56,69.75,279.25,134.25,85.31,99.62,315.94,294.69,130.88
WD2M,2003,307.31,273.81,57.25,215.25,211.94,156.44,235.12,196.31,81.06,28.75,157.56,346.94,241.94
WD2M,2004,300.5,61.5,227.75,237.94,221.06,234.75,283.44,2.62,51.81,105.88,103.06,297.0,262.0
WD2M,2005,320.0,16.31,264.38,219.75,335.0,136.56,199.88,86.75,58.56,4.5,243.06,318.0,356.62
