-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  44.2414   Longitude -72.7258 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 439.22 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2003,95.88,96.1,96.17,96.49,96.4,96.19,96.28,96.49,96.84,96.19,96.36,96.12,96.29
PS,2004,95.82,96.54,96.62,96.16,96.41,96.38,96.34,96.46,96.91,96.49,96.63,96.26,96.42
PS,2005,96.81,96.54,95.63,96.15,96.33,96.36,96.47,96.52,96.64,96.4,96.24,95.98,96.34
PS,2006,96.03,95.85,96.02,96.2,96.07,96.27,96.36,96.44,96.43,96.09,96.66,96.56,96.25
PS,2007,96.14,95.67,96.54,95.92,96.73,96.26,96.3,96.42,96.75,96.57,96.35,96.46,96.35
PS,2008,96.36,96.09,96.3,96.61,95.86,96.16,96.27,96.27,96.81,96.64,96.29,96.33,96.33
PS,2009,95.97,96.13,96.7,96.17,96.45,96.06,96.22,96.47,96.74,96.4,96.66,96.21,96.35
PS,2010,95.9,95.41,96.08,96.02,96.35,96.06,96.29,96.44,96.24,95.88,96.52,95.61,96.07
PS,2011,95.95,96.03,96.55,96.04,96.38,96.17,96.17,96.04,96.57,96.29,96.5,96.58,96.28
PS,2012,96.07,96.19,96.52,95.89,96.46,96.23,96.28,96.41,96.5,96.22,96.7,96.23,96.31
PS,2013,96.35,96.06,95.93,96.64,96.55,96.19,96.58,96.47,96.44,96.52,96.57,96.41,96.39
PS,2014,95.99,96.18,96.21,96.38,96.38,96.45,96.28,96.54,96.75,96.11,96.17,96.57,96.33
PS,2015,96.31,96.21,96.37,96.2,96.7,96.37,96.19,96.4,96.75,96.61,96.82,96.54,96.46
PS,2016,96.02,96.09,96.31,96.41,96.29,96.15,96.3,96.58,96.83,96.66,96.31,96.29,96.35
PS,2017,96.11,95.87,96.5,96.39,96.05,96.13,96.36,96.53,96.56,96.62,96.5,96.2,96.32
PS,2018,96.56,96.76,95.99,96.18,96.49,96.25,96.74,96.53,97.03,96.35,96.31,96.45,96.47
PS,2019,96.18,96.47,96.41,96.23,96.27,96.16,96.35,96.36,96.74,96.59,96.34,96.31,96.37
PS,2020,96.4,96.14,96.62,95.83,96.4,96.39,96.28,96.31,96.7,96.63,96.65,96.15,96.38
PS,2021,96.13,96.39,96.55,95.93,96.56,96.37,96.4,96.63,96.41,96.36,96.39,96.2,96.36
PS,2022,96.28,96.62,96.09,96.22,96.57,96.26,96.25,96.48,96.43,96.61,96.55,96.55,96.41
TS,1981,-17.24,-3.85,-3.02,4.73,11.12,15.75,18.15,16.28,12.12,4.05,-0.49,-8.02,4.15
TS,1982,-16.53,-10.92,-6.18,1.82,11.47,13.74,17.61,15.28,12.7,5.85,1.92,-3.6,3.67
TS,1983,-9.58,-9.02,-2.44,3.57,9.44,16.04,18.15,17.32,13.56,6.2,-0.45,-10.31,4.44
TS,1984,-12.96,-5.01,-8.2,4.12,8.85,16.24,17.65,18.08,11.24,7.0,-0.05,-4.6,4.37
TS,1985,-12.71,-7.89,-3.55,3.48,10.14,13.13,17.15,15.8,13.01,6.5,-0.11,-9.54,3.84
TS,1986,-10.72,-11.65,-3.62,5.93,12.1,13.9,17.19,16.05,11.27,5.49,-2.15,-7.17,3.98
TS,1987,-11.58,-12.63,-3.5,5.77,10.73,15.88,18.47,15.46,12.3,4.73,-0.46,-5.75,4.21
TS,1988,-11.55,-9.54,-4.06,4.23,11.3,14.15,18.94,17.92,11.65,4.26,0.23,-7.74,4.19
TS,1989,-8.65,-10.08,-5.36,1.84,11.73,15.82,17.9,16.55,12.73,6.45,-0.61,-16.31,3.57
TS,1990,-5.56,-8.45,-1.54,4.31,8.74,15.96,18.01,17.52,12.11,7.98,0.2,-4.73,5.47
TS,1991,-11.2,-7.12,-1.85,5.53,12.59,16.15,17.55,17.75,11.26,7.26,-0.06,-6.69,5.16
TS,1992,-10.67,-9.0,-4.95,2.14,10.05,14.73,15.77,16.12,12.54,4.13,-1.42,-5.3,3.71
TS,1993,-8.95,-14.59,-6.63,4.56,10.94,15.05,18.3,17.72,12.29,5.05,-0.21,-6.88,3.99
TS,1994,-16.41,-12.92,-4.61,4.32,9.67,17.35,19.55,16.17,12.27,6.19,2.19,-5.18,4.13
TS,1995,-6.2,-11.34,-1.81,1.93,9.65,16.68,19.23,17.38,11.12,8.56,-1.73,-9.92,4.56
TS,1996,-11.69,-8.26,-4.67,3.08,9.17,16.3,17.39,17.41,13.52,5.72,-2.24,-3.45,4.39
TS,1997,-10.49,-7.34,-5.75,2.53,7.78,16.48,17.24,16.25,12.16,5.33,-1.52,-7.61,3.8
TS,1998,-8.25,-6.56,-1.4,5.05,13.35,15.72,18.19,17.9,13.58,7.07,0.36,-2.87,6.08
TS,1999,-10.13,-6.77,-2.88,4.12,12.04,17.49,19.29,16.79,14.96,5.4,2.58,-5.24,5.69
TS,2000,-11.28,-8.98,-0.61,3.06,10.82,15.41,16.33,16.58,12.42,6.13,0.31,-9.37,4.27
TS,2001,-11.02,-9.25,-6.15,2.39,11.49,16.83,16.65,18.71,13.4,7.61,2.79,-2.97,5.12
TS,2002,-5.8,-7.13,-2.1,5.22,8.99,15.5,18.61,18.12,14.98,5.11,-1.33,-7.81,5.26
TS,2003,-14.17,-12.45,-4.42,2.23,9.84,15.98,18.53,18.83,14.16,5.85,1.09,-6.62,4.16
TS,2004,-14.5,-9.99,-0.95,4.14,11.95,14.62,17.94,17.45,13.98,6.54,0.62,-7.27,4.58
TS,2005,-10.77,-8.41,-5.27,4.97,8.34,18.36,19.5,18.43,14.91,7.12,1.53,-7.16,5.19
TS,2006,-5.1,-7.17,-3.12,4.59,10.71,16.34,19.83,16.78,12.63,5.98,3.37,-2.16,6.13
TS,2007,-9.67,-13.06,-5.2,2.26,11.06,16.58,17.6,17.32,13.98,9.37,-1.12,-7.95,4.37
TS,2008,-7.19,-9.63,-6.03,5.48,9.52,17.13,18.98,16.55,13.88,5.77,0.28,-7.25,4.82
TS,2009,-12.79,-8.3,-2.43,4.88,10.43,14.87,16.83,18.13,12.37,5.12,2.7,-7.02,4.62
TS,2010,-9.6,-6.66,0.4,6.44,12.62,16.23,19.93,17.61,14.03,6.2,0.04,-7.6,5.87
TS,2011,-11.24,-10.21,-4.47,4.36,12.48,15.79,19.38,17.76,15.09,7.4,3.18,-3.87,5.55
TS,2012,-7.46,-5.56,1.93,4.42,13.39,15.91,18.94,18.42,13.0,8.58,-0.99,-4.5,6.39
TS,2013,-8.74,-7.85,-2.98,3.62,11.7,16.05,20.37,16.94,12.73,7.37,-1.54,-7.42,5.1
TS,2014,-10.19,-10.18,-8.78,3.86,10.95,16.35,18.43,16.64,13.37,8.6,-0.97,-5.25,4.48
TS,2015,-12.17,-16.42,-6.86,3.3,13.55,14.88,18.23,18.23,15.69,5.94,2.67,0.09,4.89
TS,2016,-7.81,-5.6,-0.67,2.25,11.01,15.8,18.8,19.21,14.69,7.57,1.56,-6.13,5.92
TS,2017,-6.07,-6.15,-6.34,6.08,10.38,15.94,18.08,16.76,15.12,10.8,-0.46,-9.15,5.47
TS,2018,-10.43,-4.68,-4.13,1.32,12.88,15.27,19.91,19.44,15.19,5.81,-2.33,-6.6,5.19
TS,2019,-11.42,-8.76,-4.16,4.76,9.66,15.44,20.08,17.69,13.33,7.87,-2.82,-5.76,4.74
TS,2020,-6.72,-8.09,-0.63,2.33,10.23,16.77,20.64,17.98,13.71,7.01,2.15,-3.85,6.01
TS,2021,-9.12,-9.82,-2.22,5.18,11.33,18.11,17.56,19.73,15.06,9.85,0.12,-3.96,6.08
TS,2022,-13.04,-7.51,-1.85,3.76,12.83,15.77,18.95,19.3,13.76,7.71,2.33,-3.99,5.74
QV2M,1981,1.22,3.17,2.99,4.64,7.08,9.52,11.23,10.19,7.93,4.7,3.54,2.2,5.74
QV2M,1982,1.22,1.77,2.69,4.03,7.14,8.48,10.8,9.28,8.0,5.25,4.52,3.05,5.55
QV2M,1983,1.95,2.08,3.05,4.52,6.65,9.7,11.47,10.86,8.42,5.55,3.72,2.01,5.86
QV2M,1984,1.59,2.93,2.2,4.64,6.41,9.95,11.05,11.6,7.14,5.74,3.66,2.81,5.8
QV2M,1985,1.4,2.26,2.69,4.33,6.77,8.12,10.5,9.58,8.3,5.43,3.72,1.95,5.43
QV2M,1986,1.95,1.65,3.17,4.94,7.93,8.42,11.05,10.19,7.57,5.19,3.17,2.32,5.68
QV2M,1987,1.77,1.59,3.3,5.07,7.02,9.83,11.78,9.46,8.12,4.82,3.6,2.62,5.8
QV2M,1988,1.83,2.01,2.75,4.46,7.32,8.42,12.21,11.66,7.32,4.76,3.85,2.14,5.74
QV2M,1989,2.14,1.83,2.69,3.66,7.63,10.07,11.35,10.38,8.3,5.68,3.66,1.1,5.74
QV2M,1990,2.62,2.2,3.42,4.88,6.04,10.13,11.17,11.05,7.87,6.41,3.85,2.75,6.04
QV2M,1991,1.77,2.38,3.17,5.13,7.87,9.64,10.8,11.17,7.32,6.04,3.66,2.44,5.98
QV2M,1992,1.89,2.01,2.56,4.03,6.29,8.91,9.89,10.19,8.12,4.7,3.42,2.56,5.37
QV2M,1993,2.01,1.34,2.62,4.7,6.9,9.16,11.6,11.23,8.12,4.88,3.6,2.44,5.74
QV2M,1994,1.22,1.59,2.81,4.64,6.41,10.86,12.7,10.31,8.06,5.25,4.33,2.69,5.92
QV2M,1995,2.81,1.77,3.42,3.66,6.41,9.77,12.15,10.56,6.96,6.35,3.3,1.77,5.8
QV2M,1996,1.77,2.14,2.32,4.33,6.16,10.13,10.99,10.86,8.91,5.13,3.3,3.05,5.8
QV2M,1997,1.83,2.38,2.69,3.91,5.68,9.83,10.62,10.13,7.93,5.07,3.6,2.38,5.55
QV2M,1998,2.32,2.56,3.85,4.58,8.12,10.31,11.54,11.35,8.73,5.68,3.6,3.11,6.35
QV2M,1999,1.95,2.26,2.87,4.21,7.2,10.44,12.21,10.01,9.34,4.88,4.39,2.56,6.04
QV2M,2000,1.83,2.26,3.42,4.33,7.08,9.7,10.19,10.44,8.06,5.43,3.78,1.83,5.74
QV2M,2001,1.83,2.08,2.62,4.15,7.02,10.31,10.01,11.6,8.3,5.68,4.46,3.23,5.98
QV2M,2002,2.62,2.44,2.93,5.0,5.98,9.52,11.84,10.86,8.91,5.07,3.66,2.32,5.92
QV2M,2003,1.34,1.77,3.11,3.97,6.41,9.77,11.47,12.27,8.91,5.37,4.03,2.44,5.92
QV2M,2004,1.28,1.95,3.3,4.46,7.69,8.73,11.54,11.41,8.79,5.55,3.78,2.38,5.92
QV2M,2005,1.83,2.2,2.56,4.64,5.98,11.78,12.45,11.84,9.4,6.23,4.33,2.26,6.29
QV2M,2006,2.81,2.2,2.87,4.58,7.32,10.68,12.76,10.68,8.24,5.49,4.88,3.23,6.35
QV2M,2007,2.2,1.46,2.81,4.27,7.08,10.19,11.23,10.93,8.91,6.96,3.3,2.14,5.98
QV2M,2008,2.32,2.01,2.62,4.94,6.1,10.99,12.15,10.5,9.09,5.25,4.09,2.38,6.04
QV2M,2009,1.46,2.14,2.99,4.76,6.71,9.46,10.74,11.66,7.87,5.19,4.46,2.44,5.86
QV2M,2010,2.01,2.26,3.66,5.31,7.81,10.25,12.82,11.17,9.22,5.55,3.54,2.14,6.35
QV2M,2011,1.71,1.89,2.75,4.88,8.36,9.89,12.33,11.35,9.95,6.1,4.76,2.93,6.41
QV2M,2012,2.32,2.5,4.39,4.58,8.42,9.7,11.72,11.6,8.36,6.65,3.23,2.75,6.35
QV2M,2013,2.2,2.08,2.81,4.09,7.39,10.25,13.49,10.56,8.36,6.1,3.3,2.38,6.1
QV2M,2014,1.89,1.89,2.14,4.46,7.08,9.95,11.66,10.38,8.73,6.59,3.42,2.69,5.92
QV2M,2015,1.53,1.1,2.2,4.15,8.18,9.09,11.47,11.47,9.83,5.07,4.39,3.85,6.04
QV2M,2016,2.14,2.56,3.36,3.72,7.32,9.28,11.78,12.21,8.97,5.92,4.09,2.44,6.16
QV2M,2017,2.56,2.69,2.38,5.31,6.9,10.01,11.41,10.5,9.64,7.39,3.48,2.08,6.23
QV2M,2018,1.95,2.87,2.87,3.72,7.81,9.28,12.57,12.82,9.83,5.74,3.42,2.44,6.29
QV2M,2019,1.77,2.08,2.75,4.88,6.65,9.46,12.7,10.99,8.36,6.1,3.05,2.5,5.98
QV2M,2020,2.56,2.38,3.3,3.78,6.77,10.19,13.37,11.23,8.18,5.74,4.39,2.93,6.23
QV2M,2021,2.08,2.01,3.17,4.88,6.84,10.99,11.29,12.7,9.22,7.08,3.6,2.81,6.41
QV2M,2022,1.65,2.32,3.17,4.21,7.75,9.28,11.54,12.15,8.73,5.74,4.52,2.81,6.16
RH2M,1981,97.06,90.12,87.75,79.31,79.19,80.44,82.88,82.88,83.69,85.5,88.44,98.19,86.31
RH2M,1982,98.88,98.81,98.12,81.94,79.5,81.88,81.44,81.19,82.81,82.06,87.25,86.62,86.62
RH2M,1983,91.75,94.5,86.5,86.06,83.06,79.94,83.5,82.31,79.62,82.56,92.5,98.69,86.69
RH2M,1984,99.19,94.38,94.12,83.31,82.44,80.62,83.5,84.44,79.88,83.62,87.06,93.0,87.12
RH2M,1985,93.31,94.38,82.56,80.38,80.25,82.56,82.12,81.12,82.38,81.12,89.25,95.94,85.38
RH2M,1986,97.56,98.62,93.12,80.38,81.56,79.81,84.75,83.5,83.25,84.56,87.62,95.06,87.44
RH2M,1987,99.0,98.94,95.25,82.19,79.62,82.56,82.62,81.25,85.12,84.38,86.06,94.5,87.56
RH2M,1988,96.81,95.62,86.19,83.06,82.25,77.69,84.12,83.94,80.12,84.0,90.06,86.88,85.88
RH2M,1989,93.19,90.38,86.88,80.0,83.06,84.31,83.94,82.69,82.38,85.25,84.81,94.25,85.94
RH2M,1990,94.19,93.81,82.75,83.94,80.62,84.12,81.75,83.06,83.19,86.19,89.5,92.5,86.25
RH2M,1991,96.56,92.56,86.94,82.31,79.81,79.81,82.25,84.81,79.69,85.44,87.44,90.38,85.62
RH2M,1992,93.81,93.38,85.44,83.12,77.75,80.44,83.81,84.31,81.5,83.56,90.12,89.44,85.5
RH2M,1993,91.88,98.06,97.06,82.75,79.44,80.88,83.56,83.62,83.69,82.62,86.69,90.75,86.69
RH2M,1994,97.81,98.25,96.06,83.06,79.88,81.88,85.5,84.0,85.12,82.38,84.25,90.06,87.31
RH2M,1995,94.06,96.62,89.56,76.81,79.62,78.12,83.0,79.81,77.94,84.12,88.0,95.81,85.25
RH2M,1996,94.12,87.0,81.62,82.5,78.44,83.56,84.94,82.56,85.94,82.25,87.25,94.31,85.38
RH2M,1997,94.19,94.19,96.06,80.06,80.88,78.94,82.12,82.56,83.56,83.0,92.88,97.94,87.19
RH2M,1998,97.69,95.19,90.88,79.0,80.31,84.62,83.75,83.56,83.94,84.75,87.75,89.19,86.69
RH2M,1999,96.38,88.12,87.06,78.5,76.81,78.0,81.75,79.75,82.0,81.12,85.06,87.19,83.5
RH2M,2000,90.5,97.81,85.69,84.94,81.94,83.5,83.69,83.81,80.94,85.25,88.94,89.12,86.31
RH2M,2001,98.62,98.31,98.94,83.25,78.94,80.88,79.5,81.25,80.38,78.06,87.25,94.19,86.56
RH2M,2002,97.88,93.44,83.12,79.75,77.19,81.12,83.25,79.19,77.94,82.62,92.5,96.06,85.31
RH2M,2003,99.06,98.12,93.12,80.5,80.44,81.12,82.25,84.44,84.38,84.56,87.19,92.5,87.25
RH2M,2004,90.38,97.31,84.81,80.44,81.19,78.75,85.06,86.62,83.62,85.0,86.94,92.88,86.06
RH2M,2005,90.94,94.38,92.0,79.44,81.69,83.75,83.56,84.31,83.06,89.62,89.31,93.88,87.12
RH2M,2006,94.94,87.69,84.62,81.38,85.0,87.25,84.19,83.81,84.06,86.25,90.69,90.94,86.75
RH2M,2007,96.06,98.06,92.62,86.94,78.75,81.12,84.81,82.0,82.69,85.88,87.5,96.38,87.69
RH2M,2008,92.75,98.56,97.12,81.25,78.25,84.44,84.31,84.75,84.56,82.81,88.81,94.31,87.62
RH2M,2009,96.88,95.25,85.12,81.25,80.88,84.5,85.19,84.25,82.12,85.62,88.69,94.25,86.94
RH2M,2010,95.56,91.69,86.81,82.0,78.31,83.56,82.81,83.75,85.81,85.69,86.06,91.81,86.12
RH2M,2011,96.5,97.5,90.81,83.56,86.0,82.62,82.88,84.44,86.56,86.56,89.5,90.5,88.06
RH2M,2012,92.06,90.19,85.88,80.19,81.88,81.0,81.0,82.31,83.0,87.0,83.12,91.94,85.0
RH2M,2013,91.31,88.06,87.12,76.12,79.69,83.56,85.75,82.5,82.56,85.62,84.25,93.25,85.0
RH2M,2014,89.25,96.31,93.12,81.75,81.94,80.69,83.19,83.5,83.25,87.06,87.19,94.31,86.75
RH2M,2015,92.12,98.62,88.31,80.31,77.12,81.44,82.56,84.0,82.0,79.88,85.62,92.19,85.25
RH2M,2016,91.56,84.88,82.12,74.75,81.31,78.38,82.38,83.19,80.12,83.12,87.31,91.62,83.44
RH2M,2017,92.0,95.44,84.94,83.69,82.31,83.38,83.75,82.62,82.81,84.5,83.19,93.56,86.0
RH2M,2018,94.88,92.81,93.56,81.31,79.06,80.69,81.5,86.5,83.5,87.31,92.44,92.38,87.12
RH2M,2019,96.0,93.81,87.69,81.12,82.75,81.88,81.5,82.56,82.0,86.56,88.56,91.5,86.31
RH2M,2020,94.56,96.75,83.69,79.12,77.75,80.19,84.19,81.94,77.31,84.0,86.88,88.62,84.56
RH2M,2021,96.94,98.31,82.94,80.12,76.56,79.69,85.56,84.06,82.0,85.88,84.56,89.19,85.44
RH2M,2022,93.5,89.94,85.25,79.75,76.94,79.06,80.38,82.31,82.44,78.62,85.44,89.62,83.56
WD2M,1981,299.5,203.31,305.94,260.88,278.75,240.31,268.12,301.25,131.25,49.31,332.25,282.94,279.44
WD2M,1982,272.62,287.31,249.62,280.31,332.69,219.81,257.88,272.0,174.25,277.31,270.0,246.56,270.44
WD2M,1983,282.81,331.12,347.5,74.12,245.12,291.0,297.88,294.5,331.0,156.38,312.44,252.62,306.81
WD2M,1984,253.5,278.81,321.12,7.06,345.25,259.81,267.44,299.12,251.94,59.56,225.62,244.69,285.38
WD2M,1985,290.19,265.25,286.31,259.56,281.88,263.56,246.69,266.38,237.62,253.75,14.94,243.56,275.25
WD2M,1986,269.75,303.12,254.0,157.5,12.94,214.69,278.94,235.75,209.75,305.56,251.25,264.88,270.75
WD2M,1987,300.19,313.31,330.75,67.25,15.5,273.38,302.25,288.44,266.06,271.12,335.25,288.06,311.31
WD2M,1988,246.88,244.88,293.62,275.38,200.56,289.06,246.88,273.88,258.69,255.94,281.81,268.38,262.56
WD2M,1989,257.69,274.19,285.56,279.06,148.12,188.12,291.31,224.0,266.75,281.38,279.19,301.44,273.0
WD2M,1990,238.0,271.69,267.31,235.06,310.31,251.12,286.38,251.69,218.0,256.75,275.12,251.44,257.56
WD2M,1991,264.56,263.81,309.44,243.06,338.31,314.25,326.31,305.81,34.81,325.62,273.81,289.75,278.12
WD2M,1992,274.62,289.44,276.62,310.19,238.69,285.94,276.25,213.56,189.44,252.19,355.56,243.75,277.38
WD2M,1993,267.38,313.81,318.5,108.0,276.31,257.5,289.31,239.06,225.94,287.25,239.81,281.88,290.75
WD2M,1994,281.38,278.44,292.0,243.0,283.94,340.0,270.81,261.5,9.19,263.38,42.0,309.5,281.81
WD2M,1995,272.31,268.44,288.88,305.5,287.5,206.0,209.69,265.25,111.88,218.94,282.81,309.31,277.94
WD2M,1996,249.38,291.75,296.75,319.44,259.56,240.69,193.12,258.06,270.69,280.5,308.81,235.94,281.06
WD2M,1997,260.62,262.56,276.25,317.31,276.56,287.25,264.5,243.44,267.88,105.75,267.19,277.06,271.69
WD2M,1998,348.19,351.25,256.12,322.06,265.62,327.81,269.38,307.88,232.56,44.44,345.0,259.81,300.31
WD2M,1999,234.88,315.5,310.94,312.62,149.06,279.06,245.44,283.0,60.0,255.94,196.56,271.94,290.44
WD2M,2000,302.38,264.12,293.44,251.44,316.0,298.5,328.69,303.94,240.81,232.56,248.06,282.19,282.88
WD2M,2001,271.75,270.25,331.5,329.94,284.31,272.94,206.56,123.44,270.81,277.94,228.0,252.62,279.19
