-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  32.7644   Longitude -83.1188 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 127.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
QV2M,1981,3.3,5.37,5.86,9.64,8.61,14.04,14.53,14.22,10.62,7.69,6.1,4.52,8.73
QV2M,1982,5.13,6.41,8.54,9.03,12.21,14.4,15.99,14.65,11.54,9.22,7.81,7.39,10.19
QV2M,1983,4.64,5.37,6.9,8.24,11.47,13.06,14.4,14.4,12.39,8.73,6.53,5.31,9.28
QV2M,1984,4.58,5.98,7.26,9.34,11.84,13.61,15.38,15.69,10.5,10.31,5.49,7.14,9.77
QV2M,1985,4.09,5.8,7.39,8.0,10.25,12.76,14.71,14.77,11.47,11.47,10.62,4.82,9.7
QV2M,1986,4.52,6.84,7.02,7.63,10.01,13.24,13.43,14.53,14.1,9.77,9.64,5.68,9.7
QV2M,1987,5.0,5.19,7.26,8.3,12.76,14.59,14.83,15.38,12.82,5.07,6.65,6.04,9.52
QV2M,1988,4.33,5.07,6.96,8.79,9.22,10.93,13.49,15.56,14.1,7.93,7.57,4.94,9.09
QV2M,1989,5.98,6.23,8.12,8.85,10.62,14.95,16.72,15.56,13.12,9.83,7.2,4.15,10.13
QV2M,1990,6.41,7.45,8.36,8.73,11.35,12.63,14.22,14.71,11.47,9.83,7.2,6.77,9.95
QV2M,1991,5.68,6.23,8.06,11.11,14.59,15.32,17.52,16.24,12.7,8.54,5.8,5.92,10.68
QV2M,1992,5.37,6.35,6.96,8.79,9.95,13.73,16.24,15.2,14.22,9.16,7.87,5.68,9.95
QV2M,1993,6.23,5.0,6.59,7.93,11.66,13.85,15.2,14.4,12.57,8.24,7.08,5.0,9.52
QV2M,1994,4.58,6.53,7.63,9.89,10.19,15.44,16.48,15.32,12.94,10.13,8.18,6.29,10.31
QV2M,1995,5.49,5.68,8.06,9.46,11.6,13.92,15.2,15.87,13.06,10.38,6.35,5.19,10.07
QV2M,1996,5.31,6.1,6.35,8.61,12.76,13.31,14.89,14.59,12.27,9.03,6.16,6.1,9.64
QV2M,1997,5.8,6.96,9.16,8.12,10.19,13.49,15.93,14.04,11.66,9.83,6.59,5.74,9.83
QV2M,1998,6.47,6.41,7.2,9.83,13.92,15.44,15.93,13.67,13.85,9.34,7.51,6.47,10.5
QV2M,1999,6.16,6.41,6.04,9.7,9.46,13.06,15.81,13.98,10.25,9.7,7.26,5.19,9.46
QV2M,2000,5.0,6.1,7.87,7.75,9.95,12.08,13.49,13.49,13.31,7.69,6.41,3.91,8.91
QV2M,2001,4.7,6.84,6.77,9.89,10.93,14.83,15.08,14.71,11.41,7.14,6.96,6.04,9.64
QV2M,2002,5.68,5.13,8.18,10.38,10.44,13.12,14.95,13.85,14.53,12.27,7.08,5.19,10.07
QV2M,2003,4.39,5.92,8.79,9.95,13.67,15.32,17.27,17.33,12.57,9.09,7.81,4.27,10.56
QV2M,2004,4.76,5.13,7.57,7.32,11.47,14.89,15.14,13.85,14.1,11.78,8.48,5.49,10.01
QV2M,2005,6.29,6.16,6.9,8.67,10.68,15.38,17.46,17.27,12.45,9.89,6.65,4.82,10.25
QV2M,2006,6.77,5.43,7.02,9.22,10.07,11.78,13.79,16.11,12.33,8.06,6.65,6.53,9.52
QV2M,2007,6.1,5.07,8.3,8.0,9.22,13.12,14.47,15.38,13.12,10.38,5.55,6.65,9.64
QV2M,2008,4.94,6.29,7.14,9.46,10.93,12.82,13.98,15.01,12.94,8.24,6.1,7.14,9.58
QV2M,2009,5.43,5.43,7.81,9.4,13.31,15.87,13.79,15.26,13.73,10.56,7.57,5.68,10.38
QV2M,2010,4.52,4.33,6.53,9.58,13.61,16.54,16.3,17.46,12.33,8.48,6.47,3.6,10.01
QV2M,2011,4.21,6.16,7.93,9.77,10.19,13.55,15.87,14.83,12.08,7.87,6.96,6.35,9.64
QV2M,2012,6.1,6.77,9.89,8.97,11.54,12.39,16.17,15.62,12.88,8.91,5.55,6.47,10.13
QV2M,2013,6.96,5.62,5.8,9.52,11.41,16.17,17.09,16.3,13.73,9.58,5.92,6.71,10.44
QV2M,2014,3.97,6.04,6.53,9.83,12.7,15.38,15.08,14.16,14.28,9.34,5.19,6.41,9.95
QV2M,2015,4.94,4.52,8.48,11.29,12.02,14.77,15.62,15.38,13.49,9.95,9.34,9.58,10.8
QV2M,2016,4.94,6.16,9.09,9.52,11.78,14.34,15.26,15.99,13.73,9.03,5.68,6.41,10.19
QV2M,2017,7.45,7.75,7.45,10.07,11.17,14.53,16.3,15.5,12.39,10.13,7.02,5.86,10.5
QV2M,2018,4.27,8.97,6.53,7.93,13.0,15.69,16.05,15.56,14.71,10.62,7.32,6.59,10.62
QV2M,2019,5.98,8.06,7.26,9.89,12.51,14.22,14.34,15.08,12.57,10.62,6.16,6.59,10.31
QV2M,2020,7.02,7.08,10.31,9.4,11.9,14.22,15.26,15.93,13.61,11.41,8.54,5.31,10.86
QV2M,2021,5.74,6.41,8.73,8.67,10.38,14.04,15.62,15.93,12.63,11.05,5.43,8.12,10.25
QV2M,2022,5.07,6.65,7.75,8.61,11.35,12.82,16.24,15.99,12.57,7.45,7.57,6.23,9.89
RH2M,1981,68.44,76.12,73.56,73.31,58.06,62.31,60.31,70.88,59.81,66.31,70.56,77.88,68.06
RH2M,1982,84.25,85.06,82.06,80.12,75.12,73.12,75.88,71.12,66.44,70.75,79.94,86.69,77.5
RH2M,1983,86.25,85.38,82.19,80.25,78.88,73.12,62.0,62.81,73.19,67.0,74.12,81.81,75.5
RH2M,1984,85.12,81.81,80.12,81.56,78.44,69.38,77.19,78.38,63.5,65.44,63.94,79.06,75.38
RH2M,1985,74.69,80.06,78.06,66.0,63.56,60.88,70.5,74.12,65.88,76.0,85.81,79.5,72.88
RH2M,1986,80.19,82.38,76.88,63.0,60.69,58.88,52.5,69.69,76.69,73.12,84.88,87.44,72.12
RH2M,1987,86.38,85.62,82.38,77.94,79.0,73.88,66.81,65.75,70.81,51.69,66.81,75.88,73.5
RH2M,1988,83.44,77.0,79.62,74.56,62.31,55.0,61.5,70.56,80.25,75.38,79.19,76.69,72.94
RH2M,1989,79.94,78.0,82.81,76.62,73.25,76.69,81.69,74.38,74.75,80.56,78.44,82.62,78.31
RH2M,1990,86.19,84.38,83.25,76.38,72.44,60.44,62.19,63.81,58.81,73.94,78.44,83.56,73.62
RH2M,1991,86.25,80.94,82.25,83.94,83.25,80.81,81.06,81.0,71.5,66.56,67.06,72.75,78.12
RH2M,1992,84.94,83.06,78.0,77.0,70.25,73.31,74.12,77.75,82.38,79.56,84.94,87.69,79.38
RH2M,1993,88.38,83.31,83.44,78.19,77.31,68.0,59.38,64.62,64.38,64.62,81.06,82.75,74.56
RH2M,1994,80.25,82.25,79.19,77.31,67.56,76.0,83.19,80.31,80.56,85.31,83.38,86.62,80.12
RH2M,1995,84.31,82.38,82.31,77.38,66.88,73.12,65.62,70.19,75.88,76.25,80.38,81.38,76.25
RH2M,1996,82.94,80.19,79.25,77.12,74.69,67.0,66.5,70.88,69.44,73.94,73.31,84.06,74.94
RH2M,1997,82.0,86.0,80.44,72.75,70.25,73.88,70.5,68.88,63.69,79.5,83.75,87.38,76.56
RH2M,1998,89.06,86.31,82.75,82.88,79.38,69.19,65.94,64.31,74.25,68.06,72.19,75.25,75.75
RH2M,1999,80.44,79.31,74.25,68.44,59.56,66.5,71.75,59.44,60.69,75.56,71.69,75.5,70.25
RH2M,2000,78.5,79.56,76.44,68.38,53.75,55.56,57.75,63.12,79.19,63.62,73.44,77.81,68.88
RH2M,2001,81.19,82.56,79.0,79.12,69.75,79.69,71.88,69.12,67.38,57.62,62.0,71.94,72.5
RH2M,2002,78.19,74.88,77.31,72.88,62.06,64.75,64.75,63.81,75.12,83.62,82.0,84.94,73.69
RH2M,2003,77.0,82.88,84.88,82.38,83.81,80.69,84.44,83.0,74.69,71.31,69.69,75.0,79.12
RH2M,2004,75.38,82.0,74.25,60.19,62.44,69.69,66.62,67.25,81.5,83.5,82.0,79.38,73.62
RH2M,2005,80.94,81.75,78.44,78.12,72.44,77.25,77.38,79.31,63.88,69.31,66.38,78.56,75.31
RH2M,2006,82.12,77.88,73.5,65.38,60.44,55.69,58.81,68.88,70.88,63.56,74.88,77.25,69.06
RH2M,2007,82.0,78.5,78.0,69.19,56.25,64.44,68.94,63.06,71.38,69.56,62.06,76.19,69.94
RH2M,2008,80.69,81.0,79.25,78.94,68.69,58.69,62.75,71.0,69.69,66.94,73.31,84.5,72.94
RH2M,2009,81.25,77.69,81.69,80.69,84.0,74.38,63.69,71.69,76.88,84.56,84.75,87.12,79.06
RH2M,2010,83.06,82.44,82.75,78.31,78.62,73.44,67.94,74.56,64.25,67.69,71.75,72.0,74.69
RH2M,2011,79.44,81.81,80.19,71.19,59.12,56.81,64.25,60.56,65.69,68.38,73.0,79.5,69.94
RH2M,2012,78.5,79.38,78.62,63.31,64.25,64.94,69.44,77.19,71.94,67.69,68.5,78.44,71.88
RH2M,2013,83.19,81.69,77.44,80.75,79.62,82.88,84.06,82.5,78.31,71.56,66.75,82.56,79.31
RH2M,2014,78.0,85.44,80.19,81.81,79.56,75.81,70.81,65.88,75.62,68.75,66.25,83.25,75.88
RH2M,2015,80.75,76.88,82.44,83.19,72.31,68.81,66.12,70.62,76.12,78.5,85.38,89.38,77.56
RH2M,2016,84.25,81.88,82.69,78.38,76.31,65.75,61.94,68.62,70.0,63.12,54.19,79.06,72.19
RH2M,2017,85.62,82.25,74.69,70.12,66.81,74.25,73.81,72.88,68.81,69.56,73.12,79.44,74.25
RH2M,2018,73.19,84.12,72.5,70.94,73.94,73.12,72.25,73.06,67.56,71.56,84.0,87.88,75.31
RH2M,2019,83.12,85.19,77.88,77.38,65.56,68.12,60.88,65.94,57.25,67.5,76.31,83.62,72.31
RH2M,2020,85.5,86.25,87.12,78.19,79.44,73.69,65.06,71.81,76.44,77.38,75.81,78.56,77.94
RH2M,2021,83.81,83.5,81.19,71.31,66.56,69.94,72.06,72.12,71.25,78.5,67.25,83.69,75.06
RH2M,2022,78.81,79.94,73.94,70.12,64.19,57.44,70.75,75.38,70.25,61.69,71.25,81.25,71.25
WD2M,1981,297.88,326.31,289.38,243.25,282.31,253.31,273.69,93.44,274.31,43.31,326.56,309.38,293.62
WD2M,1982,277.62,5.75,242.56,9.69,207.31,260.31,210.81,218.25,54.31,61.94,58.31,104.31,10.0
WD2M,1983,349.88,33.5,296.06,238.62,197.25,98.31,295.5,153.0,69.06,39.56,264.31,311.25,334.0
WD2M,1984,353.19,240.75,248.25,233.62,227.56,147.69,199.62,241.44,57.06,108.06,52.44,245.19,228.25
WD2M,1985,283.0,271.88,274.44,246.19,265.44,251.44,217.31,120.81,74.56,59.56,150.25,278.75,261.06
WD2M,1986,323.81,263.5,245.12,268.5,231.0,245.81,246.19,156.94,109.88,33.88,56.12,32.94,301.56
WD2M,1987,306.44,31.12,53.81,281.69,128.44,216.69,216.94,217.25,55.94,36.94,62.19,279.38,14.25
WD2M,1988,7.94,303.69,226.75,265.56,262.94,138.88,203.44,133.69,78.75,44.94,239.25,294.12,261.12
WD2M,1989,324.12,280.75,73.25,263.0,273.0,216.69,213.88,30.19,59.88,28.69,271.06,323.56,294.56
WD2M,1990,234.69,210.56,123.88,258.06,248.56,263.25,237.5,154.06,49.0,55.06,32.75,321.75,240.88
WD2M,1991,355.25,280.06,243.25,151.94,111.19,73.25,228.44,103.56,67.81,55.06,10.62,331.88,34.38
WD2M,1992,301.56,343.75,268.5,237.0,24.25,171.38,249.25,136.75,78.94,30.38,56.06,5.69,312.31
WD2M,1993,28.81,345.25,305.88,233.38,174.81,149.69,242.31,134.19,200.5,15.56,23.12,295.75,306.94
WD2M,1994,315.5,345.31,266.56,194.0,354.44,223.31,207.44,155.88,76.25,60.56,36.38,23.94,6.0
WD2M,1995,276.25,279.31,94.31,244.0,225.81,109.56,196.88,94.25,64.25,53.69,297.25,336.94,28.12
WD2M,1996,270.81,266.62,290.62,251.0,243.38,205.56,252.69,124.06,19.69,25.88,30.88,254.69,265.25
WD2M,1997,298.12,95.88,241.44,268.06,253.0,160.0,254.81,25.12,59.5,65.12,296.12,303.25,286.5
WD2M,1998,42.88,316.06,240.31,234.25,254.94,275.94,281.94,42.5,101.31,34.69,79.56,344.38,282.81
WD2M,1999,222.12,254.25,299.69,259.19,6.56,109.0,241.31,286.06,31.0,51.62,17.62,276.75,316.38
WD2M,2000,309.31,242.62,232.06,261.88,236.38,203.38,228.69,49.56,59.56,27.62,292.25,350.06,296.44
WD2M,2001,274.12,240.88,283.0,236.0,249.19,246.19,259.56,226.5,47.31,58.12,70.69,284.31,270.62
WD2M,2002,254.62,306.44,218.62,182.5,164.69,76.5,249.5,89.88,75.44,32.06,268.5,307.31,282.62
WD2M,2003,279.38,278.19,18.81,219.62,231.5,213.19,220.5,182.12,55.25,31.0,197.62,320.81,247.06
WD2M,2004,281.38,39.5,225.19,247.62,222.06,234.06,277.31,39.44,68.12,123.69,61.88,267.19,264.06
WD2M,2005,315.88,329.5,267.75,249.19,304.56,99.31,194.19,88.88,38.81,25.94,113.19,286.69,331.88
