-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2022 
Location: Latitude  39.4321   Longitude -77.0544 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 148.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                      MERRA-2 Surface Pressure (kPa) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD2M                    MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
GWETTOP                 MERRA-2 Surface Soil Wetness (1) 
GWETPROF                MERRA-2 Profile Soil Moisture (1) 
GWETROOT                MERRA-2 Root Zone Soil Wetness (1) 
CLOUD_AMT               CERES SYN1deg Cloud Amount (%) 
TOA_SW_DWN              CERES SYN1deg Top-Of-Atmosphere Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DNI       CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_SW_DIFF      CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (MJ/m^2/day) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,1995,83.81,80.31,77.75,73.31,75.44,70.69,68.0,58.62,62.25,75.94,83.38,87.75,74.75
RH2M,1996,90.38,84.31,81.38,81.94,80.88,81.62,80.44,79.19,81.62,81.88,81.06,91.31,83.0
RH2M,1997,85.69,86.25,82.12,75.0,72.62,70.0,56.44,60.94,65.31,68.38,84.06,85.75,74.31
RH2M,1998,88.75,87.5,85.0,78.88,81.81,81.25,68.44,62.38,59.5,68.0,68.19,71.44,75.0
RH2M,1999,83.62,80.25,76.88,75.19,69.69,62.0,54.0,57.94,77.62,81.56,80.81,82.56,73.44
RH2M,2000,82.5,86.12,78.06,80.44,78.62,76.81,69.19,71.81,75.56,71.12,71.75,76.56,76.5
RH2M,2001,85.81,79.69,77.94,76.81,72.25,70.06,60.5,64.19,63.88,62.44,70.25,75.88,71.56
RH2M,2002,80.44,69.88,73.19,72.19,70.31,64.31,56.25,56.69,66.75,81.56,85.56,87.75,72.12
RH2M,2003,84.19,86.94,86.88,81.88,84.94,83.38,82.06,83.44,83.5,81.94,83.69,86.88,84.12
RH2M,2004,84.56,84.62,81.81,80.81,81.88,80.06,78.56,78.12,77.44,81.69,81.06,82.69,81.12
RH2M,2005,86.88,82.06,81.12,76.62,76.5,74.44,72.5,66.62,60.94,80.62,80.0,86.25,77.06
RH2M,2006,86.19,79.25,74.56,73.94,71.0,70.94,78.5,61.5,77.5,75.44,85.62,83.56,76.5
RH2M,2007,82.81,81.81,82.31,78.31,74.62,70.0,59.94,66.44,64.88,72.44,79.56,86.38,74.94
RH2M,2008,81.56,82.94,78.19,80.0,78.69,79.25,70.56,64.31,73.75,73.94,80.75,83.94,77.31
RH2M,2009,82.19,79.31,79.56,77.12,80.88,81.81,70.12,75.12,78.75,80.19,86.94,87.5,79.94
RH2M,2010,85.31,90.56,82.69,77.19,78.69,71.12,60.69,67.06,62.69,80.56,81.69,80.56,76.5
RH2M,2011,84.62,82.12,80.69,83.25,82.88,76.62,63.56,70.0,87.38,83.69,86.44,87.75,80.75
RH2M,2012,85.62,82.75,82.12,73.44,79.81,67.94,63.19,68.5,73.38,80.44,81.56,87.81,77.25
RH2M,2013,85.38,82.88,79.62,77.12,79.06,80.38,78.12,73.94,64.12,78.81,77.31,89.81,78.88
RH2M,2014,83.81,87.31,81.12,80.06,80.38,81.5,75.38,72.0,69.94,76.5,74.69,85.88,79.0
RH2M,2015,82.94,79.0,80.62,76.56,77.88,82.06,77.25,61.94,67.69,78.12,80.25,88.44,77.75
RH2M,2016,82.25,84.0,81.06,74.06,81.56,75.19,65.94,69.0,66.94,75.44,69.88,79.06,75.38
RH2M,2017,83.12,78.56,75.88,78.0,78.62,67.19,68.88,74.62,69.5,71.81,79.31,77.19,75.19
RH2M,2018,78.62,86.31,79.12,74.88,83.0,81.94,76.31,83.19,87.44,84.5,86.62,89.0,82.56
RH2M,2019,86.75,87.62,82.56,79.75,83.06,78.88,73.69,66.44,61.81,68.44,73.69,86.75,77.44
RH2M,2020,82.94,80.69,79.62,75.88,77.88,74.56,62.81,75.31,73.56,77.69,80.69,87.5,77.44
RH2M,2021,84.19,86.62,78.0,76.38,74.06,74.69,64.69,70.0,79.5,80.94,77.31,80.88,77.19
RH2M,2022,79.56,78.69,76.06,73.06,79.56,65.88,65.75,63.88,69.19,76.25,78.88,84.94,74.31
WD2M,1981,299.31,248.12,299.62,260.0,350.38,265.88,305.88,220.25,271.81,292.5,310.56,299.56,289.62
WD2M,1982,281.31,325.88,254.0,281.06,43.19,270.62,243.62,273.75,215.38,306.38,236.38,242.31,274.62
WD2M,1983,326.31,347.25,348.94,299.81,237.38,218.62,294.94,243.62,303.5,74.44,275.44,299.94,306.06
WD2M,1984,318.0,308.25,337.75,324.25,266.19,267.75,248.31,294.56,320.0,331.5,293.12,269.0,296.44
WD2M,1985,292.31,286.88,293.69,271.06,266.25,281.0,239.88,274.56,303.0,170.56,69.25,273.56,283.06
WD2M,1986,286.44,350.12,272.25,337.56,272.0,277.06,286.75,240.75,220.75,303.25,313.38,320.31,291.38
WD2M,1987,317.12,333.62,350.38,41.19,53.75,249.94,288.56,267.94,252.06,289.88,296.06,286.81,309.31
WD2M,1988,277.62,278.94,280.44,326.5,101.31,309.94,247.19,216.19,273.31,270.12,248.5,275.19,274.25
WD2M,1989,285.44,311.69,9.44,289.19,250.0,238.56,175.19,301.5,117.94,284.5,261.25,307.12,285.56
WD2M,1990,258.12,264.56,272.75,264.38,273.19,251.06,291.56,359.12,259.0,252.81,293.5,265.19,268.5
WD2M,1991,300.06,285.0,300.88,248.31,252.25,316.06,266.5,241.25,246.25,267.81,286.25,288.62,280.5
WD2M,1992,297.94,307.5,291.94,286.69,41.31,232.38,243.31,255.0,145.19,287.44,222.19,302.19,287.5
WD2M,1993,300.25,324.0,346.69,296.44,262.5,272.69,288.62,220.12,244.88,280.0,254.44,310.56,293.94
WD2M,1994,307.88,319.19,319.0,245.38,298.12,212.38,223.88,240.88,312.38,323.94,295.56,343.19,294.25
WD2M,1995,288.94,290.12,323.25,285.81,292.0,114.19,245.88,105.56,44.06,229.0,272.88,303.06,284.12
WD2M,1996,314.31,291.12,293.0,259.19,268.88,199.12,271.5,261.81,264.56,278.31,284.44,269.12,277.31
WD2M,1997,274.44,277.81,283.81,309.19,270.5,137.62,313.75,275.5,306.38,308.75,304.69,296.44,290.81
WD2M,1998,296.81,352.56,266.31,305.19,325.19,273.38,282.0,52.69,288.5,321.06,287.31,283.88,297.88
WD2M,1999,279.12,312.88,312.69,301.5,13.25,160.19,275.06,324.75,57.25,272.06,278.75,292.12,297.88
WD2M,2000,300.12,264.81,304.0,287.31,239.44,232.94,310.75,319.62,324.69,320.62,297.38,297.69,292.19
WD2M,2001,296.81,285.31,321.5,291.0,213.81,269.0,258.12,221.5,293.75,252.0,251.88,279.69,279.25
WD2M,2002,273.44,276.12,252.19,268.5,257.12,243.06,294.75,331.06,84.81,12.44,274.94,297.75,277.56
WD2M,2003,305.19,311.38,261.88,31.5,143.75,306.56,245.19,222.06,83.25,273.38,249.94,293.5,289.75
